orderID,batchID,couponsSent,couponsExpire
1523,3,2015-01-06,2016-01-06
1524,3,2015-01-06,2016-01-06
1525,3,2015-01-06,2016-01-06
1526,3,2015-01-06,2016-01-06
1527,3,2015-01-06,2016-01-06
1528,3,2015-01-06,2016-01-06
1529,3,2015-01-06,2016-01-06
1530,3,2015-01-06,2016-01-06
1531,3,2015-01-06,2016-01-06
1532,3,2015-01-06,2016-01-06
1533,3,2015-01-06,2016-01-06
1534,3,2015-01-06,2016-01-06
1535,3,2015-01-06,2016-01-06
1536,3,2015-01-06,2016-01-06
1537,3,2015-01-06,2016-01-06
1538,3,2015-01-06,2016-01-06
1539,3,2015-01-06,2016-01-06
1540,3,2015-01-06,2016-01-06
1541,3,2015-01-06,2016-01-06
1542,3,2015-01-06,2016-01-06
1543,3,2015-01-06,2016-01-06
1544,3,2015-01-06,2016-01-06
1545,3,2015-01-06,2016-01-06
1546,3,2015-01-06,2016-01-06
1547,3,2015-01-06,2016-01-06
1548,3,2015-01-06,2016-01-06
1549,3,2015-01-06,2016-01-06
1550,3,2015-01-06,2016-01-06
1551,3,2015-01-06,2016-01-06
1552,3,2015-01-06,2016-01-06
1553,3,2015-01-06,2016-01-06
1554,3,2015-01-06,2016-01-06
1555,3,2015-01-06,2016-01-06
1556,3,2015-01-06,2016-01-06
1557,3,2015-01-06,2016-01-06
1558,3,2015-01-06,2016-01-06
1559,3,2015-01-06,2016-01-06
1560,3,2015-01-06,2016-01-06
1561,3,2015-01-06,2016-01-06
1562,3,2015-01-06,2016-01-06
1563,3,2015-01-06,2016-01-06
1564,3,2015-01-06,2016-01-06
1565,3,2015-01-06,2016-01-06
1566,3,2015-01-06,2016-01-06
1567,3,2015-01-06,2016-01-06
1568,3,2015-01-06,2016-01-06
1569,3,2015-01-06,2016-01-06
1570,3,2015-01-06,2016-01-06
1571,3,2015-01-06,2016-01-06
1572,3,2015-01-06,2016-01-06
1573,3,2015-01-06,2016-01-06
1574,3,2015-01-06,2016-01-06
1575,3,2015-01-06,2016-01-06
1576,3,2015-01-06,2016-01-06
1577,3,2015-01-06,2016-01-06
1578,3,2015-01-06,2016-01-06
1579,3,2015-01-06,2016-01-06
1580,3,2015-01-06,2016-01-06
1581,3,2015-01-06,2016-01-06
1582,3,2015-01-06,2016-01-06
1583,3,2015-01-06,2016-01-06
1584,3,2015-01-06,2016-01-06
1585,3,2015-01-06,2016-01-06
1586,3,2015-01-06,2016-01-06
1587,3,2015-01-06,2016-01-06
1588,3,2015-01-06,2016-01-06
1589,3,2015-01-06,2016-01-06
1590,3,2015-01-06,2016-01-06
1591,3,2015-01-06,2016-01-06
1592,3,2015-01-06,2016-01-06
1593,3,2015-01-06,2016-01-06
1594,3,2015-01-06,2016-01-06
1595,3,2015-01-06,2016-01-06
1596,3,2015-01-06,2016-01-06
1597,3,2015-01-06,2016-01-06
1598,3,2015-01-06,2016-01-06
1599,3,2015-01-06,2016-01-06
1600,3,2015-01-06,2016-01-06
1601,3,2015-01-06,2016-01-06
1602,3,2015-01-06,2016-01-06
1603,3,2015-01-06,2016-01-06
1604,3,2015-01-06,2016-01-06
1605,3,2015-01-06,2016-01-06
1606,3,2015-01-06,2016-01-06
1607,3,2015-01-06,2016-01-06
1608,3,2015-01-06,2016-01-06
1609,3,2015-01-06,2016-01-06
1610,3,2015-01-06,2016-01-06
1611,3,2015-01-06,2016-01-06
1612,3,2015-01-06,2016-01-06
1613,3,2015-01-06,2016-01-06
1614,3,2015-01-06,2016-01-06
1615,3,2015-01-06,2016-01-06
1616,3,2015-01-06,2016-01-06
1617,3,2015-01-06,2016-01-06
1618,3,2015-01-06,2016-01-06
1619,3,2015-01-06,2016-01-06
1620,3,2015-01-06,2016-01-06
1621,3,2015-01-06,2016-01-06
1622,3,2015-01-06,2016-01-06
1623,3,2015-01-06,2016-01-06
1624,3,2015-01-06,2016-01-06
1625,3,2015-01-06,2016-01-06
1626,3,2015-01-06,2016-01-06
1627,3,2015-01-06,2016-01-06
1628,3,2015-01-06,2016-01-06
1629,3,2015-01-06,2016-01-06
1630,3,2015-01-06,2016-01-06
1631,3,2015-01-06,2016-01-06
1632,3,2015-01-06,2016-01-06
1633,3,2015-01-06,2016-01-06
1634,3,2015-01-06,2016-01-06
1635,3,2015-01-06,2016-01-06
1636,3,2015-01-06,2016-01-06
1637,3,2015-01-06,2016-01-06
1638,3,2015-01-06,2016-01-06
1639,3,2015-01-06,2016-01-06
1640,3,2015-01-06,2016-01-06
1641,3,2015-01-06,2016-01-06
1642,3,2015-01-06,2016-01-06
1643,3,2015-01-06,2016-01-06
1644,3,2015-01-06,2016-01-06
1645,3,2015-01-06,2016-01-06
1646,3,2015-01-06,2016-01-06
1647,3,2015-01-06,2016-01-06
1648,3,2015-01-06,2016-01-06
1649,3,2015-01-06,2016-01-06
1650,3,2015-01-06,2016-01-06
1651,3,2015-01-06,2016-01-06
1652,3,2015-01-06,2016-01-06
1653,3,2015-01-06,2016-01-06
1654,3,2015-01-06,2016-01-06
1655,3,2015-01-06,2016-01-06
1656,3,2015-01-06,2016-01-06
1657,3,2015-01-06,2016-01-06
1658,3,2015-01-06,2016-01-06
1659,3,2015-01-06,2016-01-06
1660,3,2015-01-06,2016-01-06
1661,3,2015-01-06,2016-01-06
1662,3,2015-01-06,2016-01-06
1663,3,2015-01-06,2016-01-06
1664,3,2015-01-06,2016-01-06
1665,3,2015-01-06,2016-01-06
1666,3,2015-01-06,2016-01-06
1667,3,2015-01-06,2016-01-06
1668,3,2015-01-06,2016-01-06
1669,3,2015-01-06,2016-01-06
1670,3,2015-01-06,2016-01-06
1671,3,2015-01-06,2016-01-06
1672,3,2015-01-06,2016-01-06
1673,3,2015-01-06,2016-01-06
1674,3,2015-01-06,2016-01-06
1675,3,2015-01-06,2016-01-06
1676,3,2015-01-06,2016-01-06
1677,3,2015-01-06,2016-01-06
1678,3,2015-01-06,2016-01-06
1679,3,2015-01-06,2016-01-06
1680,3,2015-01-06,2016-01-06
1681,3,2015-01-06,2016-01-06
1682,3,2015-01-06,2016-01-06
1683,3,2015-01-06,2016-01-06
1684,3,2015-01-06,2016-01-06
1685,3,2015-01-06,2016-01-06
1686,3,2015-01-06,2016-01-06
1687,3,2015-01-06,2016-01-06
1688,3,2015-01-06,2016-01-06
1689,3,2015-01-06,2016-01-06
1690,3,2015-01-06,2016-01-06
1691,3,2015-01-06,2016-01-06
1692,3,2015-01-06,2016-01-06
1693,3,2015-01-06,2016-01-06
1694,3,2015-01-06,2016-01-06
1695,3,2015-01-06,2016-01-06
1696,3,2015-01-06,2016-01-06
1697,3,2015-01-06,2016-01-06
1698,3,2015-01-06,2016-01-06
1699,3,2015-01-06,2016-01-06
1700,3,2015-01-06,2016-01-06
1701,3,2015-01-06,2016-01-06
1702,3,2015-01-06,2016-01-06
1703,3,2015-01-06,2016-01-06
1704,3,2015-01-06,2016-01-06
1705,3,2015-01-06,2016-01-06
1706,3,2015-01-06,2016-01-06
1707,3,2015-01-06,2016-01-06
1708,3,2015-01-06,2016-01-06
1709,3,2015-01-06,2016-01-06
1710,3,2015-01-06,2016-01-06
1711,3,2015-01-06,2016-01-06
1712,3,2015-01-06,2016-01-06
1713,3,2015-01-06,2016-01-06
1714,3,2015-01-06,2016-01-06
1715,3,2015-01-06,2016-01-06
1716,3,2015-01-06,2016-01-06
1717,3,2015-01-06,2016-01-06
1718,3,2015-01-06,2016-01-06
1719,3,2015-01-06,2016-01-06
1720,3,2015-01-06,2016-01-06
1721,3,2015-01-06,2016-01-06
1722,3,2015-01-06,2016-01-06
1723,3,2015-01-06,2016-01-06
1724,3,2015-01-06,2016-01-06
1725,3,2015-01-06,2016-01-06
1726,3,2015-01-06,2016-01-06
1727,3,2015-01-06,2016-01-06
1728,3,2015-01-06,2016-01-06
1729,3,2015-01-06,2016-01-06
1730,3,2015-01-06,2016-01-06
1731,3,2015-01-06,2016-01-06
1732,3,2015-01-06,2016-01-06
1733,3,2015-01-06,2016-01-06
1734,3,2015-01-06,2016-01-06
1735,3,2015-01-06,2016-01-06
1736,3,2015-01-06,2016-01-06
1737,3,2015-01-06,2016-01-06
1738,3,2015-01-06,2016-01-06
1739,3,2015-01-06,2016-01-06
1740,3,2015-01-06,2016-01-06
1741,3,2015-01-06,2016-01-06
1742,3,2015-01-06,2016-01-06
1743,3,2015-01-06,2016-01-06
1744,3,2015-01-06,2016-01-06
1745,3,2015-01-06,2016-01-06
1746,3,2015-01-06,2016-01-06
1747,3,2015-01-06,2016-01-06
1748,3,2015-01-06,2016-01-06
1749,3,2015-01-06,2016-01-06
1750,3,2015-01-06,2016-01-06
1751,3,2015-01-06,2016-01-06
1752,3,2015-01-06,2016-01-06
1753,3,2015-01-06,2016-01-06
1754,3,2015-01-06,2016-01-06
1755,3,2015-01-06,2016-01-06
1756,3,2015-01-06,2016-01-06
1757,3,2015-01-06,2016-01-06
1758,3,2015-01-06,2016-01-06
1759,3,2015-01-06,2016-01-06
1760,3,2015-01-06,2016-01-06
1761,3,2015-01-06,2016-01-06
1762,3,2015-01-06,2016-01-06
1763,3,2015-01-06,2016-01-06
1764,3,2015-01-06,2016-01-06
1765,3,2015-01-06,2016-01-06
1766,3,2015-01-06,2016-01-06
1767,3,2015-01-06,2016-01-06
1768,3,2015-01-06,2016-01-06
1769,3,2015-01-06,2016-01-06
1770,3,2015-01-06,2016-01-06
1771,3,2015-01-06,2016-01-06
1772,3,2015-01-06,2016-01-06
1773,3,2015-01-06,2016-01-06
1774,3,2015-01-06,2016-01-06
1775,3,2015-01-06,2016-01-06
1776,3,2015-01-06,2016-01-06
1777,3,2015-01-06,2016-01-06
1778,3,2015-01-06,2016-01-06
1779,3,2015-01-06,2016-01-06
1780,3,2015-01-06,2016-01-06
1781,3,2015-01-06,2016-01-06
1782,3,2015-01-06,2016-01-06
1783,3,2015-01-06,2016-01-06
1784,3,2015-01-06,2016-01-06
1785,3,2015-01-06,2016-01-06
1786,3,2015-01-06,2016-01-06
1787,3,2015-01-06,2016-01-06
1788,3,2015-01-06,2016-01-06
1789,3,2015-01-06,2016-01-06
1790,3,2015-01-06,2016-01-06
1791,3,2015-01-06,2016-01-06
1792,3,2015-01-06,2016-01-06
1793,3,2015-01-06,2016-01-06
1794,3,2015-01-06,2016-01-06
1795,3,2015-01-06,2016-01-06
1796,3,2015-01-06,2016-01-06
1797,3,2015-01-06,2016-01-06
1798,3,2015-01-06,2016-01-06
1799,3,2015-01-06,2016-01-06
1800,3,2015-01-06,2016-01-06
1801,3,2015-01-06,2016-01-06
1802,3,2015-01-06,2016-01-06
1803,3,2015-01-06,2016-01-06
1804,3,2015-01-06,2016-01-06
1805,3,2015-01-06,2016-01-06
1806,3,2015-01-06,2016-01-06
1807,3,2015-01-06,2016-01-06
1808,3,2015-01-06,2016-01-06
1809,3,2015-01-06,2016-01-06
1810,3,2015-01-06,2016-01-06
1811,3,2015-01-06,2016-01-06
1812,3,2015-01-06,2016-01-06
1813,3,2015-01-06,2016-01-06
1814,3,2015-01-06,2016-01-06
1815,3,2015-01-06,2016-01-06
1816,3,2015-01-06,2016-01-06
1817,3,2015-01-06,2016-01-06
1818,3,2015-01-06,2016-01-06
1819,3,2015-01-06,2016-01-06
1820,3,2015-01-06,2016-01-06
1821,3,2015-01-06,2016-01-06
1822,3,2015-01-06,2016-01-06
1823,3,2015-01-06,2016-01-06
1824,3,2015-01-06,2016-01-06
1825,3,2015-01-06,2016-01-06
1826,3,2015-01-06,2016-01-06
1827,3,2015-01-06,2016-01-06
1828,3,2015-01-06,2016-01-06
1829,3,2015-01-06,2016-01-06
1830,3,2015-01-06,2016-01-06
1831,3,2015-01-06,2016-01-06
1832,3,2015-01-06,2016-01-06
1833,3,2015-01-06,2016-01-06
1834,3,2015-01-06,2016-01-06
1835,3,2015-01-06,2016-01-06
1836,3,2015-01-06,2016-01-06
1837,3,2015-01-06,2016-01-06
1838,3,2015-01-06,2016-01-06
1839,3,2015-01-06,2016-01-06
1840,3,2015-01-06,2016-01-06
1841,3,2015-01-06,2016-01-06
1842,3,2015-01-06,2016-01-06
1843,3,2015-01-06,2016-01-06
1844,3,2015-01-06,2016-01-06
1845,3,2015-01-06,2016-01-06
1846,3,2015-01-06,2016-01-06
1847,3,2015-01-06,2016-01-06
1848,3,2015-01-06,2016-01-06
1849,3,2015-01-06,2016-01-06
1850,4,2015-01-06,2016-01-06
1851,4,2015-01-06,2016-01-06
1852,4,2015-01-06,2016-01-06
1853,4,2015-01-06,2016-01-06
1854,4,2015-01-06,2016-01-06
1855,4,2015-01-06,2016-01-06
1856,4,2015-01-06,2016-01-06
1857,4,2015-01-06,2016-01-06
1858,4,2015-01-06,2016-01-06
1859,4,2015-01-06,2016-01-06
1860,4,2015-01-06,2016-01-06
1861,4,2015-01-06,2016-01-06
1862,4,2015-01-06,2016-01-06
1863,4,2015-01-06,2016-01-06
1864,4,2015-01-06,2016-01-06
1865,4,2015-01-06,2016-01-06
1866,4,2015-01-06,2016-01-06
1867,4,2015-01-06,2016-01-06
1868,4,2015-01-06,2016-01-06
1869,4,2015-01-06,2016-01-06
1870,4,2015-01-06,2016-01-06
1871,4,2015-01-06,2016-01-06
1872,4,2015-01-06,2016-01-06
1873,4,2015-01-06,2016-01-06
1874,4,2015-01-06,2016-01-06
1875,4,2015-01-06,2016-01-06
1876,4,2015-01-06,2016-01-06
1877,4,2015-01-06,2016-01-06
1878,4,2015-01-06,2016-01-06
1879,4,2015-01-06,2016-01-06
1880,4,2015-01-06,2016-01-06
1881,4,2015-01-06,2016-01-06
1882,4,2015-01-06,2016-01-06
1883,4,2015-01-06,2016-01-06
1884,4,2015-01-06,2016-01-06
1885,4,2015-01-06,2016-01-06
1886,4,2015-01-06,2016-01-06
1887,4,2015-01-06,2016-01-06
1888,4,2015-01-06,2016-01-06
1889,4,2015-01-06,2016-01-06
1890,4,2015-01-06,2016-01-06
1891,4,2015-01-06,2016-01-06
1892,4,2015-01-06,2016-01-06
1893,4,2015-01-06,2016-01-06
1894,4,2015-01-06,2016-01-06
1895,4,2015-01-06,2016-01-06
1896,4,2015-01-06,2016-01-06
1897,4,2015-01-06,2016-01-06
1898,4,2015-01-06,2016-01-06
1899,4,2015-01-06,2016-01-06
1900,4,2015-01-06,2016-01-06
1901,4,2015-01-06,2016-01-06
1902,4,2015-01-06,2016-01-06
1903,4,2015-01-06,2016-01-06
1904,4,2015-01-06,2016-01-06
1905,4,2015-01-06,2016-01-06
1906,4,2015-01-06,2016-01-06
1907,4,2015-01-06,2016-01-06
1908,4,2015-01-06,2016-01-06
1909,4,2015-01-06,2016-01-06
1910,4,2015-01-06,2016-01-06
1911,4,2015-01-06,2016-01-06
1912,4,2015-01-06,2016-01-06
1913,4,2015-01-06,2016-01-06
1914,4,2015-01-06,2016-01-06
1915,4,2015-01-06,2016-01-06
1916,4,2015-01-06,2016-01-06
1917,4,2015-01-06,2016-01-06
1918,4,2015-01-06,2016-01-06
1919,4,2015-01-06,2016-01-06
1920,4,2015-01-06,2016-01-06
1921,4,2015-01-06,2016-01-06
1922,4,2015-01-06,2016-01-06
1923,4,2015-01-06,2016-01-06
1924,4,2015-01-06,2016-01-06
1925,4,2015-01-06,2016-01-06
1926,4,2015-01-06,2016-01-06
1927,4,2015-01-06,2016-01-06
1928,4,2015-01-06,2016-01-06
1929,4,2015-01-06,2016-01-06
1930,4,2015-01-06,2016-01-06
1931,4,2015-01-06,2016-01-06
1932,4,2015-01-06,2016-01-06
1933,4,2015-01-06,2016-01-06
1934,4,2015-01-06,2016-01-06
1935,4,2015-01-06,2016-01-06
1936,4,2015-01-06,2016-01-06
1937,4,2015-01-06,2016-01-06
1938,4,2015-01-06,2016-01-06
1939,4,2015-01-06,2016-01-06
1940,4,2015-01-06,2016-01-06
1941,4,2015-01-06,2016-01-06
1942,4,2015-01-06,2016-01-06
1943,4,2015-01-06,2016-01-06
1944,4,2015-01-06,2016-01-06
1945,4,2015-01-06,2016-01-06
1946,4,2015-01-06,2016-01-06
1947,4,2015-01-06,2016-01-06
1948,4,2015-01-06,2016-01-06
1949,4,2015-01-06,2016-01-06
1950,4,2015-01-06,2016-01-06
1951,4,2015-01-06,2016-01-06
1952,4,2015-01-06,2016-01-06
1953,4,2015-01-06,2016-01-06
1954,4,2015-01-06,2016-01-06
1955,4,2015-01-06,2016-01-06
1956,4,2015-01-06,2016-01-06
1957,4,2015-01-06,2016-01-06
1958,4,2015-01-06,2016-01-06
1959,4,2015-01-06,2016-01-06
1960,4,2015-01-06,2016-01-06
1961,4,2015-01-06,2016-01-06
1962,4,2015-01-06,2016-01-06
1963,4,2015-01-06,2016-01-06
1964,4,2015-01-06,2016-01-06
1965,4,2015-01-06,2016-01-06
1966,4,2015-01-06,2016-01-06
1967,4,2015-01-06,2016-01-06
1968,4,2015-01-06,2016-01-06
1969,4,2015-01-06,2016-01-06
1970,4,2015-01-06,2016-01-06
1971,4,2015-01-06,2016-01-06
1972,4,2015-01-06,2016-01-06
1973,4,2015-01-06,2016-01-06
1974,4,2015-01-06,2016-01-06
1975,4,2015-01-06,2016-01-06
1976,4,2015-01-06,2016-01-06
1977,4,2015-01-06,2016-01-06
1978,4,2015-01-06,2016-01-06
1979,4,2015-01-06,2016-01-06
1980,4,2015-01-06,2016-01-06
1981,4,2015-01-06,2016-01-06
1982,4,2015-01-06,2016-01-06
1983,4,2015-01-06,2016-01-06
1984,4,2015-01-06,2016-01-06
1985,4,2015-01-06,2016-01-06
1986,4,2015-01-06,2016-01-06
1987,4,2015-01-06,2016-01-06
1988,4,2015-01-06,2016-01-06
1989,4,2015-01-06,2016-01-06
1990,4,2015-01-06,2016-01-06
1991,4,2015-01-06,2016-01-06
1992,4,2015-01-06,2016-01-06
1993,4,2015-01-06,2016-01-06
1994,4,2015-01-06,2016-01-06
1995,4,2015-01-06,2016-01-06
1996,4,2015-01-06,2016-01-06
1997,4,2015-01-06,2016-01-06
1998,4,2015-01-06,2016-01-06
1999,4,2015-01-06,2016-01-06
2000,4,2015-01-06,2016-01-06
2001,4,2015-01-06,2016-01-06
2002,4,2015-01-06,2016-01-06
2003,4,2015-01-06,2016-01-06
2004,4,2015-01-06,2016-01-06
2005,4,2015-01-06,2016-01-06
2006,4,2015-01-06,2016-01-06
2007,4,2015-01-06,2016-01-06
2008,4,2015-01-06,2016-01-06
2009,4,2015-01-06,2016-01-06
2010,4,2015-01-06,2016-01-06
2011,4,2015-01-06,2016-01-06
2012,4,2015-01-06,2016-01-06
2013,4,2015-01-06,2016-01-06
2014,4,2015-01-06,2016-01-06
2015,4,2015-01-06,2016-01-06
2016,4,2015-01-06,2016-01-06
2017,4,2015-01-06,2016-01-06
2018,4,2015-01-06,2016-01-06
2019,4,2015-01-06,2016-01-06
2020,4,2015-01-06,2016-01-06
2021,4,2015-01-06,2016-01-06
2022,4,2015-01-06,2016-01-06
2023,4,2015-01-06,2016-01-06
2024,4,2015-01-06,2016-01-06
2025,4,2015-01-06,2016-01-06
2026,4,2015-01-06,2016-01-06
2027,4,2015-01-06,2016-01-06
2028,4,2015-01-06,2016-01-06
2029,4,2015-01-06,2016-01-06
2030,4,2015-01-06,2016-01-06
2031,4,2015-01-06,2016-01-06
2032,4,2015-01-06,2016-01-06
2033,4,2015-01-06,2016-01-06
2034,4,2015-01-06,2016-01-06
2035,4,2015-01-06,2016-01-06
2036,4,2015-01-06,2016-01-06
2037,4,2015-01-06,2016-01-06
2038,4,2015-01-06,2016-01-06
2039,4,2015-01-06,2016-01-06
2040,4,2015-01-06,2016-01-06
2041,4,2015-01-06,2016-01-06
2042,4,2015-01-06,2016-01-06
2043,4,2015-01-06,2016-01-06
2044,4,2015-01-06,2016-01-06
2045,4,2015-01-06,2016-01-06
2046,4,2015-01-06,2016-01-06
2047,4,2015-01-06,2016-01-06
2048,4,2015-01-06,2016-01-06
2049,4,2015-01-06,2016-01-06
2050,4,2015-01-06,2016-01-06
2051,4,2015-01-06,2016-01-06
2052,4,2015-01-06,2016-01-06
2053,4,2015-01-06,2016-01-06
2054,4,2015-01-06,2016-01-06
2055,4,2015-01-06,2016-01-06
2056,4,2015-01-06,2016-01-06
2057,4,2015-01-06,2016-01-06
2058,4,2015-01-06,2016-01-06
2059,4,2015-01-06,2016-01-06
2060,4,2015-01-06,2016-01-06
2061,4,2015-01-06,2016-01-06
2062,4,2015-01-06,2016-01-06
2063,4,2015-01-06,2016-01-06
2064,4,2015-01-06,2016-01-06
2065,4,2015-01-06,2016-01-06
2066,4,2015-01-06,2016-01-06
2067,4,2015-01-06,2016-01-06
2068,4,2015-01-06,2016-01-06
2069,4,2015-01-06,2016-01-06
2070,4,2015-01-06,2016-01-06
2071,4,2015-01-06,2016-01-06
2072,4,2015-01-06,2016-01-06
2073,4,2015-01-06,2016-01-06
2074,4,2015-01-06,2016-01-06
2075,4,2015-01-06,2016-01-06
2076,4,2015-01-06,2016-01-06
2077,4,2015-01-06,2016-01-06
2078,4,2015-01-06,2016-01-06
2079,4,2015-01-06,2016-01-06
2080,4,2015-01-06,2016-01-06
2081,4,2015-01-06,2016-01-06
2082,4,2015-01-06,2016-01-06
2083,4,2015-01-06,2016-01-06
2084,4,2015-01-06,2016-01-06
2085,4,2015-01-06,2016-01-06
2086,4,2015-01-06,2016-01-06
2087,4,2015-01-06,2016-01-06
2088,4,2015-01-06,2016-01-06
2089,4,2015-01-06,2016-01-06
2090,4,2015-01-06,2016-01-06
2091,4,2015-01-06,2016-01-06
2092,4,2015-01-06,2016-01-06
2093,4,2015-01-06,2016-01-06
2094,4,2015-01-06,2016-01-06
2095,4,2015-01-06,2016-01-06
2096,4,2015-01-06,2016-01-06
2097,4,2015-01-06,2016-01-06
2098,4,2015-01-06,2016-01-06
2099,4,2015-01-06,2016-01-06
2100,4,2015-01-06,2016-01-06
2101,4,2015-01-06,2016-01-06
2102,4,2015-01-06,2016-01-06
2103,4,2015-01-06,2016-01-06
2104,4,2015-01-06,2016-01-06
2105,4,2015-01-06,2016-01-06
2106,4,2015-01-06,2016-01-06
2107,4,2015-01-06,2016-01-06
2108,4,2015-01-06,2016-01-06
2109,4,2015-01-06,2016-01-06
2110,4,2015-01-06,2016-01-06
2111,4,2015-01-06,2016-01-06
2112,4,2015-01-06,2016-01-06
2113,4,2015-01-06,2016-01-06
2114,4,2015-01-06,2016-01-06
2115,4,2015-01-06,2016-01-06
2116,4,2015-01-06,2016-01-06
2117,4,2015-01-06,2016-01-06
2118,4,2015-01-06,2016-01-06
2119,4,2015-01-06,2016-01-06
2120,4,2015-01-06,2016-01-06
2121,4,2015-01-06,2016-01-06
2122,4,2015-01-06,2016-01-06
2123,4,2015-01-06,2016-01-06
2124,4,2015-01-06,2016-01-06
2125,4,2015-01-06,2016-01-06
2126,4,2015-01-06,2016-01-06
2127,4,2015-01-06,2016-01-06
2128,4,2015-01-06,2016-01-06
2129,4,2015-01-06,2016-01-06
2130,4,2015-01-06,2016-01-06
2131,4,2015-01-06,2016-01-06
2132,4,2015-01-06,2016-01-06
2133,4,2015-01-06,2016-01-06
2134,4,2015-01-06,2016-01-06
2135,4,2015-01-06,2016-01-06
2136,4,2015-01-06,2016-01-06
2137,4,2015-01-06,2016-01-06
2138,4,2015-01-06,2016-01-06
2139,4,2015-01-06,2016-01-06
2140,4,2015-01-06,2016-01-06
2141,4,2015-01-06,2016-01-06
2142,4,2015-01-06,2016-01-06
2143,4,2015-01-06,2016-01-06
2144,4,2015-01-06,2016-01-06
2145,4,2015-01-06,2016-01-06
2146,4,2015-01-06,2016-01-06
2147,4,2015-01-06,2016-01-06
2148,4,2015-01-06,2016-01-06
2149,4,2015-01-06,2016-01-06
2150,4,2015-01-06,2016-01-06
2151,4,2015-01-06,2016-01-06
2152,4,2015-01-06,2016-01-06
2153,4,2015-01-06,2016-01-06
2154,4,2015-01-06,2016-01-06
2155,4,2015-01-06,2016-01-06
2156,4,2015-01-06,2016-01-06
2157,4,2015-01-06,2016-01-06
2158,4,2015-01-06,2016-01-06
2159,4,2015-01-06,2016-01-06
2160,4,2015-01-06,2016-01-06
2161,4,2015-01-06,2016-01-06
2162,4,2015-01-06,2016-01-06
2163,4,2015-01-06,2016-01-06
2164,4,2015-01-06,2016-01-06
2165,4,2015-01-06,2016-01-06
2166,4,2015-01-06,2016-01-06
2167,4,2015-01-06,2016-01-06
2168,4,2015-01-06,2016-01-06
2169,4,2015-01-06,2016-01-06
2170,4,2015-01-06,2016-01-06
2171,4,2015-01-06,2016-01-06
2172,4,2015-01-06,2016-01-06
2173,4,2015-01-06,2016-01-06
2174,4,2015-01-06,2016-01-06
2175,4,2015-01-06,2016-01-06
2176,4,2015-01-06,2016-01-06
2177,4,2015-01-06,2016-01-06
2178,4,2015-01-06,2016-01-06
2179,4,2015-01-06,2016-01-06
2180,4,2015-01-06,2016-01-06
2181,4,2015-01-06,2016-01-06
2182,4,2015-01-06,2016-01-06
2183,4,2015-01-06,2016-01-06
2184,4,2015-01-06,2016-01-06
2185,4,2015-01-06,2016-01-06
2186,4,2015-01-06,2016-01-06
2187,4,2015-01-06,2016-01-06
2188,4,2015-01-06,2016-01-06
2189,4,2015-01-06,2016-01-06
2190,4,2015-01-06,2016-01-06
2191,4,2015-01-06,2016-01-06
2192,4,2015-01-06,2016-01-06
2193,4,2015-01-06,2016-01-06
2194,4,2015-01-06,2016-01-06
2195,4,2015-01-06,2016-01-06
2196,4,2015-01-06,2016-01-06
2197,4,2015-01-06,2016-01-06
2198,4,2015-01-06,2016-01-06
2199,4,2015-01-06,2016-01-06
2200,4,2015-01-06,2016-01-06
2201,4,2015-01-06,2016-01-06
2202,4,2015-01-06,2016-01-06
2203,4,2015-01-06,2016-01-06
2204,4,2015-01-06,2016-01-06
2205,4,2015-01-06,2016-01-06
2206,4,2015-01-06,2016-01-06
2207,4,2015-01-06,2016-01-06
2208,4,2015-01-06,2016-01-06
2209,4,2015-01-06,2016-01-06
2210,4,2015-01-06,2016-01-06
2211,4,2015-01-06,2016-01-06
2212,4,2015-01-06,2016-01-06
2213,4,2015-01-06,2016-01-06
2214,4,2015-01-06,2016-01-06
2215,4,2015-01-06,2016-01-06
2216,4,2015-01-06,2016-01-06
2217,4,2015-01-06,2016-01-06
2218,4,2015-01-06,2016-01-06
2219,4,2015-01-06,2016-01-06
2220,4,2015-01-06,2016-01-06
2221,4,2015-01-06,2016-01-06
2222,4,2015-01-06,2016-01-06
2223,4,2015-01-06,2016-01-06
2224,4,2015-01-06,2016-01-06
2225,4,2015-01-06,2016-01-06
2226,4,2015-01-06,2016-01-06
2227,4,2015-01-06,2016-01-06
2228,4,2015-01-06,2016-01-06
2229,4,2015-01-06,2016-01-06
2230,4,2015-01-06,2016-01-06
2231,4,2015-01-06,2016-01-06
2232,4,2015-01-06,2016-01-06
2233,4,2015-01-06,2016-01-06
2234,4,2015-01-06,2016-01-06
2235,4,2015-01-06,2016-01-06
2236,4,2015-01-06,2016-01-06
2237,4,2015-01-06,2016-01-06
2238,4,2015-01-06,2016-01-06
2239,4,2015-01-06,2016-01-06
2240,4,2015-01-06,2016-01-06
2241,4,2015-01-06,2016-01-06
2242,4,2015-01-06,2016-01-06
2243,4,2015-01-06,2016-01-06
2244,4,2015-01-06,2016-01-06
2245,4,2015-01-06,2016-01-06
2246,4,2015-01-06,2016-01-06
2247,4,2015-01-06,2016-01-06
2248,4,2015-01-06,2016-01-06
2249,4,2015-01-06,2016-01-06
2250,4,2015-01-06,2016-01-06
2251,4,2015-01-06,2016-01-06
2252,4,2015-01-06,2016-01-06
2253,4,2015-01-06,2016-01-06
2254,4,2015-01-06,2016-01-06
2255,4,2015-01-06,2016-01-06
2256,4,2015-01-06,2016-01-06
2257,4,2015-01-06,2016-01-06
