orderID,orderTime,userID,couponsReceived,couponID1,price1,basePrice1,reward1,premiumProduct1,brand1,productGroup1,categoryIDs1,couponID2,price2,basePrice2,reward2,premiumProduct2,brand2,productGroup2,categoryIDs2,couponID3,price3,basePrice3,reward3,premiumProduct3,brand3,productGroup3,categoryIDs3,coupon1Used,coupon2Used,coupon3Used,basketValue,couponsReceivedDate,couponsReceivedTime,couponsReceivedDoW,couponsReceivedWeekend,couponsReceivedFriSat,orderTimeDate,orderTimeTime,orderTimeDoW,orderTimeWeekend,orderTimeFriSat,batchID,couponsExpire,couponsSent,TimeBtwnSentRec,TimeBtwnRecExpire,TimeBtwnRecOrder,TimeBtwnOrderExpire,nCoupon1,nCoupon2,nCoupon3,nCoup1Col1,nCoup1Col2,nCoup1Col3,nCoup2Col1,nCoup2Col2,nCoup2Col3,nCoup3Col1,nCoup3Col2,nCoup3Col3,pCoup1Col1,pCoup1Col2,pCoup1Col3,pCoup2Col1,pCoup2Col2,pCoup2Col3,pCoup3Col1,pCoup3Col2,pCoup3Col3
6430,2015-03-13 11:01:42,user397,2015-03-10 15:14:11,cpn165,4.17,2.6,1.57,0,brand6,prod76,cat1:cat4,cpn807,4.58,1.91,3.14,0,brand5,prod37,cat5:cat2,cpn176,6.11,6.11,1.26,0,brand2,prod3,cat5,,,,,2015-03-10,11,Tuesday,0,0,2015-03-13,42,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.2361111111111,152.763888888889,67.7919444444444,84.9719444444444,132,11,33,132,0,0,0,3,8,2,12,19,1,0,0,0,0.272727272727273,0.727272727272727,0.0606060606060606,0.363636363636364,0.575757575757576
6431,2015-03-13 11:15:24,user1681,2015-03-12 14:46:55,cpn1908,2.96,1.64,1.26,0,brand2,prod38,cat1,cpn277,4.58,1.53,1.57,1,brand4,prod8,cat3:cat7,cpn426,7.36,7.36,1.88,1,brand4,prod14,cat5:cat7:cat4:cat2,,,,,2015-03-12,55,Thursday,0,0,2015-03-13,24,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,62.7816666666667,105.218333333333,20.4747222222222,84.7436111111111,10,33,76,10,0,0,0,33,0,0,15,61,1,0,0,0,1,0,0,0.197368421052632,0.802631578947368
6432,2015-03-13 11:15:40,user1942,2015-03-10 16:31:09,cpn283,10.98,3.43,1.57,0,brand2,prod31,cat1,cpn950,3.66,3.66,1.26,1,brand4,prod52,cat5:cat7,cpn295,3.06,0.31,1.88,1,brand4,prod75,cat5:cat7,,,,,2015-03-10,9,Tuesday,0,0,2015-03-13,40,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,16.5188888888889,151.481111111111,66.7419444444444,84.7391666666667,93,24,13,91,1,1,2,12,10,2,4,7,0.978494623655914,0.010752688172043,0.010752688172043,0.0833333333333333,0.5,0.416666666666667,0.153846153846154,0.307692307692308,0.538461538461538
6433,2015-03-13 11:23:26,user65,2015-03-10 18:00:44,cpn182,3.66,6.09,1.57,0,brand3,prod69,cat5,cpn183,18.34,2.29,0.63,0,brand3,prod79,cat6:cat9,cpn156,7.32,2.08,1.57,0,brand6,prod74,cat1,,,,,2015-03-10,44,Tuesday,0,0,2015-03-13,26,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,18.0119444444444,149.988055555556,65.3783333333333,84.6097222222222,4,3,69,2,1,1,0,2,1,67,0,2,0.5,0.25,0.25,0,0.666666666666667,0.333333333333333,0.971014492753623,0,0.0289855072463768
6434,2015-03-13 11:26:10,user2136,2015-03-12 15:24:12,cpn141,3.57,1.78,1.26,1,brand4,prod70,cat8:cat7,cpn465,3.33,1.9,1.57,0,brand3,prod28,cat3,cpn3401,9.22,4.38,1.26,0,brand3,prod114,cat5,,,,,2015-03-12,12,Thursday,0,0,2015-03-13,10,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,63.4030555555556,104.596944444444,20.0327777777778,84.5641666666667,10,7,1,10,0,0,0,7,0,0,0,1,1,0,0,0,1,0,0,0,1
6435,2015-03-13 11:29:44,user672,2015-03-13 10:41:43,cpn283,10.98,3.43,1.57,0,brand2,prod31,cat1,cpn2863,2.59,0.52,1.57,0,brand3,prod85,cat10,cpn950,3.66,3.66,1.26,1,brand4,prod52,cat5:cat7,,,,,2015-03-13,43,Friday,0,1,2015-03-13,44,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,82.695,85.305,0.800277777777778,84.5047222222222,93,3,24,91,1,1,0,3,0,2,12,10,0.978494623655914,0.010752688172043,0.010752688172043,0,1,0,0.0833333333333333,0.5,0.416666666666667
6436,2015-03-13 11:31:11,user334,2015-03-10 15:59:34,cpn416,8.29,1.66,1.57,1,brand4,prod17,cat5,cpn711,6.85,1.14,1.88,0,brand2,prod86,cat3:cat4,cpn84,6.85,0.69,1.26,0,brand3,prod54,cat13,,,,,2015-03-10,34,Tuesday,0,0,2015-03-13,11,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.9925,152.0075,67.5269444444444,84.4805555555556,11,11,6,2,1,8,0,11,0,1,1,4,0.181818181818182,0.0909090909090909,0.727272727272727,0,1,0,0.166666666666667,0.166666666666667,0.666666666666667
6437,2015-03-13 11:46:39,user1162,2015-03-13 11:17:34,cpn1664,5.84,5.84,1.57,0,brand1,prod30,cat1,cpn821,13.85,5.33,1.57,0,brand5,prod36,cat3:cat2,cpn705,3.66,0,1.26,1,brand4,prod52,cat5:cat7,,,,,2015-03-13,34,Friday,0,1,2015-03-13,39,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,83.2925,84.7075,0.484722222222222,84.2227777777778,15,11,14,15,0,0,1,9,1,0,5,9,1,0,0,0.0909090909090909,0.818181818181818,0.0909090909090909,0,0.357142857142857,0.642857142857143
6438,2015-03-13 11:50:50,user446,2015-03-10 15:12:00,cpn877,10.84,4.33,0.94,0,brand3,prod33,cat1,cpn100,7.87,1.57,1.57,0,brand3,prod3,cat5:cat15,cpn878,5.19,0,0.94,0,brand3,prod3,cat5,,,,,2015-03-10,0,Tuesday,0,0,2015-03-13,50,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.1997222222222,152.800277777778,68.6472222222222,84.1530555555556,5,5,12,5,0,0,2,2,1,0,5,7,1,0,0,0.4,0.4,0.2,0,0.416666666666667,0.583333333333333
6439,2015-03-13 12:25:36,user1276,2015-03-10 22:51:56,cpn686,2.82,2.82,1.26,1,brand4,prod95,cat8:cat7,cpn416,8.29,1.66,1.57,1,brand4,prod17,cat5,cpn558,2.73,2.73,1.57,1,brand4,prod75,cat5:cat7,,,,,2015-03-10,56,Tuesday,0,0,2015-03-13,36,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,22.8652777777778,145.134722222222,61.5611111111111,83.5736111111111,7,11,27,6,0,1,2,1,8,0,10,17,0.857142857142857,0,0.142857142857143,0.181818181818182,0.0909090909090909,0.727272727272727,0,0.37037037037037,0.62962962962963
6440,2015-03-13 13:29:16,user1340,2015-03-13 12:35:14,cpn780,8.66,8.66,1.26,0,brand1,prod40,cat1,cpn678,4.26,0.7,1.26,1,brand4,prod13,cat3:cat7,cpn1848,5.19,3.45,1.57,0,brand5,prod197,cat5:cat15:cat2,,,,,2015-03-13,14,Friday,0,1,2015-03-13,16,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,84.5869444444444,83.4130555555556,0.900555555555556,82.5125,25,50,12,25,0,0,0,50,0,0,0,12,1,0,0,0,1,0,0,0,1
6441,2015-03-13 13:50:11,user50,2015-03-11 03:03:17,cpn865,3.98,1.72,6.28,0,brand19,prod40,cat1,cpn228,9.59,1.07,0.94,0,brand3,prod2,cat16:cat3:cat2,cpn143,2.73,0.55,0.94,0,brand4,prod58,cat5,,,,,2015-03-11,17,Wednesday,0,0,2015-03-13,11,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,27.0544444444444,140.945555555556,58.7816666666667,82.1638888888889,7,20,5,6,0,1,1,18,1,0,0,5,0.857142857142857,0,0.142857142857143,0.05,0.9,0.05,0,0,1
6442,2015-03-13 13:56:35,user3027,2015-03-11 19:09:11,cpn572,4.4,2.44,1.57,0,brand2,prod30,cat1,cpn518,4.58,1.39,0.94,0,brand3,prod85,cat5,cpn76,3.66,11.43,0.94,0,brand3,prod37,cat5,,,,,2015-03-11,11,Wednesday,0,0,2015-03-13,35,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,43.1527777777778,124.847222222222,42.79,82.0572222222222,37,26,3,36,0,1,1,7,18,1,0,2,0.972972972972973,0,0.027027027027027,0.0384615384615385,0.269230769230769,0.692307692307692,0.333333333333333,0,0.666666666666667
6443,2015-03-13 14:01:29,user2137,2015-03-13 13:28:04,cpn159,4.26,2.13,1.26,0,brand6,prod74,cat1,cpn40,11.44,1.31,1.88,0,brand2,prod26,cat3,cpn3402,5.51,16.7,1.57,0,brand3,prod4,cat5,,,,,2015-03-13,4,Friday,0,1,2015-03-13,29,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,85.4675,82.5325,0.556944444444444,81.9755555555556,55,45,1,51,2,2,0,44,1,0,0,1,0.927272727272727,0.0363636363636364,0.0363636363636364,0,0.977777777777778,0.0222222222222222,0,0,1
6444,2015-03-13 14:41:01,user3028,2015-03-10 17:39:39,cpn3143,4.58,1.83,0.94,0,brand2,prod226,cat23,cpn3276,4.08,4.08,1.57,0,brand3,prod57,cat5,cpn2446,3.66,0.73,1.57,0,brand3,prod171,cat5:cat18:cat4,,,,,2015-03-10,39,Tuesday,0,0,2015-03-13,1,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,17.6605555555556,150.339444444444,69.0227777777778,81.3166666666667,2,2,11,2,0,0,0,2,0,5,2,4,1,0,0,0,1,0,0.454545454545455,0.181818181818182,0.363636363636364
6445,2015-03-13 14:56:37,user1654,2015-03-10 15:52:41,cpn22,9.17,2.04,0.94,1,brand4,prod7,cat1:cat7,cpn568,2.87,0.47,0.94,0,brand2,prod13,cat3,cpn3357,5.74,1.33,1.57,0,brand3,prod153,cat5:cat18,,,,,2015-03-10,41,Tuesday,0,0,2015-03-13,37,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.8777777777778,152.122222222222,71.0655555555556,81.0566666666667,153,13,2,150,2,1,0,13,0,0,0,2,0.980392156862745,0.0130718954248366,0.0065359477124183,0,1,0,0,0,1
6446,2015-03-13 15:08:16,user74,2015-03-10 17:11:08,cpn201,2.59,0.52,1.57,1,brand4,prod83,cat8:cat7:cat4,cpn138,3.98,3.98,0.94,0,brand2,prod3,cat5:cat4:cat2,cpn110,3.57,0,1.57,0,brand3,prod60,cat5:cat2,,,,,2015-03-10,8,Tuesday,0,0,2015-03-13,16,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,17.1852777777778,150.814722222222,69.9522222222222,80.8625,7,23,9,7,0,0,2,5,16,0,1,8,1,0,0,0.0869565217391304,0.217391304347826,0.695652173913043,0,0.111111111111111,0.888888888888889
6447,2015-03-13 15:24:38,user1932,2015-03-10 19:57:58,cpn852,6.44,2.14,0.94,0,brand3,prod74,cat1,cpn694,5.97,1.24,1.57,0,brand3,prod43,cat3:cat9:cat2,cpn50,17.55,2.19,0.94,0,brand3,prod37,cat5,,,,,2015-03-10,58,Tuesday,0,0,2015-03-13,38,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,19.9658333333333,148.034166666667,67.4444444444444,80.5897222222222,19,25,14,19,0,0,0,25,0,0,4,10,1,0,0,0,1,0,0,0.285714285714286,0.714285714285714
6448,2015-03-13 15:29:50,user3029,2015-03-10 15:56:21,cpn3296,2.78,2.13,1.26,0,brand6,prod38,cat1,cpn158,2.69,2.69,1.57,1,brand4,prod75,cat5:cat7:cat4,cpn92,5.09,1.45,1.88,0,brand3,prod19,cat5,,,,,2015-03-10,21,Tuesday,0,0,2015-03-13,50,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.9388888888889,152.061111111111,71.5580555555556,80.5030555555556,22,44,10,22,0,0,1,12,31,0,3,7,1,0,0,0.0227272727272727,0.272727272727273,0.704545454545455,0,0.3,0.7
6449,2015-03-13 15:41:41,user3030,2015-03-12 22:03:55,cpn48,3.66,0,1.57,0,brand6,prod35,cat8:cat4:cat2,cpn163,9.03,1.81,1.57,0,brand3,prod2,cat3,cpn3403,8.29,4.14,1.57,0,brand7,prod130,cat6,,,,,2015-03-12,55,Thursday,0,0,2015-03-13,41,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,70.065,97.935,17.6294444444444,80.3055555555556,27,2,1,21,3,3,0,2,0,0,0,1,0.777777777777778,0.111111111111111,0.111111111111111,0,1,0,0,0,1
6450,2015-03-13 16:08:20,user1915,2015-03-10 15:06:35,cpn1654,4.58,1.76,1.26,0,brand3,prod74,cat1,cpn1896,2.55,0.63,1.26,1,brand4,prod105,cat11,cpn3392,3.94,0,2.2,0,brand3,prod218,cat13,,,,,2015-03-10,35,Tuesday,0,0,2015-03-13,20,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.1094444444444,152.890555555556,73.0291666666667,79.8613888888889,11,6,3,9,0,2,2,3,1,0,0,3,0.818181818181818,0,0.181818181818182,0.333333333333333,0.5,0.166666666666667,0,0,1
6451,2015-03-13 16:19:04,user795,2015-03-13 15:25:57,cpn984,7.78,3.89,1.26,0,brand3,prod57,cat5:cat4:cat2,cpn176,6.11,6.11,1.26,0,brand2,prod3,cat5,cpn526,4.82,4.82,0.94,0,brand2,prod3,cat5:cat4,,,,,2015-03-13,57,Friday,0,1,2015-03-13,4,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,87.4322222222222,80.5677777777778,0.885277777777778,79.6825,11,33,7,2,1,8,2,12,19,0,3,4,0.181818181818182,0.0909090909090909,0.727272727272727,0.0606060606060606,0.363636363636364,0.575757575757576,0,0.428571428571429,0.571428571428571
6452,2015-03-13 16:20:05,user313,2015-03-11 06:57:26,cpn248,4.91,0,1.57,0,brand6,prod70,cat8,cpn227,2.73,0,1.88,1,brand4,prod75,cat5:cat7,cpn2321,7.32,0,0.94,0,brand3,prod17,cat5:cat4:cat9,,,,,2015-03-11,26,Wednesday,0,0,2015-03-13,5,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,30.9569444444444,137.043055555556,57.3775,79.6655555555556,11,23,3,11,0,0,0,6,17,0,0,3,1,0,0,0,0.260869565217391,0.739130434782609,0,0,1
6453,2015-03-13 16:35:51,user3031,2015-03-13 14:22:59,cpn943,10.65,1.42,0.94,0,brand3,prod18,cat5:cat9,cpn340,8.52,1.7,1.26,0,brand3,prod18,cat5,cpn673,4.72,2.36,2.2,0,brand3,prod14,cat5,,,,,2015-03-13,59,Friday,0,1,2015-03-13,51,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,86.3827777777778,81.6172222222222,2.21444444444444,79.4027777777778,6,13,5,1,3,2,0,6,7,0,2,3,0.166666666666667,0.5,0.333333333333333,0,0.461538461538462,0.538461538461538,0,0.4,0.6
6454,2015-03-13 16:44:08,user1617,2015-03-10 19:31:34,cpn119,4.58,0,1.26,1,brand4,prod35,cat8:cat7,cpn3311,4.08,3.7,1.57,0,brand3,prod50,cat5,cpn2923,4.08,3.7,1.57,0,brand3,prod41,cat5,,,,,2015-03-10,34,Tuesday,0,0,2015-03-13,8,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,19.5258333333333,148.474166666667,69.2094444444444,79.2647222222222,40,2,2,40,0,0,0,1,1,0,0,2,1,0,0,0,0.5,0.5,0,0,1
6455,2015-03-13 16:54:48,user1689,2015-03-10 15:54:26,cpn3296,2.78,2.13,1.26,0,brand6,prod38,cat1,cpn1556,3.43,1.8,1.57,0,brand11,prod98,cat10,cpn3404,3.98,2.65,1.57,0,brand3,prod50,cat5:cat18,,,,,2015-03-10,26,Tuesday,0,0,2015-03-13,48,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.9069444444444,152.093055555556,73.0061111111111,79.0869444444444,22,4,1,22,0,0,0,4,0,0,0,1,1,0,0,0,1,0,0,0,1
6456,2015-03-13 17:01:43,user3032,2015-03-13 16:44:21,cpn1741,3.01,2.41,1.26,0,brand3,prod51,cat8,cpn1387,2.96,0.59,1.88,1,brand4,prod59,cat5:cat7,cpn2140,3.66,3.23,1.26,0,brand3,prod57,cat5:cat4:cat2,,,,,2015-03-13,21,Friday,0,1,2015-03-13,43,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,88.7388888888889,79.2611111111111,0.289444444444444,78.9716666666667,2,8,8,1,1,0,0,2,6,0,1,7,0.5,0.5,0,0,0.25,0.75,0,0.125,0.875
6457,2015-03-13 17:13:50,user2683,2015-03-10 16:12:38,cpn436,3.1,2.58,1.26,0,brand3,prod38,cat1,cpn117,4.58,1.69,1.26,0,brand3,prod46,cat3,cpn292,3.52,2.34,2.2,0,brand5,prod103,cat5:cat15:cat19:cat2,,,,,2015-03-10,38,Tuesday,0,0,2015-03-13,50,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,16.2102777777778,151.789722222222,73.02,78.7697222222222,11,7,30,9,1,1,0,7,0,1,8,21,0.818181818181818,0.0909090909090909,0.0909090909090909,0,1,0,0.0333333333333333,0.266666666666667,0.7
6458,2015-03-13 17:43:10,user3033,2015-03-13 17:41:12,cpn1995,6.21,3.1,1.88,0,brand3,prod40,cat1,cpn2060,3.66,1.46,1.88,0,brand2,prod47,cat27:cat11:cat19:cat4,cpn3287,2.55,1.02,1.26,0,brand3,prod130,cat6,,,,,2015-03-13,12,Friday,0,1,2015-03-13,10,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,89.6863888888889,78.3136111111111,0.0327777777777778,78.2808333333333,5,7,2,5,0,0,6,1,0,0,0,2,1,0,0,0.857142857142857,0.142857142857143,0,0,0,1
6459,2015-03-13 17:44:12,user471,2015-03-10 18:08:12,cpn911,6.16,8.8,0.63,0,brand5,prod40,cat1,cpn2995,19.45,7.07,1.26,0,brand3,prod125,cat5,cpn912,8.71,2.18,1.26,0,brand3,prod60,cat5,,,,,2015-03-10,12,Tuesday,0,0,2015-03-13,12,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,18.1363888888889,149.863611111111,71.6,78.2636111111111,6,2,3,6,0,0,0,2,0,0,1,2,1,0,0,0,1,0,0,0.333333333333333,0.666666666666667
6460,2015-03-13 17:50:30,user1615,2015-03-10 21:28:02,cpn801,3.52,1.76,0.63,1,brand4,prod104,cat8:cat7:cat4,cpn678,4.26,0.7,1.26,1,brand4,prod13,cat3:cat7,cpn2242,2.96,0.59,0.94,1,brand4,prod59,cat5:cat7,,,,,2015-03-10,2,Tuesday,0,0,2015-03-13,30,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,21.4669444444444,146.533055555556,68.3744444444444,78.1586111111111,31,50,11,28,0,3,0,50,0,0,1,10,0.903225806451613,0,0.0967741935483871,0,1,0,0,0.0909090909090909,0.909090909090909
6461,2015-03-13 18:19:08,user1145,2015-03-12 15:05:34,cpn893,4.58,2.29,1.26,1,brand4,prod106,cat8:cat7,cpn455,5.46,1.82,1.57,0,brand3,prod86,cat3,cpn1002,14.73,7.36,1.26,0,brand3,prod18,cat5:cat2,,,,,2015-03-12,34,Thursday,0,0,2015-03-13,8,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,63.0925,104.9075,27.2261111111111,77.6813888888889,4,26,17,4,0,0,1,25,0,1,0,16,1,0,0,0.0384615384615385,0.961538461538462,0,0.0588235294117647,0,0.941176470588235
6462,2015-03-13 18:23:40,user2398,2015-03-10 14:57:04,cpn1116,5.51,2.2,1.57,0,brand3,prod81,cat1,cpn455,5.46,1.82,1.57,0,brand3,prod86,cat3,cpn696,5.09,5.09,1.57,0,brand2,prod52,cat5,,,,,2015-03-10,4,Tuesday,0,0,2015-03-13,40,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,14.9508333333333,153.049166666667,75.4433333333333,77.6058333333333,9,26,12,8,1,0,1,25,0,0,2,10,0.888888888888889,0.111111111111111,0,0.0384615384615385,0.961538461538462,0,0,0.166666666666667,0.833333333333333
6463,2015-03-13 18:56:28,user487,2015-03-10 16:47:36,cpn911,6.16,8.8,0.63,0,brand5,prod40,cat1,cpn935,9.22,1.84,1.57,0,brand3,prod28,cat3,cpn699,4.58,0.92,1.26,0,brand5,prod58,cat5:cat15:cat2,,,,,2015-03-10,36,Tuesday,0,0,2015-03-13,28,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,16.7930555555556,151.206944444444,74.1477777777778,77.0591666666667,6,12,27,6,0,0,0,12,0,1,5,21,1,0,0,0,1,0,0.037037037037037,0.185185185185185,0.777777777777778
6464,2015-03-13 19:29:44,user2375,2015-03-10 21:18:01,cpn22,9.17,2.04,0.94,1,brand4,prod7,cat1:cat7,cpn1457,3.33,1.9,1.57,0,brand3,prod28,cat3,cpn1399,4.58,1.47,1.88,0,brand5,prod9,cat5:cat2,,,,,2015-03-10,1,Tuesday,0,0,2015-03-13,44,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,21.3,146.7,70.1952777777778,76.5047222222222,153,7,8,150,2,1,0,7,0,0,4,4,0.980392156862745,0.0130718954248366,0.0065359477124183,0,1,0,0,0.5,0.5
6465,2015-03-13 19:34:00,user612,2015-03-10 15:08:34,cpn1087,2.87,3.58,1.88,0,brand2,prod40,cat1,cpn1088,5.19,1.04,1.57,0,brand3,prod69,cat5:cat4,cpn1089,4.4,1.19,1.57,0,brand3,prod73,cat5,,,,,2015-03-10,34,Tuesday,0,0,2015-03-13,0,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.1425,152.8575,76.4238888888889,76.4336111111111,5,15,11,5,0,0,2,4,9,0,2,9,1,0,0,0.133333333333333,0.266666666666667,0.6,0,0.181818181818182,0.818181818181818
6466,2015-03-13 19:40:31,user1464,2015-03-13 19:27:11,cpn376,5.93,0.74,1.26,0,brand3,prod124,cat8,cpn937,5.37,0,1.26,0,brand3,prod52,cat5,cpn2008,3.15,0.79,1.57,0,brand3,prod16,cat5,,,,,2015-03-13,11,Friday,0,1,2015-03-13,31,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,91.4527777777778,76.5472222222222,0.222222222222222,76.325,4,25,4,4,0,0,1,13,11,1,1,2,1,0,0,0.04,0.52,0.44,0.25,0.25,0.5
6467,2015-03-13 19:44:51,user515,2015-03-13 19:17:25,cpn890,9.49,3.51,1.57,0,brand2,prod31,cat1,cpn678,4.26,0.7,1.26,1,brand4,prod13,cat3:cat7,cpn3405,4.31,4.31,0.94,1,brand4,prod39,cat5:cat7,,,,,2015-03-13,25,Friday,0,1,2015-03-13,51,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,91.29,76.71,0.457222222222222,76.2527777777778,17,50,1,17,0,0,0,50,0,0,0,1,1,0,0,0,1,0,0,0,1
6468,2015-03-13 20:41:16,user405,2015-03-12 09:53:24,cpn2679,12.6,2.8,1.88,0,brand3,prod30,cat1,cpn134,6.58,0.66,0.63,0,brand2,prod26,cat3,cpn818,5.09,1.27,1.26,0,brand11,prod123,cat10:cat5:cat18,,,,,2015-03-12,24,Thursday,0,0,2015-03-13,16,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,57.8897222222222,110.110277777778,34.7977777777778,75.3125,28,6,9,27,0,1,1,5,0,1,6,2,0.964285714285714,0,0.0357142857142857,0.166666666666667,0.833333333333333,0,0.111111111111111,0.666666666666667,0.222222222222222
6469,2015-03-13 20:49:10,user18,2015-03-10 22:18:37,cpn51,2.96,1.56,1.57,0,brand2,prod38,cat1,cpn52,9.59,1.18,0.94,0,brand3,prod2,cat16:cat3:cat2:cat17,cpn53,4.58,3.06,1.57,0,brand5,prod39,cat5:cat18:cat2,,,,,2015-03-10,37,Tuesday,0,0,2015-03-13,10,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,22.31,145.69,70.5091666666667,75.1808333333333,18,15,19,18,0,0,0,14,1,0,4,15,1,0,0,0,0.933333333333333,0.0666666666666667,0,0.210526315789474,0.789473684210526
6470,2015-03-13 21:02:51,user497,2015-03-13 19:10:52,cpn13,12.27,2.45,1.26,0,brand6,prod7,cat1,cpn1072,3.66,0,0.94,1,brand4,prod52,cat5:cat7,cpn90,3.43,0.48,2.2,1,brand4,prod37,cat5:cat7,,,,,2015-03-13,52,Friday,0,1,2015-03-13,51,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,91.1808333333333,76.8191666666667,1.86638888888889,74.9527777777778,34,27,62,34,0,0,0,6,21,1,11,50,1,0,0,0,0.222222222222222,0.777777777777778,0.0161290322580645,0.17741935483871,0.806451612903226
6471,2015-03-13 21:06:03,user505,2015-03-13 20:55:50,cpn19,4.68,2.59,1.26,1,brand4,prod7,cat1:cat7,cpn8,4.17,1.39,1.26,1,brand4,prod8,cat3:cat7,cpn121,4.58,1.14,0.94,0,brand5,prod58,cat5:cat15:cat2,,,,,2015-03-13,50,Friday,0,1,2015-03-13,3,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,92.9302777777778,75.0697222222222,0.170277777777778,74.8994444444444,19,54,21,19,0,0,0,54,0,0,1,20,1,0,0,0,1,0,0,0.0476190476190476,0.952380952380952
6472,2015-03-13 21:50:15,user248,2015-03-12 16:07:12,cpn562,4.58,2.08,1.57,0,brand2,prod76,cat1,cpn949,4.58,4.58,1.26,0,brand2,prod13,cat3,cpn564,8.29,1.66,1.57,1,brand4,prod17,cat5,,,,,2015-03-12,12,Thursday,0,0,2015-03-13,15,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,64.1197222222222,103.880277777778,29.7175,74.1627777777778,16,32,8,15,0,1,1,27,4,1,1,6,0.9375,0,0.0625,0.03125,0.84375,0.125,0.125,0.125,0.75
6473,2015-03-13 22:54:28,user3034,2015-03-11 01:25:14,cpn283,10.98,3.43,1.57,0,brand2,prod31,cat1,cpn976,5.93,2.37,1.88,0,brand2,prod86,cat3,cpn2609,5.88,1.23,3.14,0,brand3,prod171,cat16:cat5:cat18:cat2,,,,,2015-03-11,14,Wednesday,0,0,2015-03-13,28,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,25.4202777777778,142.579722222222,69.4872222222222,73.0925,93,10,7,91,1,1,0,10,0,0,2,5,0.978494623655914,0.010752688172043,0.010752688172043,0,1,0,0,0.285714285714286,0.714285714285714
6474,2015-03-13 23:04:14,user1964,2015-03-10 16:54:54,cpn635,4.91,8.18,1.57,0,brand2,prod40,cat1,cpn803,8.29,2.07,3.14,0,brand2,prod36,cat3,cpn2152,6.44,1.29,1.57,0,brand3,prod103,cat5,,,,,2015-03-10,54,Tuesday,0,0,2015-03-13,14,Friday,0,1,10,2015-03-17 00:00:01,2015-03-10 00:00:01,16.9147222222222,151.085277777778,78.1555555555556,72.9297222222222,18,18,4,18,0,0,0,18,0,0,1,3,1,0,0,0,1,0,0,0.25,0.75
