orderID,couponsReceivedDate,couponsReceivedTime,couponsReceivedDoW,couponsReceivedWeekend,couponsReceivedFriSat,orderTimeDate,orderTimeTime,orderTimeDoW,orderTimeWeekend,orderTimeFriSat,batchID,couponsExpire,couponsSent,TimeBtwnSentRec,TimeBtwnRecExpire,TimeBtwnRecOrder,TimeBtwnOrderExpire
3591,2015-02-10,13H 2M 16S,Tuesday,0,0,2015-02-13,23H 59M 16S,Friday,0,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,13.0375,154.9625,82.95,72.0125
3592,2015-02-10,16H 51M 20S,Tuesday,0,0,2015-02-14,42M 1S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,16.8552777777778,151.144722222222,79.8447222222222,71.3
3593,2015-02-14,9M 19S,Saturday,1,1,2015-02-14,51M 41S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,96.155,71.845,0.706111111111111,71.1388888888889
3594,2015-02-14,54M 43S,Saturday,1,1,2015-02-14,1H 28M 29S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,96.9116666666667,71.0883333333333,0.562777777777778,70.5255555555556
3595,2015-02-10,15H 28M 21S,Tuesday,0,0,2015-02-14,9H 9M 0S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,15.4722222222222,152.527777777778,89.6775,62.8502777777778
3596,2015-02-14,8H 24M 25S,Saturday,1,1,2015-02-14,9H 16M 9S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,104.406666666667,63.5933333333333,0.862222222222222,62.7311111111111
3597,2015-02-10,14H 28M 58S,Tuesday,0,0,2015-02-14,9H 44M 52S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,14.4825,153.5175,91.265,62.2525
3598,2015-02-10,20H 35M 56S,Tuesday,0,0,2015-02-14,10H 16M 59S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,20.5986111111111,147.401388888889,85.6841666666667,61.7172222222222
3599,2015-02-10,13H 36M 6S,Tuesday,0,0,2015-02-14,10H 22M 47S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,13.6013888888889,154.398611111111,92.7780555555556,61.6205555555556
3600,2015-02-12,9H 10M 55S,Thursday,0,0,2015-02-14,10H 56M 45S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,57.1816666666667,110.818333333333,49.7638888888889,61.0544444444444
3601,2015-02-10,15H 36M 41S,Tuesday,0,0,2015-02-14,11H 6M 47S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,15.6111111111111,152.388888888889,91.5016666666667,60.8872222222222
3602,2015-02-10,13H 41M 32S,Tuesday,0,0,2015-02-14,11H 26M 48S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,13.6919444444444,154.308055555556,93.7544444444444,60.5536111111111
3603,2015-02-14,11H 4M 19S,Saturday,1,1,2015-02-14,11H 43M 3S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,107.071666666667,60.9283333333333,0.645555555555556,60.2827777777778
3604,2015-02-11,16H 11M 20S,Wednesday,0,0,2015-02-14,11H 43M 35S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,40.1886111111111,127.811388888889,67.5375,60.2738888888889
3605,2015-02-10,15H 3M 16S,Tuesday,0,0,2015-02-14,11H 45M 37S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,15.0541666666667,152.945833333333,92.7058333333333,60.24
3606,2015-02-12,9H 58M 47S,Thursday,0,0,2015-02-14,12H 11M 33S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,57.9794444444444,110.020555555556,50.2127777777778,59.8077777777778
3607,2015-02-11,8H 18M 56S,Wednesday,0,0,2015-02-14,12H 20M 18S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,32.3152777777778,135.684722222222,76.0227777777778,59.6619444444444
3608,2015-02-10,17H 51M 53S,Tuesday,0,0,2015-02-14,12H 37M 14S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,17.8644444444444,150.135555555556,90.7558333333333,59.3797222222222
3609,2015-02-10,15H 51M 1S,Tuesday,0,0,2015-02-14,12H 44M 52S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,15.85,152.15,92.8975,59.2525
3610,2015-02-10,17H 49M 19S,Tuesday,0,0,2015-02-14,13H 23M 27S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,17.8216666666667,150.178333333333,91.5688888888889,58.6094444444444
3611,2015-02-14,12H 58M 2S,Saturday,1,1,2015-02-14,13H 34M 21S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,108.966944444444,59.0330555555556,0.605277777777778,58.4277777777778
3612,2015-02-10,19H 36M 26S,Tuesday,0,0,2015-02-14,13H 38M 40S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,19.6069444444444,148.393055555556,90.0372222222222,58.3558333333333
3613,2015-02-14,13H 12M 55S,Saturday,1,1,2015-02-14,13H 39M 8S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,109.215,58.785,0.436944444444444,58.3480555555556
3614,2015-02-10,14H 3M 53S,Tuesday,0,0,2015-02-14,13H 49M 47S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,14.0644444444444,153.935555555556,95.765,58.1705555555556
3615,2015-02-10,23H 47M 32S,Tuesday,0,0,2015-02-14,14H 20M 25S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,23.7919444444444,144.208055555556,86.5480555555555,57.66
3616,2015-02-10,16H 20M 22S,Tuesday,0,0,2015-02-14,15H 5M 37S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,16.3391666666667,151.660833333333,94.7541666666667,56.9066666666667
3617,2015-02-10,22H 12M 18S,Tuesday,0,0,2015-02-14,15H 7M 47S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,22.2047222222222,145.795277777778,88.9247222222222,56.8705555555556
3618,2015-02-14,15H 1M 1S,Saturday,1,1,2015-02-14,15H 20M 47S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,111.016666666667,56.9833333333333,0.329444444444444,56.6538888888889
3619,2015-02-10,13H 27M 31S,Tuesday,0,0,2015-02-14,15H 27M 27S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,13.4583333333333,154.541666666667,97.9988888888889,56.5427777777778
3620,2015-02-10,22H 11M 23S,Tuesday,0,0,2015-02-14,15H 35M 57S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,22.1894444444444,145.810555555556,89.4094444444444,56.4011111111111
3621,2015-02-10,18H 8M 9S,Tuesday,0,0,2015-02-14,16H 10M 50S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,18.1355555555556,149.864444444444,94.0447222222222,55.8197222222222
3622,2015-02-10,16H 18M 23S,Tuesday,0,0,2015-02-14,16H 36M 52S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,16.3061111111111,151.693888888889,96.3080555555556,55.3858333333333
3623,2015-02-14,16H 27M 54S,Saturday,1,1,2015-02-14,16H 49M 33S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,112.464722222222,55.5352777777778,0.360833333333333,55.1744444444444
3624,2015-02-14,16H 57M 31S,Saturday,1,1,2015-02-14,17H 13M 58S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,112.958333333333,55.0416666666667,0.274166666666667,54.7675
3625,2015-02-14,17H 14M 27S,Saturday,1,1,2015-02-14,17H 27M 18S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,113.240555555556,54.7594444444444,0.214166666666667,54.5452777777778
3626,2015-02-14,16H 47M 18S,Saturday,1,1,2015-02-14,17H 36M 41S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,112.788055555556,55.2119444444444,0.823055555555556,54.3888888888889
3627,2015-02-11,9H 45M 25S,Wednesday,0,0,2015-02-14,17H 44M 47S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,33.7566666666667,134.243333333333,79.9894444444444,54.2538888888889
3628,2015-02-10,14H 41M 31S,Tuesday,0,0,2015-02-14,18H 22M 44S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,14.6916666666667,153.308333333333,99.6869444444444,53.6213888888889
3629,2015-02-10,21H 19M 34S,Tuesday,0,0,2015-02-14,18H 42M 28S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,21.3258333333333,146.674166666667,93.3816666666667,53.2925
3630,2015-02-14,18H 30M 29S,Saturday,1,1,2015-02-14,18H 59M 29S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,114.507777777778,53.4922222222222,0.483333333333333,53.0088888888889
3631,2015-02-10,16H 57M 59S,Tuesday,0,0,2015-02-14,19H 11M 35S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,16.9661111111111,151.033888888889,98.2266666666667,52.8072222222222
3632,2015-02-13,21H 52M 11S,Friday,0,1,2015-02-14,19H 47M 15S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,93.8694444444444,74.1305555555556,21.9177777777778,52.2127777777778
3633,2015-02-10,16H 49M 22S,Tuesday,0,0,2015-02-14,19H 50M 15S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,16.8225,151.1775,99.0147222222222,52.1627777777778
3634,2015-02-10,15H 35M 32S,Tuesday,0,0,2015-02-14,19H 51M 14S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,15.5919444444444,152.408055555556,100.261666666667,52.1463888888889
3635,2015-02-14,19H 44M 35S,Saturday,1,1,2015-02-14,19H 56M 55S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,115.742777777778,52.2572222222222,0.205555555555556,52.0516666666667
3636,2015-02-10,14H 35M 50S,Tuesday,0,0,2015-02-14,20H 47M 29S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,14.5969444444444,153.403055555556,102.194166666667,51.2088888888889
3637,2015-02-10,22H 34M 42S,Tuesday,0,0,2015-02-14,20H 48M 19S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,22.5780555555556,145.421944444444,94.2269444444444,51.195
3638,2015-02-13,10H 52M 38S,Friday,0,1,2015-02-14,20H 50M 25S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,82.8769444444444,85.1230555555556,33.9630555555556,51.16
3639,2015-02-14,22H 3M 40S,Saturday,1,1,2015-02-14,22H 17M 47S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,118.060833333333,49.9391666666667,0.235277777777778,49.7038888888889
3640,2015-02-10,17H 8M 52S,Tuesday,0,0,2015-02-14,22H 20M 32S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,17.1475,150.8525,101.194444444444,49.6580555555556
3641,2015-02-11,8H 18M 56S,Wednesday,0,0,2015-02-14,23H 27M 38S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,32.3152777777778,135.684722222222,87.145,48.5397222222222
3642,2015-02-11,8H 18M 56S,Wednesday,0,0,2015-02-14,23H 35M 45S,Saturday,1,1,6,2015-02-17 00:00:01,2015-02-10 00:00:01,32.3152777777778,135.684722222222,87.2802777777778,48.4044444444444
3643,2015-02-14,22H 44M 34S,Saturday,1,1,2015-02-15,5H 59M 40S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,118.7425,49.2575,7.25166666666667,42.0058333333333
3644,2015-02-10,16H 9M 2S,Tuesday,0,0,2015-02-15,8H 20M 32S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,16.1502777777778,151.849722222222,112.191666666667,39.6580555555556
3645,2015-02-14,18H 15M 13S,Saturday,1,1,2015-02-15,10H 12M 28S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,114.253333333333,53.7466666666667,15.9541666666667,37.7925
3646,2015-02-10,14H 43M 33S,Tuesday,0,0,2015-02-15,10H 16M 20S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,14.7255555555556,153.274444444444,115.546388888889,37.7280555555556
3647,2015-02-11,20H 54M 25S,Wednesday,0,0,2015-02-15,10H 38M 52S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,44.9066666666667,123.093333333333,85.7408333333333,37.3525
3648,2015-02-10,17H 42M 29S,Tuesday,0,0,2015-02-15,10H 40M 4S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,17.7077777777778,150.292222222222,112.959722222222,37.3325
3649,2015-02-10,23H 7M 2S,Tuesday,0,0,2015-02-15,10H 44M 44S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,23.1169444444444,144.883055555556,107.628333333333,37.2547222222222
3650,2015-02-10,21H 10M 31S,Tuesday,0,0,2015-02-15,11H 8M 3S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,21.175,146.825,109.958888888889,36.8661111111111
3651,2015-02-10,13H 29M 33S,Tuesday,0,0,2015-02-15,11H 16M 34S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,13.4922222222222,154.507777777778,117.783611111111,36.7241666666667
3652,2015-02-15,11H 1M 59S,Sunday,1,0,2015-02-15,11H 18M 22S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,131.032777777778,36.9672222222222,0.273055555555556,36.6941666666667
3653,2015-02-10,15H 30M 59S,Tuesday,0,0,2015-02-15,11H 18M 54S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,15.5161111111111,152.483888888889,115.798611111111,36.6852777777778
3654,2015-02-10,17H 43M 12S,Tuesday,0,0,2015-02-15,11H 48M 6S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,17.7197222222222,150.280277777778,114.081666666667,36.1986111111111
3655,2015-02-15,9H 53M 4S,Sunday,1,0,2015-02-15,12H 10M 29S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,129.884166666667,38.1158333333333,2.29027777777778,35.8255555555556
3656,2015-02-10,21H 51M 54S,Tuesday,0,0,2015-02-15,12H 26M 3S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,21.8647222222222,146.135277777778,110.569166666667,35.5661111111111
3657,2015-02-10,13H 26M 54S,Tuesday,0,0,2015-02-15,12H 37M 48S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,13.4480555555556,154.551944444444,119.181666666667,35.3702777777778
3658,2015-02-13,3H 8M 24S,Friday,0,1,2015-02-15,12H 46M 3S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,75.1397222222222,92.8602777777778,57.6275,35.2327777777778
3659,2015-02-10,22H 38M 50S,Tuesday,0,0,2015-02-15,12H 47M 49S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,22.6469444444444,145.353055555556,110.149722222222,35.2033333333333
3660,2015-02-10,14H 23M 39S,Tuesday,0,0,2015-02-15,12H 51M 21S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,14.3938888888889,153.606111111111,118.461666666667,35.1444444444444
3661,2015-02-10,13H 23M 6S,Tuesday,0,0,2015-02-15,12H 52M 14S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,13.3847222222222,154.615277777778,119.485555555556,35.1297222222222
3662,2015-02-10,13H 48M 22S,Tuesday,0,0,2015-02-15,12H 52M 41S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,13.8058333333333,154.194166666667,119.071944444444,35.1222222222222
3663,2015-02-10,15H 25M 42S,Tuesday,0,0,2015-02-15,13H 16M 22S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,15.4280555555556,152.571944444444,117.844444444444,34.7275
3664,2015-02-15,12H 45M 4S,Sunday,1,0,2015-02-15,13H 43M 44S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,132.750833333333,35.2491666666667,0.977777777777778,34.2713888888889
3665,2015-02-15,13H 30M 54S,Sunday,1,0,2015-02-15,13H 50M 41S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,133.514722222222,34.4852777777778,0.329722222222222,34.1555555555556
3666,2015-02-15,13H 31M 2S,Sunday,1,0,2015-02-15,14H 14M 36S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,133.516944444444,34.4830555555556,0.726111111111111,33.7569444444444
3667,2015-02-10,19H 47M 33S,Tuesday,0,0,2015-02-15,14H 28M 0S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,19.7922222222222,148.207777777778,114.674166666667,33.5336111111111
3668,2015-02-15,14H 14M 3S,Sunday,1,0,2015-02-15,14H 33M 42S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,134.233888888889,33.7661111111111,0.3275,33.4386111111111
3669,2015-02-11,6H 58M 9S,Wednesday,0,0,2015-02-15,14H 47M 18S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,30.9688888888889,137.031111111111,103.819166666667,33.2119444444444
3670,2015-02-10,17H 50M 11S,Tuesday,0,0,2015-02-15,14H 55M 41S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,17.8361111111111,150.163888888889,117.091666666667,33.0722222222222
3671,2015-02-10,18H 36M 56S,Tuesday,0,0,2015-02-15,15H 23M 42S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,18.6152777777778,149.384722222222,116.779444444444,32.6052777777778
3672,2015-02-10,14H 40M 3S,Tuesday,0,0,2015-02-15,15H 33M 23S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,14.6672222222222,153.332777777778,120.888888888889,32.4438888888889
3673,2015-02-15,15H 23M 5S,Sunday,1,0,2015-02-15,15H 41M 23S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,135.384444444444,32.6155555555556,0.305,32.3105555555556
3674,2015-02-10,23H 44M 40S,Tuesday,0,0,2015-02-15,15H 46M 25S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,23.7441666666667,144.255833333333,112.029166666667,32.2266666666667
3675,2015-02-15,15H 38M 22S,Sunday,1,0,2015-02-15,16H 0M 12S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,135.639166666667,32.3608333333333,0.363888888888889,31.9969444444444
3676,2015-02-10,16H 43M 49S,Tuesday,0,0,2015-02-15,16H 12M 5S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,16.73,151.27,119.471111111111,31.7988888888889
3677,2015-02-10,15H 27M 39S,Tuesday,0,0,2015-02-15,16H 15M 22S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,15.4605555555556,152.539444444444,120.795277777778,31.7441666666667
3678,2015-02-10,15H 7M 47S,Tuesday,0,0,2015-02-15,16H 30M 10S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,15.1294444444444,152.870555555556,121.373055555556,31.4975
3679,2015-02-15,16H 37M 58S,Sunday,1,0,2015-02-15,16H 49M 6S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,136.6325,31.3675,0.185555555555556,31.1819444444444
3680,2015-02-10,14H 51M 33S,Tuesday,0,0,2015-02-15,17H 5M 37S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,14.8588888888889,153.141111111111,122.234444444444,30.9066666666667
3681,2015-02-14,21H 19M 53S,Saturday,1,1,2015-02-15,17H 11M 58S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,117.331111111111,50.6688888888889,19.8680555555556,30.8008333333333
3682,2015-02-10,13H 11M 7S,Tuesday,0,0,2015-02-15,17H 19M 17S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,13.185,154.815,124.136111111111,30.6788888888889
3683,2015-02-13,2H 50M 54S,Friday,0,1,2015-02-15,17H 21M 20S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,74.8480555555556,93.1519444444444,62.5072222222222,30.6447222222222
3684,2015-02-13,11H 8M 20S,Friday,0,1,2015-02-15,17H 24M 5S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,83.1386111111111,84.8613888888889,54.2625,30.5988888888889
3685,2015-02-10,14H 48M 22S,Tuesday,0,0,2015-02-15,17H 38M 30S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,14.8058333333333,153.194166666667,122.835555555556,30.3586111111111
3686,2015-02-10,19H 32M 32S,Tuesday,0,0,2015-02-15,17H 42M 19S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,19.5419444444444,148.458055555556,118.163055555556,30.295
3687,2015-02-10,16H 42M 4S,Tuesday,0,0,2015-02-15,18H 8M 1S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,16.7008333333333,151.299166666667,121.4325,29.8666666666667
3688,2015-02-10,13H 46M 28S,Tuesday,0,0,2015-02-15,18H 11M 33S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,13.7741666666667,154.225833333333,124.418055555556,29.8077777777778
3689,2015-02-10,15H 57M 25S,Tuesday,0,0,2015-02-15,18H 30M 30S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,15.9566666666667,152.043333333333,122.551388888889,29.4919444444444
3690,2015-02-15,18H 8M 36S,Sunday,1,0,2015-02-15,18H 33M 36S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,138.143055555556,29.8569444444444,0.416666666666667,29.4402777777778
3691,2015-02-11,11H 24M 42S,Wednesday,0,0,2015-02-15,18H 34M 41S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,35.4113888888889,132.588611111111,103.166388888889,29.4222222222222
3692,2015-02-15,18H 5M 49S,Sunday,1,0,2015-02-15,18H 40M 51S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,138.096666666667,29.9033333333333,0.583888888888889,29.3194444444444
3693,2015-02-15,18H 33M 52S,Sunday,1,0,2015-02-15,18H 54M 13S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,138.564166666667,29.4358333333333,0.339166666666667,29.0966666666667
3694,2015-02-10,16H 11M 29S,Tuesday,0,0,2015-02-15,18H 54M 28S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,16.1911111111111,151.808888888889,122.716388888889,29.0925
3695,2015-02-15,19H 21M 57S,Sunday,1,0,2015-02-15,19H 38M 5S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,139.365555555556,28.6344444444444,0.268888888888889,28.3655555555556
3696,2015-02-14,11H 13M 20S,Saturday,1,1,2015-02-15,19H 39M 38S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,107.221944444444,60.7780555555556,32.4383333333333,28.3397222222222
3697,2015-02-11,7H 46M 33S,Wednesday,0,0,2015-02-15,19H 48M 18S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,31.7755555555556,136.224444444444,108.029166666667,28.1952777777778
3698,2015-02-10,13H 52M 37S,Tuesday,0,0,2015-02-15,19H 49M 55S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,13.8766666666667,154.123333333333,125.955,28.1683333333333
3699,2015-02-10,15H 39M 44S,Tuesday,0,0,2015-02-15,19H 50M 31S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,15.6619444444444,152.338055555556,124.179722222222,28.1583333333333
3700,2015-02-15,19H 34M 18S,Sunday,1,0,2015-02-15,20H 1M 17S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,139.571388888889,28.4286111111111,0.449722222222222,27.9788888888889
3701,2015-02-15,19H 16M 55S,Sunday,1,0,2015-02-15,20H 13M 6S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,139.281666666667,28.7183333333333,0.936388888888889,27.7819444444444
3702,2015-02-10,18H 9M 7S,Tuesday,0,0,2015-02-15,20H 16M 31S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,18.1516666666667,149.848333333333,122.123333333333,27.725
3703,2015-02-15,19H 25M 52S,Sunday,1,0,2015-02-15,20H 38M 58S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,139.430833333333,28.5691666666667,1.21833333333333,27.3508333333333
3704,2015-02-15,20H 8M 5S,Sunday,1,0,2015-02-15,20H 40M 21S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,140.134444444444,27.8655555555556,0.537777777777778,27.3277777777778
3705,2015-02-11,10H 44M 23S,Wednesday,0,0,2015-02-15,20H 52M 53S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,34.7394444444444,133.260555555556,106.141666666667,27.1188888888889
3706,2015-02-11,14H 17M 21S,Wednesday,0,0,2015-02-15,21H 1M 57S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,38.2888888888889,129.711111111111,102.743333333333,26.9677777777778
3707,2015-02-11,12H 52M 24S,Wednesday,0,0,2015-02-15,21H 2M 21S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,36.8730555555556,131.126944444444,104.165833333333,26.9611111111111
3708,2015-02-10,15H 38M 7S,Tuesday,0,0,2015-02-15,21H 23M 5S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,15.635,152.365,125.749444444444,26.6155555555556
3709,2015-02-10,13H 50M 43S,Tuesday,0,0,2015-02-15,21H 30M 50S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,13.845,154.155,127.668611111111,26.4863888888889
3710,2015-02-11,10H 26M 28S,Wednesday,0,0,2015-02-15,21H 50M 29S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,34.4408333333333,133.559166666667,107.400277777778,26.1588888888889
3711,2015-02-13,9H 8M 9S,Friday,0,1,2015-02-15,21H 57M 8S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,81.1355555555556,86.8644444444444,60.8163888888889,26.0480555555556
3712,2015-02-10,22H 4M 35S,Tuesday,0,0,2015-02-15,22H 7M 21S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,22.0761111111111,145.923888888889,120.046111111111,25.8777777777778
3713,2015-02-10,13H 29M 54S,Tuesday,0,0,2015-02-15,22H 15M 43S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,13.4980555555556,154.501944444444,128.763611111111,25.7383333333333
3714,2015-02-15,22H 26M 25S,Sunday,1,0,2015-02-15,22H 41M 14S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,142.44,25.56,0.246944444444444,25.3130555555556
3715,2015-02-15,22H 23M 13S,Sunday,1,0,2015-02-15,22H 53M 51S,Sunday,1,0,6,2015-02-17 00:00:01,2015-02-10 00:00:01,142.386666666667,25.6133333333333,0.510555555555556,25.1027777777778
