orderID,TimeBtwnRecExpire,coupon2Used,basketValue,coupon3Used,TimeBtwnOrderExpire,premiumProduct1,reward2,premiumProduct2,brand2,productGroup2,orderTimeWeekend,orderTimeFriSat,couponID1,price1,basePrice1,reward1,productGroup3,couponsSent,userID,coupon1Used,TimeBtwnRecOrder,productGroup1,brand3,couponsReceivedDate,couponsReceivedTime,couponsReceivedDoW,couponsReceivedWeekend,categoryIDs2,couponID3,price3,basePrice3,reward3,premiumProduct3,couponsExpire,couponsReceived,orderTime,TimeBtwnSentRec,brand1,categoryIDs3,batchID,categoryIDs1,couponID2,price2,basePrice2,couponsReceivedFriSat,orderTimeDate,orderTimeTime,orderTimeDoW
6386,106.454722222222,,,,97.3933333333333,0,0.94,0,brand2,prod26,0,0,cpn2813,6.85,6.85,0.94,prod14,2015-03-10 00:00:01,user2265,,9.06138888888889,prod40,brand4,2015-03-12,44,Thursday,0,cat3,cpn1429,4.58,2.29,1.26,1,2015-03-17 00:00:01,2015-03-12 13:32:44,2015-03-12 22:36:25,61.5452777777778,brand2,cat5:cat7,10,cat1,cpn2019,12.6,1.26,0,2015-03-12,25,Thursday
6387,144.962222222222,,,,97.3766666666667,0,1.57,0,brand3,prod86,0,0,cpn2679,12.6,2.8,1.88,prod72,2015-03-10 00:00:01,user990,,47.5855555555556,prod30,brand2,2015-03-10,17,Tuesday,0,cat3:cat2,cpn475,27.74,55.48,2.2,0,2015-03-17 00:00:01,2015-03-10 23:02:17,2015-03-12 22:37:25,23.0377777777778,brand3,cat5,10,cat1,cpn1576,12.92,4.31,0,2015-03-12,25,Thursday
6388,97.6544444444445,,,,97.2997222222222,0,1.57,0,brand3,prod60,0,0,cpn318,7.41,1.85,1.26,prod60,2015-03-10 00:00:01,user2479,,0.354722222222222,prod7,brand3,2015-03-12,45,Thursday,0,cat5,cpn3395,2.5,0,1.57,0,2015-03-17 00:00:01,2015-03-12 22:20:45,2015-03-12 22:42:02,70.3455555555555,brand6,cat5,10,cat1:cat4,cpn3174,2.5,2.5,0,2015-03-12,2,Thursday
6389,143.565555555556,,,,96.6602777777778,0,1.57,0,brand2,prod13,0,0,cpn387,9.96,1.99,0.94,prod49,2015-03-10 00:00:01,user2378,,46.9052777777778,prod42,brand3,2015-03-11,5,Wednesday,0,cat3,cpn2875,3.66,0.57,1.26,0,2015-03-17 00:00:01,2015-03-11 00:26:05,2015-03-12 23:20:24,24.4344444444444,brand6,cat5,10,cat1:cat4,cpn745,4.45,0.74,0,2015-03-12,24,Thursday
6390,97.0058333333333,,,,96.6063888888889,1,1.26,0,brand11,prod142,0,0,cpn738,11.25,4.5,1.26,prod37,2015-03-10 00:00:01,user347,,0.399444444444444,prod7,brand4,2015-03-12,40,Thursday,0,cat10,cpn90,3.43,0.48,2.2,1,2015-03-17 00:00:01,2015-03-12 22:59:40,2015-03-12 23:23:38,70.9941666666667,brand4,cat5:cat7,10,cat1:cat7,cpn1409,2.59,0.52,0,2015-03-12,38,Thursday
6391,145.058055555556,,,,96.5983333333333,1,1.26,0,brand2,prod36,0,0,cpn302,8.29,8.29,1.26,prod24,2015-03-10 00:00:01,user1052,,48.4597222222222,prod40,brand4,2015-03-10,32,Tuesday,0,cat3,cpn71,5.51,1.1,1.88,1,2015-03-17 00:00:01,2015-03-10 22:56:32,2015-03-12 23:24:07,22.9419444444444,brand4,cat5:cat7,10,cat1:cat4,cpn755,9.63,1.33,0,2015-03-12,7,Thursday
6392,98.1605555555556,,,,96.5383333333333,0,1.57,0,brand1,prod28,0,0,cpn168,13.11,7.28,0.63,prod114,2015-03-10 00:00:01,user3023,,1.62222222222222,prod7,brand3,2015-03-12,23,Thursday,0,cat3:cat2,cpn2384,14.63,4.04,1.26,0,2015-03-17 00:00:01,2015-03-12 21:50:23,2015-03-12 23:27:43,69.8394444444444,brand6,cat5,10,cat1,cpn916,6.39,1.39,0,2015-03-12,43,Thursday
6393,133.079166666667,,,,96.4022222222222,0,0.94,0,brand3,prod12,0,0,cpn1669,5.51,0.55,3.14,prod3,2015-03-10 00:00:01,user2158,,36.6769444444444,prod1,brand2,2015-03-11,16,Wednesday,0,cat5,cpn526,4.82,4.82,0.94,0,2015-03-17 00:00:01,2015-03-11 10:55:16,2015-03-12 23:35:53,34.9208333333333,brand3,cat5:cat4,10,cat1,cpn2989,5.37,1.79,0,2015-03-12,53,Thursday
6394,96.825,,,,96.3480555555556,0,1.26,0,brand3,prod57,0,0,cpn156,7.32,2.08,1.57,prod24,2015-03-10 00:00:01,user250,,0.476944444444444,prod74,brand3,2015-03-12,31,Thursday,0,cat5,cpn3082,5.19,1.04,2.51,0,2015-03-17 00:00:01,2015-03-12 23:10:31,2015-03-12 23:39:08,71.175,brand6,cat5,10,cat1,cpn443,17.46,2.18,0,2015-03-12,8,Thursday
6395,95.5891666666667,,,,95.3127777777778,0,1.26,0,brand2,prod2,0,1,cpn1134,42.93,5.05,1.57,prod56,2015-03-10 00:00:01,user1728,,0.276388888888889,prod7,brand3,2015-03-13,40,Friday,0,cat3,cpn1205,7.13,2.22,1.26,0,2015-03-17 00:00:01,2015-03-13 00:24:40,2015-03-13 00:41:15,72.4108333333333,brand2,cat5,10,cat1,cpn936,9.22,0.73,1,2015-03-13,15,Friday
6396,98.1605555555556,,,,95.2213888888889,0,1.57,0,brand1,prod28,0,1,cpn168,13.11,7.28,0.63,prod114,2015-03-10 00:00:01,user3023,,2.93916666666667,prod7,brand3,2015-03-12,23,Thursday,0,cat3:cat2,cpn2384,14.63,4.04,1.26,0,2015-03-17 00:00:01,2015-03-12 21:50:23,2015-03-13 00:46:44,69.8394444444444,brand6,cat5,10,cat1,cpn916,6.39,1.39,0,2015-03-13,44,Friday
6397,120.725277777778,,,,94.6486111111111,0,1.57,0,brand3,prod46,0,1,cpn250,12.04,12.04,1.26,prod3,2015-03-10 00:00:01,user95,,26.0766666666667,prod31,brand5,2015-03-11,30,Wednesday,0,cat3,cpn1928,13.85,0,1.26,0,2015-03-17 00:00:01,2015-03-11 23:16:30,2015-03-13 01:21:06,47.2747222222222,brand3,cat5:cat2,10,cat1,cpn251,5.74,1.59,0,2015-03-13,6,Friday
6398,94.7616666666667,,,,94.2627777777778,0,1.26,1,brand4,prod11,0,1,cpn603,5.51,2.75,1.57,prod108,2015-03-10 00:00:01,user277,,0.498888888888889,prod1,brand20,2015-03-13,19,Friday,0,cat3:cat7:cat4:cat9,cpn2236,5.51,1.57,1.26,0,2015-03-17 00:00:01,2015-03-13 01:14:19,2015-03-13 01:44:15,73.2383333333333,brand2,cat23:cat10:cat5:cat18,10,cat1,cpn604,4.17,0.83,1,2015-03-13,15,Friday
6399,91.7175,,,,91.0344444444444,0,1.88,0,brand5,prod73,0,1,cpn493,7.41,3.7,0.63,prod60,2015-03-10 00:00:01,user3024,,0.683055555555556,prod137,brand3,2015-03-13,58,Friday,0,cat5:cat2,cpn109,3.66,1.82,3.14,0,2015-03-17 00:00:01,2015-03-13 04:16:58,2015-03-13 04:57:57,76.2825,brand2,cat5:cat2,10,cat1,cpn2640,4.58,1.34,1,2015-03-13,57,Friday
6400,89.6908333333333,,,,89.4286111111111,0,1.88,0,brand3,prod3,0,1,cpn412,8.66,5.09,1.26,prod59,2015-03-10 00:00:01,user1625,,0.262222222222222,prod131,brand21,2015-03-13,34,Friday,0,cat5:cat4:cat9,cpn3396,6.11,1.22,0.63,0,2015-03-17 00:00:01,2015-03-13 06:18:34,2015-03-13 06:34:18,78.3091666666667,brand2,cat5:cat15:cat9,10,cat1:cat4,cpn1527,7.36,1.47,1,2015-03-13,18,Friday
6401,147.940833333333,,,,89.0411111111111,1,1.57,1,brand4,prod11,0,1,cpn150,12.5,7.35,0.63,prod171,2015-03-10 00:00:01,user417,,58.8997222222222,prod7,brand3,2015-03-10,34,Tuesday,0,cat3:cat7:cat4,cpn3397,6.39,3.75,0.94,0,2015-03-17 00:00:01,2015-03-10 20:03:34,2015-03-13 06:57:33,20.0591666666667,brand4,cat5:cat18:cat26,10,cat1:cat7,cpn11,3.66,0.73,0,2015-03-13,33,Friday
6402,98.0861111111111,,,,88.855,1,1.57,0,brand20,prod108,0,1,cpn2930,3.98,1.81,0.94,prod72,2015-03-10 00:00:01,user853,,9.23111111111111,prod51,brand2,2015-03-12,51,Thursday,0,cat23:cat10:cat5:cat18,cpn475,27.74,55.48,2.2,0,2015-03-17 00:00:01,2015-03-12 21:54:51,2015-03-13 07:08:43,69.9138888888889,brand4,cat5,10,cat8:cat7,cpn769,5.51,1.57,0,2015-03-13,43,Friday
6403,152.351388888889,,,,88.4938888888889,0,1.57,0,brand3,prod43,0,1,cpn250,12.04,12.04,1.26,prod59,2015-03-10 00:00:01,user416,,63.8575,prod31,brand5,2015-03-10,56,Tuesday,0,cat3,cpn151,5.09,1.69,1.26,0,2015-03-17 00:00:01,2015-03-10 15:38:56,2015-03-13 07:30:23,15.6486111111111,brand3,cat5:cat15:cat4:cat2,10,cat1,cpn829,5.74,2.87,0,2015-03-13,23,Friday
6404,124.624722222222,,,,88.3741666666667,0,1.88,0,brand2,prod26,0,1,cpn3353,6.07,1.21,6.28,prod37,2015-03-10 00:00:01,user2579,,36.2505555555556,prod123,brand4,2015-03-11,32,Wednesday,0,cat3,cpn90,3.43,0.48,2.2,1,2015-03-17 00:00:01,2015-03-11 19:22:32,2015-03-13 07:37:34,43.3752777777778,brand19,cat5:cat7,10,cat27:cat1,cpn40,11.44,1.31,0,2015-03-13,34,Friday
6405,151.639444444444,,,,88.2036111111111,1,1.26,1,brand4,prod13,0,1,cpn88,9.63,9.63,1.26,prod59,2015-03-10 00:00:01,user693,,63.4358333333333,prod40,brand4,2015-03-10,39,Tuesday,0,cat3:cat7,cpn650,5.51,1.37,2.2,1,2015-03-17 00:00:01,2015-03-10 16:21:39,2015-03-13 07:47:48,16.3605555555556,brand4,cat5:cat15:cat2,10,cat1:cat7,cpn678,4.26,0.7,0,2015-03-13,48,Friday
6406,151.804722222222,,,,88.0627777777778,1,1.57,1,brand4,prod2,0,1,cpn738,11.25,4.5,1.26,prod17,2015-03-10 00:00:01,user1524,,63.7419444444444,prod7,brand4,2015-03-10,44,Tuesday,0,cat3:cat7,cpn569,8.29,1.66,1.57,1,2015-03-17 00:00:01,2015-03-10 16:11:44,2015-03-13 07:56:15,16.1952777777778,brand4,cat5,10,cat1:cat7,cpn1657,4.82,1.05,0,2015-03-13,15,Friday
6407,96.6697222222222,,,,87.8055555555556,0,1.57,0,brand3,prod28,0,1,cpn74,9.86,3.29,1.26,prod29,2015-03-10 00:00:01,user2167,,8.86416666666667,prod31,brand5,2015-03-12,50,Thursday,0,cat3,cpn327,5.93,3.11,1.88,0,2015-03-17 00:00:01,2015-03-12 23:19:50,2015-03-13 08:11:41,71.3302777777778,brand2,cat5:cat15:cat2,10,cat1:cat9,cpn585,9.22,2.56,0,2015-03-13,41,Friday
6408,88.0872222222222,,,,87.7711111111111,1,0.94,0,brand3,prod17,0,1,cpn837,3.43,2.28,1.26,prod37,2015-03-10 00:00:01,user422,,0.316111111111111,prod106,brand3,2015-03-13,47,Friday,0,cat5,cpn838,4.17,0.93,1.26,0,2015-03-17 00:00:01,2015-03-13 07:54:47,2015-03-13 08:13:45,79.9127777777778,brand4,cat5,10,cat8:cat7:cat4,cpn514,7.36,1.47,1,2015-03-13,45,Friday
6409,145.668611111111,,,,87.74,0,0.94,1,brand16,prod93,0,1,cpn547,4.45,2.22,1.57,prod22,2015-03-10 00:00:01,user2418,,57.9286111111111,prod74,brand4,2015-03-10,54,Tuesday,0,cat10:cat7,cpn29,3.06,0.61,1.26,1,2015-03-17 00:00:01,2015-03-10 22:19:54,2015-03-13 08:15:37,22.3313888888889,brand3,cat5,10,cat1,cpn307,6.3,1.26,0,2015-03-13,37,Friday
6410,152.888055555556,,,,87.2508333333333,0,1.57,0,brand2,prod8,0,1,cpn3296,2.78,2.13,1.26,prod52,2015-03-10 00:00:01,user425,,65.6372222222222,prod38,brand5,2015-03-10,44,Tuesday,0,cat3,cpn843,3.24,1.3,1.57,0,2015-03-17 00:00:01,2015-03-10 15:06:44,2015-03-13 08:44:58,15.1119444444444,brand6,cat5:cat15:cat2,10,cat1,cpn300,5.65,1.13,0,2015-03-13,58,Friday
6411,152.225555555556,,,,86.9163888888889,0,1.57,0,brand11,prod98,0,1,cpn1908,2.96,1.64,1.26,prod19,2015-03-10 00:00:01,user1972,,65.3091666666667,prod38,brand3,2015-03-10,29,Tuesday,0,cat10,cpn2657,7.04,1.41,1.26,0,2015-03-17 00:00:01,2015-03-10 15:46:29,2015-03-13 09:05:02,15.7744444444444,brand2,cat5:cat4,10,cat1,cpn1590,3.89,1.95,0,2015-03-13,2,Friday
6412,134.658055555556,,,,86.8513888888889,1,1.57,1,brand4,prod18,0,1,cpn114,10,166.72,0.94,prod34,2015-03-10 00:00:01,user3025,,47.8066666666667,prod15,brand3,2015-03-11,32,Wednesday,0,cat5:cat7:cat4,cpn3398,5.28,4.22,1.57,0,2015-03-17 00:00:01,2015-03-11 09:20:32,2015-03-13 09:08:56,33.3419444444444,brand4,cat5,10,cat8:cat7,cpn2596,3.06,1.53,0,2015-03-13,56,Friday
6413,132.584722222222,,,,86.7958333333333,0,1.57,0,brand3,prod50,0,1,cpn2599,3.57,0,0.94,prod50,2015-03-10 00:00:01,user429,,45.7888888888889,prod70,brand3,2015-03-11,56,Wednesday,0,cat5,cpn850,3.89,0,1.57,0,2015-03-17 00:00:01,2015-03-11 11:24:56,2015-03-13 09:12:16,35.4152777777778,brand3,cat5,10,cat8:cat24,cpn3399,3.89,0,0,2015-03-13,16,Friday
6414,87.2891666666667,,,,86.7341666666667,1,1.26,1,brand4,prod11,0,1,cpn903,3.1,2.48,0.94,prod57,2015-03-10 00:00:01,user706,,0.555,prod132,brand4,2015-03-13,40,Friday,0,cat3:cat7:cat4,cpn231,6.44,3.21,0.94,1,2015-03-17 00:00:01,2015-03-13 08:42:40,2015-03-13 09:15:58,80.7108333333333,brand4,cat5:cat7,10,cat8:cat7,cpn120,7.13,1.78,1,2015-03-13,58,Friday
6415,87.2555555555556,,,,86.7255555555556,0,1.26,0,brand11,prod123,0,1,cpn136,2.96,3.29,1.26,prod123,2015-03-10 00:00:01,user1013,,0.53,prod1,brand11,2015-03-13,41,Friday,0,cat10,cpn597,4.54,1.13,0.94,0,2015-03-17 00:00:01,2015-03-13 08:44:41,2015-03-13 09:16:29,80.7444444444444,brand3,cat10:cat5:cat18,10,cat1,cpn1501,4.58,1.23,1,2015-03-13,29,Friday
6416,86.9397222222222,,,,86.6736111111111,0,1.26,0,brand3,prod37,0,1,cpn476,2.96,0.59,0.94,prod84,2015-03-10 00:00:01,user2478,,0.266111111111111,prod135,brand3,2015-03-13,38,Friday,0,cat5,cpn3400,11.86,1.19,0.94,0,2015-03-17 00:00:01,2015-03-13 09:03:38,2015-03-13 09:19:36,81.0602777777778,brand3,cat20,10,cat11:cat15:cat4,cpn1404,2.73,0.39,1,2015-03-13,36,Friday
6417,125.975555555556,,,,86.3936111111111,0,1.26,0,brand3,prod57,0,1,cpn441,4.82,1.71,0.63,prod171,2015-03-10 00:00:01,user979,,39.5819444444444,prod31,brand3,2015-03-11,29,Wednesday,0,cat5,cpn2552,4.4,1.25,1.57,0,2015-03-17 00:00:01,2015-03-11 18:01:29,2015-03-13 09:36:24,42.0244444444444,brand2,cat16:cat5:cat18:cat2,10,cat1:cat4,cpn1105,8.29,3.45,0,2015-03-13,24,Friday
6418,152.689166666667,,,,86.2633333333333,0,1.57,1,brand4,prod3,0,1,cpn910,3.15,5.24,1.57,prod3,2015-03-10 00:00:01,user469,,66.4258333333333,prod1,brand4,2015-03-10,40,Tuesday,0,cat5:cat7:cat15:cat4,cpn495,8.29,1.66,1.88,1,2015-03-17 00:00:01,2015-03-10 15:18:40,2015-03-13 09:44:13,15.3108333333333,brand7,cat5:cat7,10,cat1,cpn161,8.29,1.66,0,2015-03-13,13,Friday
6419,151.260555555556,,,,86.2472222222222,1,2.2,0,brand3,prod37,0,1,cpn128,6.44,0,0.94,prod44,2015-03-10 00:00:01,user387,,65.0133333333333,prod35,brand3,2015-03-10,23,Tuesday,0,cat5,cpn793,3.66,1.97,1.57,0,2015-03-17 00:00:01,2015-03-10 16:44:23,2015-03-13 09:45:11,16.7394444444444,brand4,cat5,10,cat8:cat7,cpn1401,3.66,0.91,0,2015-03-13,11,Friday
6420,134.3675,,,,86.1305555555556,0,1.57,0,brand3,prod13,0,1,cpn601,2.5,1.46,0.63,prod37,2015-03-10 00:00:01,user3026,,48.2369444444444,prod38,brand3,2015-03-11,58,Wednesday,0,cat3,cpn1064,4.82,3.34,0.94,0,2015-03-17 00:00:01,2015-03-11 09:37:58,2015-03-13 09:52:11,33.6325,brand2,cat5,10,cat1,cpn126,5.93,0.79,0,2015-03-13,11,Friday
6421,135.097222222222,,,,86.1294444444444,0,1.26,0,brand3,prod28,0,1,cpn159,4.26,2.13,1.26,prod19,2015-03-10 00:00:01,user1033,,48.9677777777778,prod74,brand5,2015-03-11,11,Wednesday,0,cat3,cpn1560,5.28,2.11,1.57,0,2015-03-17 00:00:01,2015-03-11 08:54:11,2015-03-13 09:52:15,32.9027777777778,brand6,cat5:cat2,10,cat1,cpn429,7.97,1.2,0,2015-03-13,15,Friday
6422,150.614722222222,,,,86.0630555555556,0,0.63,0,brand3,prod69,0,1,cpn250,12.04,12.04,1.26,prod85,2015-03-10 00:00:01,user292,,64.5516666666667,prod31,brand3,2015-03-10,8,Tuesday,0,cat5,cpn518,4.58,1.39,0.94,0,2015-03-17 00:00:01,2015-03-10 17:23:08,2015-03-13 09:56:14,17.3852777777778,brand3,cat5,10,cat1,cpn636,13.85,0,0,2015-03-13,14,Friday
6423,97.7208333333333,,,,85.9308333333333,1,1.88,0,brand2,prod86,0,1,cpn652,10,166.72,0.94,prod59,2015-03-10 00:00:01,user1425,,11.79,prod15,brand4,2015-03-12,46,Thursday,0,cat3:cat4,cpn373,2.5,0.5,1.26,1,2015-03-17 00:00:01,2015-03-12 22:16:46,2015-03-13 10:04:10,70.2791666666667,brand4,cat5:cat7,10,cat8:cat7,cpn711,6.85,1.14,0,2015-03-13,10,Friday
6424,131.744444444444,,,,85.8505555555556,0,1.26,1,brand4,prod11,0,1,cpn1970,6.44,4.29,1.88,prod50,2015-03-10 00:00:01,user881,,45.8938888888889,prod134,brand4,2015-03-11,21,Wednesday,0,cat3:cat7:cat4:cat9,cpn899,2.96,1.32,0.63,1,2015-03-17 00:00:01,2015-03-11 12:15:21,2015-03-13 10:08:59,36.2555555555556,brand3,cat5:cat7,10,cat1,cpn604,4.17,0.83,0,2015-03-13,59,Friday
6425,103.476388888889,,,,85.7433333333333,0,1.26,0,brand3,prod52,0,1,cpn3296,2.78,2.13,1.26,prod16,2015-03-10 00:00:01,user1721,,17.7330555555556,prod38,brand3,2015-03-12,26,Thursday,0,cat5:cat4,cpn1561,3.84,0.44,1.26,0,2015-03-17 00:00:01,2015-03-12 16:31:26,2015-03-13 10:15:25,64.5236111111111,brand6,cat5,10,cat1,cpn828,5.19,5.19,0,2015-03-13,25,Friday
6426,134.9725,,,,85.6186111111111,0,1.57,1,brand4,prod3,0,1,cpn997,10.28,1.71,0.94,prod19,2015-03-10 00:00:01,user2034,,49.3538888888889,prod15,brand4,2015-03-11,40,Wednesday,0,cat5:cat7:cat15:cat4,cpn24,6.21,1.24,1.57,1,2015-03-17 00:00:01,2015-03-11 09:01:40,2015-03-13 10:22:54,33.0275,brand3,cat5,10,cat8,cpn161,8.29,1.66,0,2015-03-13,54,Friday
6427,85.8488888888889,,,,85.4152777777778,0,1.57,0,brand3,prod11,0,1,cpn3353,6.07,1.21,6.28,prod52,2015-03-10 00:00:01,user896,,0.433611111111111,prod123,brand2,2015-03-13,5,Friday,0,cat3,cpn1677,4.45,0.89,1.57,0,2015-03-17 00:00:01,2015-03-13 10:09:05,2015-03-13 10:35:06,82.1511111111111,brand19,cat5,10,cat27:cat1,cpn23,4.82,0.6,1,2015-03-13,6,Friday
6428,152.039444444444,,,,85.1702777777778,0,1.26,0,brand2,prod11,0,1,cpn1147,6.34,2.26,1.57,prod64,2015-03-10 00:00:01,user981,,66.8691666666667,prod74,brand5,2015-03-10,39,Tuesday,0,cat3,cpn730,3.66,0,1.57,0,2015-03-17 00:00:01,2015-03-10 15:57:39,2015-03-13 10:49:48,15.9605555555556,brand3,cat5:cat2,10,cat1:cat15,cpn147,2.69,0.44,0,2015-03-13,48,Friday
6429,130.879444444444,,,,85.1469444444444,0,1.57,0,brand3,prod11,0,1,cpn3296,2.78,2.13,1.26,prod52,2015-03-10 00:00:01,user961,,45.7325,prod38,brand3,2015-03-11,15,Wednesday,0,cat3,cpn1994,5,5,1.57,0,2015-03-17 00:00:01,2015-03-11 13:07:15,2015-03-13 10:51:12,37.1205555555556,brand6,cat5,10,cat1,cpn23,4.82,0.6,0,2015-03-13,12,Friday
6430,152.763888888889,,,,84.9719444444444,0,3.14,0,brand5,prod37,0,1,cpn165,4.17,2.6,1.57,prod3,2015-03-10 00:00:01,user397,,67.7919444444444,prod76,brand2,2015-03-10,11,Tuesday,0,cat5:cat2,cpn176,6.11,6.11,1.26,0,2015-03-17 00:00:01,2015-03-10 15:14:11,2015-03-13 11:01:42,15.2361111111111,brand6,cat5,10,cat1:cat4,cpn807,4.58,1.91,0,2015-03-13,42,Friday
6431,105.218333333333,,,,84.7436111111111,0,1.57,1,brand4,prod8,0,1,cpn1908,2.96,1.64,1.26,prod14,2015-03-10 00:00:01,user1681,,20.4747222222222,prod38,brand4,2015-03-12,55,Thursday,0,cat3:cat7,cpn426,7.36,7.36,1.88,1,2015-03-17 00:00:01,2015-03-12 14:46:55,2015-03-13 11:15:24,62.7816666666667,brand2,cat5:cat7:cat4:cat2,10,cat1,cpn277,4.58,1.53,0,2015-03-13,24,Friday
6432,151.481111111111,,,,84.7391666666667,0,1.26,1,brand4,prod52,0,1,cpn283,10.98,3.43,1.57,prod75,2015-03-10 00:00:01,user1942,,66.7419444444444,prod31,brand4,2015-03-10,9,Tuesday,0,cat5:cat7,cpn295,3.06,0.31,1.88,1,2015-03-17 00:00:01,2015-03-10 16:31:09,2015-03-13 11:15:40,16.5188888888889,brand2,cat5:cat7,10,cat1,cpn950,3.66,3.66,0,2015-03-13,40,Friday
6433,149.988055555556,,,,84.6097222222222,0,0.63,0,brand3,prod79,0,1,cpn182,3.66,6.09,1.57,prod74,2015-03-10 00:00:01,user65,,65.3783333333333,prod69,brand6,2015-03-10,44,Tuesday,0,cat6:cat9,cpn156,7.32,2.08,1.57,0,2015-03-17 00:00:01,2015-03-10 18:00:44,2015-03-13 11:23:26,18.0119444444444,brand3,cat1,10,cat5,cpn183,18.34,2.29,0,2015-03-13,26,Friday
6434,104.596944444444,,,,84.5641666666667,1,1.57,0,brand3,prod28,0,1,cpn141,3.57,1.78,1.26,prod114,2015-03-10 00:00:01,user2136,,20.0327777777778,prod70,brand3,2015-03-12,12,Thursday,0,cat3,cpn3401,9.22,4.38,1.26,0,2015-03-17 00:00:01,2015-03-12 15:24:12,2015-03-13 11:26:10,63.4030555555556,brand4,cat5,10,cat8:cat7,cpn465,3.33,1.9,0,2015-03-13,10,Friday
6435,85.305,,,,84.5047222222222,0,1.57,0,brand3,prod85,0,1,cpn283,10.98,3.43,1.57,prod52,2015-03-10 00:00:01,user672,,0.800277777777778,prod31,brand4,2015-03-13,43,Friday,0,cat10,cpn950,3.66,3.66,1.26,1,2015-03-17 00:00:01,2015-03-13 10:41:43,2015-03-13 11:29:44,82.695,brand2,cat5:cat7,10,cat1,cpn2863,2.59,0.52,1,2015-03-13,44,Friday
6436,152.0075,,,,84.4805555555556,1,1.88,0,brand2,prod86,0,1,cpn416,8.29,1.66,1.57,prod54,2015-03-10 00:00:01,user334,,67.5269444444444,prod17,brand3,2015-03-10,34,Tuesday,0,cat3:cat4,cpn84,6.85,0.69,1.26,0,2015-03-17 00:00:01,2015-03-10 15:59:34,2015-03-13 11:31:11,15.9925,brand4,cat13,10,cat5,cpn711,6.85,1.14,0,2015-03-13,11,Friday
6437,84.7075,,,,84.2227777777778,0,1.57,0,brand5,prod36,0,1,cpn1664,5.84,5.84,1.57,prod52,2015-03-10 00:00:01,user1162,,0.484722222222222,prod30,brand4,2015-03-13,34,Friday,0,cat3:cat2,cpn705,3.66,0,1.26,1,2015-03-17 00:00:01,2015-03-13 11:17:34,2015-03-13 11:46:39,83.2925,brand1,cat5:cat7,10,cat1,cpn821,13.85,5.33,1,2015-03-13,39,Friday
6438,152.800277777778,,,,84.1530555555556,0,1.57,0,brand3,prod3,0,1,cpn877,10.84,4.33,0.94,prod3,2015-03-10 00:00:01,user446,,68.6472222222222,prod33,brand3,2015-03-10,0,Tuesday,0,cat5:cat15,cpn878,5.19,0,0.94,0,2015-03-17 00:00:01,2015-03-10 15:12:00,2015-03-13 11:50:50,15.1997222222222,brand3,cat5,10,cat1,cpn100,7.87,1.57,0,2015-03-13,50,Friday
6439,145.134722222222,,,,83.5736111111111,1,1.57,1,brand4,prod17,0,1,cpn686,2.82,2.82,1.26,prod75,2015-03-10 00:00:01,user1276,,61.5611111111111,prod95,brand4,2015-03-10,56,Tuesday,0,cat5,cpn558,2.73,2.73,1.57,1,2015-03-17 00:00:01,2015-03-10 22:51:56,2015-03-13 12:25:36,22.8652777777778,brand4,cat5:cat7,10,cat8:cat7,cpn416,8.29,1.66,0,2015-03-13,36,Friday
6440,83.4130555555556,,,,82.5125,0,1.26,1,brand4,prod13,0,1,cpn780,8.66,8.66,1.26,prod197,2015-03-10 00:00:01,user1340,,0.900555555555556,prod40,brand5,2015-03-13,14,Friday,0,cat3:cat7,cpn1848,5.19,3.45,1.57,0,2015-03-17 00:00:01,2015-03-13 12:35:14,2015-03-13 13:29:16,84.5869444444444,brand1,cat5:cat15:cat2,10,cat1,cpn678,4.26,0.7,1,2015-03-13,16,Friday
6441,140.945555555556,,,,82.1638888888889,0,0.94,0,brand3,prod2,0,1,cpn865,3.98,1.72,6.28,prod58,2015-03-10 00:00:01,user50,,58.7816666666667,prod40,brand4,2015-03-11,17,Wednesday,0,cat16:cat3:cat2,cpn143,2.73,0.55,0.94,0,2015-03-17 00:00:01,2015-03-11 03:03:17,2015-03-13 13:50:11,27.0544444444444,brand19,cat5,10,cat1,cpn228,9.59,1.07,0,2015-03-13,11,Friday
6442,124.847222222222,,,,82.0572222222222,0,0.94,0,brand3,prod85,0,1,cpn572,4.4,2.44,1.57,prod37,2015-03-10 00:00:01,user3027,,42.79,prod30,brand3,2015-03-11,11,Wednesday,0,cat5,cpn76,3.66,11.43,0.94,0,2015-03-17 00:00:01,2015-03-11 19:09:11,2015-03-13 13:56:35,43.1527777777778,brand2,cat5,10,cat1,cpn518,4.58,1.39,0,2015-03-13,35,Friday
6443,82.5325,,,,81.9755555555556,0,1.88,0,brand2,prod26,0,1,cpn159,4.26,2.13,1.26,prod4,2015-03-10 00:00:01,user2137,,0.556944444444444,prod74,brand3,2015-03-13,4,Friday,0,cat3,cpn3402,5.51,16.7,1.57,0,2015-03-17 00:00:01,2015-03-13 13:28:04,2015-03-13 14:01:29,85.4675,brand6,cat5,10,cat1,cpn40,11.44,1.31,1,2015-03-13,29,Friday
6444,150.339444444444,,,,81.3166666666667,0,1.57,0,brand3,prod57,0,1,cpn3143,4.58,1.83,0.94,prod171,2015-03-10 00:00:01,user3028,,69.0227777777778,prod226,brand3,2015-03-10,39,Tuesday,0,cat5,cpn2446,3.66,0.73,1.57,0,2015-03-17 00:00:01,2015-03-10 17:39:39,2015-03-13 14:41:01,17.6605555555556,brand2,cat5:cat18:cat4,10,cat23,cpn3276,4.08,4.08,0,2015-03-13,1,Friday
