couponID,smart_label
b7b2a0667c150c12ae96162983cee3d9,cpn1029
c4ce12256cc49df1a8d086fd87838fe5,cpn1030
2a41ac0f42c1441155af62e54fe116d7,cpn1031
93767aadb303d200423aa56ad08f0ce1,cpn1032
e47f800cd1096387837870be4d32d30a,cpn1033
830897a0274c5594cb260df20e5923c0,cpn1034
d37b468f79af08054f4dad3dcf3d986c,cpn1035
a8b7d6475132bec8708dda7140421e23,cpn1036
be523a4d8a78f60df5f7c17fea8f5e8f,cpn1037
51051e9ae6017e5084b7c3470cbd6d74,cpn1038
cdccad64607747e99fdf36e1384b330a,cpn1039
5a135084f89281e7739f540d00637820,cpn1040
81bde246298465a9fb304295ddf1bc70,cpn1041
c9533c52a92864fe695aa2381c06bdfb,cpn1042
7434d8ab7c83e655f103d7f344deb84c,cpn1043
fff95868a371726db5f09f626268b870,cpn1044
9b85eb727a39bf8cbb9c505bcba4cf90,cpn1045
67c3af251035269b3c03275d6cf3a5e1,cpn1046
d0d0819748392e80627562315518cb17,cpn1047
09ccd031d7a95af6982875554b26636a,cpn1048
5877551aa049e7a35bed8840606b2d17,cpn1049
f89ea8f09c1d6f6f51b6523aa81ac94f,cpn1050
cb82eed23c715dc002ce4d8070aedaf7,cpn1051
e39a84265ef9ac327e0344f73873dffb,cpn1052
881c86038159c48f5d888ed238e6f3c1,cpn1053
bb0111b9641d035d59a82f0866d819cd,cpn1054
e4f69738c8c57017e38f7134ef6825d2,cpn1055
5c83eced9f28ad4d071fe5de67611dd0,cpn1056
c614c487e36a68d29e56077271bc14a8,cpn1057
61ef1831a86c5dc501f3771d96b17356,cpn1058
5987c7c8cac4740eaf7a68615ad148a1,cpn1059
10232c9ea170acf605405495603f1640,cpn1060
87848826392cbc7b22efb5d76d3fea57,cpn1061
77cb294975fc8dfd333ece38f18f3f10,cpn1062
f33dc7ec0037ff6fff55a9cb240ea1b6,cpn1063
1c2a458d7e042c915d1b8c7d46b64b69,cpn1064
44c69c99c5c4487d43e985c3d09f77c6,cpn1065
96ac215aa9697f2ef6389cb5aca94d22,cpn1066
226ea3f4b8b34685cd0d4f60ab7f9834,cpn1067
bafe499a4ded66c76fd194b540a085a3,cpn1068
67face96686ce2628785d692691b6104,cpn1069
977d916d43c9f663c332f38c9ffdc73c,cpn1070
07e8345904667993e90f2a30f3105259,cpn1071
8662837a726e5eeda6fde75e7d37c9be,cpn1072
0ffe6c41eafa599b8d9aaef97d3e4408,cpn1073
5f4bff7607cfacfd3ab5fe7cdbc49525,cpn1074
2c2745c69b8518096dd3d586554a7f1a,cpn1075
c8782c976657220427deed7f3ed5b262,cpn1076
77ed72b9003b7ac666ba1877d270b04d,cpn1077
4d7fca14db43424be58e018b05d3db1d,cpn1078
8154f7cad6e286fd25798492b53898f0,cpn1079
8b868103b127aae58bd5e60df55965a9,cpn1080
13307f1c51c22d5b6fd23e528f55ddf6,cpn1081
9c047b65b5aecee4794e0bb774332999,cpn1082
c732600df582bbaf99f408b892abfd80,cpn1083
4faaf1908161f134dab61d24fd135d0b,cpn1084
c080e1aec3d35b7f24b17da522d2cb4e,cpn1085
37b880149a1b870d6e361f04eb58729e,cpn1086
6fd322bfd8737eeedd6893cad924193e,cpn1087
6433f755c8fcbc9ab43a945676fded97,cpn1088
8d024ea71b3966bfe14a1dcdcf692b01,cpn1089
c608a71f91dac6973c4aeb2555571733,cpn1090
4a7204b4677449224852e0408e1fa0b8,cpn1091
965258445d005c3cfea0c29ff2125b06,cpn1092
3a5fa3601b44c8e4a2683c3b9b796468,cpn1093
bc2f45b7facd0e1c145cf8dc3fda1e7f,cpn1094
90f5048bf0af031f1b6b4a2fdb74fd6f,cpn1095
92754a3dad0bd9e7d57a22309686d41a,cpn1096
3cdb8213e10accbd51d78db15880a0fc,cpn1097
2a3923aaff189ac65ade7aeea38196a8,cpn1098
1a32f528edbeac5055b8b68b52057a39,cpn1099
2a97280ff9525cd68f007044a4385b61,cpn1100
7c2f847c106e860308bb60f3db6b4d02,cpn1101
f9fd41bd7fc19a1ac5902404a6da75b1,cpn1102
2a8057917bc29c87346a64b92e7d8fba,cpn1103
6f6ef6d544318f18a3c12ad50e1b5bad,cpn1104
ee4ac0190f5f8f895be813376cba06ec,cpn1105
8bd433c99b7ea48438d323aee6206a4a,cpn1106
507660446be3efbcca0414df893aeaad,cpn1107
ad56725103923d8bf6430b8a9f543c80,cpn1108
7c8420dac24582a01b58cfd8f614b804,cpn1109
4c1276a95111d0298594870ac48a4357,cpn1110
b5dc1ecf7bce60aeb5b08b87447b5d72,cpn1111
a247f1034c997dbb710a34f53762509f,cpn1112
b607c42a4cd70d550a888e9184ed08d5,cpn1113
0cfdb8d7707ef0cd75d4d8dd566618bb,cpn1114
cb2368e0a9bf7d06b0a152d757bc1aa9,cpn1115
78e61c8d68ba80c59296c51f3fa7026b,cpn1116
7a009ac1cbfadbff75c0f250e9c94db5,cpn1117
e4bf5671dc0caea37e2ec37633caa8c5,cpn1118
bcf1ca7634973140dd3d443521e3abf9,cpn1119
7edacdc3feb33b8b7b8d2e3a000b19b5,cpn1120
95c5c92b439e4006dccd9d0318715ae7,cpn1121
af2a4d552d99762ccca79173513dbfdb,cpn1122
e2e105b1682561c055146289b1f14b8f,cpn1123
1f9f9e7c68b70d82879ba98cd67d1925,cpn1124
d4a4a217f46f93e886802c0272bfc8dd,cpn1125
c95b03d3eaaa20c7e5c1d15a38a7cec9,cpn1126
2870bc323bbda8e110c4c729f7dabaf7,cpn1127
220d0cefa050b18801e27f418d5e016c,cpn1128
bd97b17a733a0042b2f1b004f37e8d72,cpn1129
f61b2d6048ca78743e79ec8b7cc3e34c,cpn1130
29cdb7f9154006adac8ecc3a71c60b6e,cpn1131
4c9b24fe758657f5f233295d2f69d05c,cpn1132
237c2f9132e9cb5b79052d7a8c1fa2aa,cpn1133
a3651fafd5911623b2d598873443e174,cpn1134
8ffbbb18901cc3f6a99ae0c7933f3049,cpn1135
6f7bcb283b7859ebfb7c0ca9555e1a9c,cpn1136
29fbcd871f0ae3e64442157447518ffd,cpn1137
133a23373f1277150de31dde74d9f569,cpn1138
5858a0df7ca66125bfd0d098ea206a6c,cpn1139
1a75234b248c4457e494c4b59d4ecb87,cpn1140
db008d9bb62b1e3afbce68f206550f18,cpn1141
fc8c14f89a7177f4ac295e464f90c47f,cpn1142
e32a43bc84e63617a89eaebd4c2f095d,cpn1143
77e62c872f5bc775d779c13d05df0f3f,cpn1144
456a005dd5694a65cec5972889477b37,cpn1145
e627bd24cc6d1eb69e7a9e656ee98d5b,cpn1146
26d277b392da37c33ab6847794df2165,cpn1147
4d188de522282403700a727bb17cdc63,cpn1148
0fda4fa0eb4cf9de873e21045dd476ac,cpn1149
e86b365d3508a39ab04b032f8894d7b0,cpn1150
5b044d5ef00bde2adb90c5d5fc172e1b,cpn1151
f3df26127a66225715b77428f9e356c6,cpn1152
85a51852a7b0aa511b36b027b59b9082,cpn1153
8cc0d1f7a99c5e5f5dd32857c00d257d,cpn1154
e686e82000d99b1d54ee2ff5e7687969,cpn1155
9f619780e4c6430595f1f63c41a592dd,cpn1156
975a71df298f971a57f020045ad3cfee,cpn1157
617a5cd4280895f796001c9f7a69c466,cpn1158
4f6736b3ef9ba218791e9b0ec160c820,cpn1159
2347689939f3a0e7acf7d2ec7a0003cd,cpn1160
d2ddd4491bce005c3affe8e160a59160,cpn1161
d5938e441aa8b79e9bd9c210b4919595,cpn1162
6d19a78db15d7b576b595975ae8a24ee,cpn1163
a70f8aacaa62dc1e8c61d208cd69c916,cpn1164
379b525123b4d33fbe0f635c0e9edff1,cpn1165
3931948df9647eb4a45d15f5660b30a4,cpn1166
b3363e412667f94b3a1884ab1971a8e0,cpn1167
60ddb9e25ce37f1a42c8d671b44e6b16,cpn1168
d06e5ed84bed9375847c5ecbb842e91d,cpn1169
0e90188e13ba01bc644b810fee7d67aa,cpn1170
4393d37c8aa1d24a7be086795c5cbb17,cpn1171
ebb113a4a5372dc575aab8c94e496dc3,cpn1172
a0493cec6a18f8f8609e7b51024e3e91,cpn1173
fb92637669824cf5741f323875c3f6e6,cpn1174
96db22506f54de522df9726956ef7bdd,cpn1175
e0fd33fe3bac0ce7c8558257b532bafd,cpn1176
89a85cdb937303cac458bc8c9c291138,cpn1177
48f296c0923160ec08935d0327f324c9,cpn1178
05419caa84b2fdfff548e02b9d4b724a,cpn1179
18a42981c299856513e16511b8d89402,cpn1180
98b889da699bdac9d2ffb41e3c164367,cpn1181
8086b9889de24958f2ab7b97c1f0b8c2,cpn1182
f60a9536005de5a6d7b5c4dfe511db5b,cpn1183
7984cd5317723e8514318087ee1e8847,cpn1184
f172a9ce14ceda1c42ddf794c6d7a13c,cpn1185
5e5648b006929f10c4642e1e242345be,cpn1186
987816cf65e763b23dfd848b139651a1,cpn1187
dbdea8ac99e0f9a842c022a9d060466b,cpn1188
7efbe80ea8213b037c41695e6dbf19be,cpn1189
1b9f732bea1c67413aec62f5f1f47159,cpn1190
ad8fbb7cfc9b4f444d61e910c054c613,cpn1191
65f1eb61db39512dbf0fbf74f662a438,cpn1192
00ab5f6cc4e98399d5cbded7b23e291e,cpn1193
d6d53223af91571796379736f687cee5,cpn1194
92a9cc5335ca4b3e1188f36f99ada1f1,cpn1195
2300093536b005b6d171a95b474066cf,cpn1196
02e7f3b57cb9a64ab24052b32fef57e4,cpn1197
5cb7dac56fe13c39a006af01bda3f428,cpn1198
93db90e291d01bf4aa84b60f0c95df01,cpn1199
2f4a54f4b90123516b7fa2b42dbb03fc,cpn1200
72e002695857a9af7633380528a81511,cpn1201
8693e5b05e866b2dd1f783ada40cad90,cpn1202
a3c7490ecc5e102ad4d6d13c22d73de1,cpn1203
256b243ab0b712fec6ff7d8fe9cd6198,cpn1204
bd86d30b4f96c4e66920bc31eb385a12,cpn1205
814403399b04f581937e08c42ab9dc6b,cpn1206
c820a6568368ee7e676d430768617eed,cpn1207
bd5dff7793697942064c09e081459910,cpn1208
fc35a3360f31317a436ff6b62f16040c,cpn1209
52cd0c7dda913fc9962d808c8c567fcd,cpn1210
b9af0293ac2b95fef55b67a37705c1aa,cpn1211
a4b4d1f0a97d58dc99d04a88506f7847,cpn1212
d993ff4031e9d561d95574e1c6e03ec6,cpn1213
c75d44363d568d12f6ac7abd0c9dfb5d,cpn1214
02e49da11872a29030be4b6743e2a565,cpn1215
98dd2d3cce99799c1989d0a031d8feaf,cpn1216
3ff65d1867e03279affee496862c7148,cpn1217
ab8699ef78526f522040d97174697847,cpn1218
9b5faa9e5abc7629785b6c9a33fecc97,cpn1219
c5ce0881e1cc2e07d02c8ba34c566ea6,cpn1220
4a74dab0d0120b32230e279cfcc6e41c,cpn1221
42b2988a298eb0d64937076ff16e1038,cpn1222
3877da89930f5e2d48008e62f1302609,cpn1223
919211ea6878c161c968d419cd4e5122,cpn1224
a6bed8cf371a8264e44bbc6f8b42d708,cpn1225
ee3a4b9534cbdeecf197c36cb4d9a5a9,cpn1226
2c1f4cf2fcc7d88f8e8b78b9ef24def4,cpn1227
457acb887a5cdf770be2d0f718aa8668,cpn1228
bb419b60d3d7d7c26ac330cc9ae2ac3e,cpn1229
d82032debf2513a72d71a168420fbf03,cpn1230
3ca49be4835631e2451bb968e53fae5e,cpn1231
d5901f80af20dfda58fb350f9ce5d8f4,cpn1232
17bf2ff8f1c8160158b3c87784ea06f6,cpn1233
5e6cb8b0f4c93ae3ad6c36059ac3532a,cpn1234
6a772860dc93234330f3a8d521650156,cpn1235
cd2d30affe7f5fd721d2f3e0c468df3b,cpn1236
993456579e1062dc088239576e182362,cpn1237
0a53d2712b8f650e45b422fca1cdbbf3,cpn1238
a53489330fd51bb93084c90a9e01bdc1,cpn1239
63ee2c1f6b48bbb7503ac6af95d0e5d6,cpn1240
985758f5256b9d1368e073f582424a24,cpn1241
2d1a15b290c0a742fc897e157ab4b407,cpn1242
42e30e61efd82af4a0c0ea57d123f054,cpn1243
f51e6ba90f4ee185a0f75ca7a3df0d10,cpn1244
9ab445784df3ad07e644480b89814ec2,cpn1245
b612b1e072b25cf44d91c09205228be6,cpn1246
3253e4a61e9d56419486b3194ec7e71c,cpn1247
338889bcbf545faaf9037bce5b5a808b,cpn1248
d41a5d0434a9806549032c00230b628c,cpn1249
f7138274e8042191d233e3dc483d1502,cpn1250
c66420ef4ac353e3cbb455c10c6a4e01,cpn1251
08bb45e5bb3ed0f181befbd4cc1bfd2f,cpn1252
b1fb5c90391e70677438eff97ca91c94,cpn1253
aabc058c6ea25bb24b349e2bc9560864,cpn1254
3216f17df4eefa42fd413c6ef1aa9378,cpn1255
d850c634e469f2dd5595f35509842006,cpn1256
c24c5e5ab01c6f4f317e36ca2ebb2a60,cpn1257
524fea2a925e1e7f76e144364f8317c8,cpn1258
27a3f197c46cb2c9448973360f759829,cpn1259
64b67d925dea35254d81d805e6cc8574,cpn1260
cc7c7c7a47ac352e6ac3ab168875bfd1,cpn1261
060c8d7f1ae863cc61dfb0c3d3582a69,cpn1262
ed1185c129c2effb2c117efa802ba2b9,cpn1263
525490076502d867e081b3bc34459d43,cpn1264
603b3cbb9cc4051a9a99317cc4709de9,cpn1265
d599c5e4e07cf05647bdbb17b736f26f,cpn1266
10fc79e1437224b02503048dfe83787b,cpn1267
372e9d6014f3235b460e78b55fe7f8b4,cpn1268
6d81eef61d87d24622dafc7d4db4e7bc,cpn1269
70179e36edb52e9d143421dbfe55de74,cpn1270
a5b8f6e8dc81d8d70b6d0d8239eecc09,cpn1271
31ac5458f0b213dee5a06d554fb24a59,cpn1272
945c071aa05d9657cb5a0aae7e48a2a4,cpn1273
38fa8bf3503098829e52a1022f22d874,cpn1274
d1bf4a39b9553d163d41b84038c641bb,cpn1275
78f38c616b61a4eb80ee337b077a4e95,cpn1276
497784108ada2a2aae8978188701549e,cpn1277
8fd4fae7d4654ce4e95fbf01537c42d8,cpn1278
3cb32ed3c23a7b5ea13bb55de7c2f81e,cpn1279
a2f4f166beadfcf11e8c233fa9b78f18,cpn1280
dd48d5ea770cea48228e8699d5d463f2,cpn1281
115acc0858613bf7f37898846790e6e3,cpn1282
bb4efd38a1fbc0bff4271c5df7f0620c,cpn1283
a120b4755a816f45e8477b68ea7c0f2e,cpn1284
987dbee4176805f8462a015de98aaa60,cpn1285
ce43b2158e5703556c939bb4a1310085,cpn1286
83293bf69dbabe342060610c3b7d5289,cpn1287
df8a9629e1520d71fe6092bc29057533,cpn1288
9f3e5c8d759c0b2c7fffa285499058b6,cpn1289
39d908406120f083333b6076a929a0d8,cpn1290
4151853f97ac2fc870eae60e9cc9e8ca,cpn1291
55b36120cb853a11d052926fb641bb1b,cpn1292
49568e9a3f54396188294e6dcf5c86ab,cpn1293
ea208f1942f79b5b9716c572d1d8215f,cpn1294
c18f86794c8bbb3ec5baadbe1f7c6910,cpn1295
4f3d45744a1fe3d6a5442462b6480618,cpn1296
27dd08f0741755a942de9508d70bf56f,cpn1297
fd7c326d86196d3703f9a104384fe7dc,cpn1298
ac580c8493225fa3b2224829335ae445,cpn1299
45e9f5c2094420d6c50ae6348553bec8,cpn1300
8733d3fc415cbb53b806ac6fab1b4f55,cpn1301
dc07a75220f4a3c25b302ce75dd7e0fc,cpn1302
7948e5e90ad1595a1fa08b57fdb354a1,cpn1303
012507cf6f28147ff0076a370e70fbe6,cpn1304
536550a70fe550b63f5429244c696f1f,cpn1305
3f8fca529d5373544230386c2f96e1de,cpn1306
9c0ddbe3785b601c838b270be7703e8a,cpn1307
e3ebaaa28bcfc491782546b29ad05f88,cpn1308
cf0fe462bbca89be1111edad9bcc9103,cpn1309
040fc42c8331b0eac33a6f4c8647a39f,cpn1310
2b1c58981c76d9411e02ed44d3274dde,cpn1311
24d04bd12f418bc64b00611378ff02d9,cpn1312
1fbe8a4843a45a2cfd7ccd00a13a44f7,cpn1313
09c203dc84844494918b11c9bbf5ae19,cpn1314
7786dd6465566ad6e900922145bb825f,cpn1315
143cd8ba5d3eac171a309a529bf3dc6f,cpn1316
be36e662a877d9674b4e70d5747900ed,cpn1317
29197a20b7df6aa17663b8c4410e0a65,cpn1318
bfdc3c6bbcab7cdd731fb33fbded1ea2,cpn1319
22ba6888afda1322fd2f29605988c987,cpn1320
8765e219bbdb280effb98ecd0522cf97,cpn1321
d11bd5de9105a0fa91284594f2359acd,cpn1322
2a5218574ed67a0f4cda1919ed6be074,cpn1323
2d3373c9957db4eec16f69fa9d82386c,cpn1324
1276ac560e43a1b4c06df11d3e51078f,cpn1325
c030559afaa445b783bd8b2d7962c98b,cpn1326
2890b4cc8481777efd3ce2fc59308d74,cpn1327
f2e5f12fce177892311fc641d9f01dcb,cpn1328
bff0084c8c212028e6949ad09e0e8137,cpn1329
837736d093fec1ebddedbfd830152069,cpn1330
0c369008c6b39ede0b50eecd8c143e6f,cpn1331
fceda5dd7028ef172f5d10b8acf180c3,cpn1332
a84cf22ceb15194f3117c934410fb69b,cpn1333
98c1d105f4c4081dd6f5356b705653b3,cpn1334
e940f8e8c87f95fb96dfd8628c94fc0b,cpn1335
96a5bc36a1e0b0a79454c33e7d191719,cpn1336
d4b6099dab0900758bf2fbf46d72c95e,cpn1337
31de3e9cdcf155ba8f35fb7e469e9a18,cpn1338
ba7f4a929cedabb3a78a3c318c62c040,cpn1339
1d2e02e10ab0aaf6b4dfcaa7ef25d570,cpn1340
3785c94700e6dd2f3f93880477a89dbc,cpn1341
9688cede8dcafea2278ccdf1a63b8ca3,cpn1342
7a4d12145656650bad906d651facabca,cpn1343
a241db0c92cdb4bf08e196d62ca90d2f,cpn1344
21df226d4ce6f26ced38743c55cb87e9,cpn1345
7f0b7943fcdb03a41550a2467022a84b,cpn1346
bcda84e0f8a934f94c1116aee9fc2e4c,cpn1347
8e0170089899a91ea4c826260e16720c,cpn1348
3722a26ffc9788fa23c3dec689f79450,cpn1349
30fa0256fa9d5a4815f9bd6d9b8b127a,cpn1350
855592f0bbbcd01a2547434dcefca720,cpn1351
36bccc00c689d35b4cccb85535c0e745,cpn1352
e5ebde82f10fe54649e08d4416a97e75,cpn1353
5be576a0c57bdc761a9970d1f11a49bd,cpn1354
6bf9c25f6460948debcaffcb6a492510,cpn1355
69a8fe3a40935669f87b57ddf619f1bd,cpn1356
fa61e8f696c64ade6d85f60f9b78e402,cpn1357
7fb4af80dca374d9da38b625a38ed038,cpn1358
c1860ff8751bdcb5128a09d6b820b254,cpn1359
4f7e3b16c4f384ad6bb789ea25fa140c,cpn1360
2dd1e12b06a42f2a3172611adaae355d,cpn1361
b92d957e060eb11be458f3b44e68d7b5,cpn1362
54ab2c8a74df75f0f36818d88ac9ba57,cpn1363
cd50403551ecb3a86c187fbbce0f65d4,cpn1364
3f137f6aeccff62e4d28374e5cfd479f,cpn1365
ddf2edcb48c0b569873c33385642afee,cpn1366
f602f16ddb25957744754fc94155b144,cpn1367
ab6f1f17848c682d6832dccca16343e1,cpn1368
03dac2fbea0f2c29b4870a4e1b9b7fe6,cpn1369
74c3ac90f5e8869b8eaf229d5684b5c8,cpn1370
e852907cbd92660b3edbf897ec9154d9,cpn1371
74af602a3df9c521f34383cd494ecaa1,cpn1372
27a917ca1f121c2895065e3b97923b96,cpn1373
1e223c23de965e61ea9a9d6d9026be5e,cpn1374
6f0f2a8b14d63d1410a7799057a2fbb6,cpn1375
4f56c30684528eb1705322ee373d09d9,cpn1376
5ad6f27522a4f8a36e9d4a645e994911,cpn1377
688ea763f8851165ff618db46115d1fb,cpn1378
44f34ab289d5009b4d498188db61f874,cpn1379
5f720f48bf97c705f8df66e580e17219,cpn1380
06a9f11c813042cec82102cbede6c53b,cpn1381
43af8afd1b9df932cd29ffc365cee011,cpn1382
3663c3c5e1a64e5cbee1186c843eb9d1,cpn1383
b43e3693f3f604e9158166e489ddebd2,cpn1384
1214932038fc8da5c6a479c2aba137b7,cpn1385
92f41f6b12e5ec0a088d46f8f74912e7,cpn1386
3b8d06951de6c67b95f5cceba1fdef1c,cpn1387
11b5cf729aa98c47dedcf66387039638,cpn1388
176ba29b0a063c4aaf010b5aa2c1105d,cpn1389
7a8f7cc8f4c9b5c886d6905a3c7e43b2,cpn1390
060ca18f20c55eb0a60196f2abddc3cc,cpn1391
7a208b048bebb4dacbe925f0bc1ea7eb,cpn1392
94e9076a906fd4835b870f00055e9727,cpn1393
1af09b636b8d9be013e0033570294bfd,cpn1394
e5528403198a4304584fd1cae2547d56,cpn1395
0b352fbf245e321aab6742139172dce7,cpn1396
54906283a8d329e436b010735158417b,cpn1397
5e172c81d40aef897bba4871829699d1,cpn1398
5be8d644e8a5f43d702f7ad68d655e8a,cpn1399
12f0477d31c974c78ae46ce3e74acf28,cpn1400
fe7dfd8dbf4747cd869bb168ba5931fb,cpn1401
105b99e350a1bf853ae17dff44822bbd,cpn1402
b1ca41ce1c032f5862414d60b879d13e,cpn1403
da16af92b44372c16701136b5287ea2b,cpn1404
d33db688040ff2717043a30620c15c00,cpn1405
ac5afbf5b91c61330f53408008781a52,cpn1406
014970fa66bd13b4ed62224c315f7529,cpn1407
4753c93267dda5c0ee229f689e46ed56,cpn1408
0770470e03164e342fbd47bac4053c42,cpn1409
1c85647a16a780be5c919223f3e22709,cpn1410
4d7a9dc74c7493edfef299471ee8e1e8,cpn1411
5033152e73263fb6a94492cc9bd04dd6,cpn1412
41ca04b72435938038481215b41818eb,cpn1413
f9f9356c92355c97544bc9deac45616a,cpn1414
e1258a492a3b48008ed4662068813e7b,cpn1415
b6454326fb04b28dee233dfc409487f7,cpn1416
28c402c3f8c1e5cc034b0f210da99ec1,cpn1417
e58653bab9e67237d2e37e2fb578264f,cpn1418
8c22c2919f72fc53c362902070c605f2,cpn1419
8bd7584ab3ac84138500b579ec69c7f1,cpn1420
1c97257633401751bb04129217e2aae2,cpn1421
b00ded85538bc2cb02ae80f8d57d48dc,cpn1422
e4a4a8cb2f3006797a6c19ebf2e22ee6,cpn1423
67c7ec44d3d98f718abf686721b069e3,cpn1424
bd2de6696f1d977f24b950be6dde05b2,cpn1425
b8127aaa84f68aba9fe0e3638f6fb547,cpn1426
49b7c23172fdbe12149dc66f74d0b92f,cpn1427
fdb533085a1e117c0e8b1696b14e1fbf,cpn1428
89268c593b9707dfd04acb1c5cb47e69,cpn1429
4fd5ad11e942b51ce9c83013a8cd2be1,cpn1430
da221c831cf065d12b858e10a8e56bc0,cpn1431
34ef9659f247ef2ac4a46dd9f53ec163,cpn1432
d56f6bc40302a0b0fb41df2cfafa5564,cpn1433
dacf7e87886f3a390f6cbfb369f3f3b0,cpn1434
0bc005500e2850cdc4ca77952290b38d,cpn1435
8a240ad5211362539a0aa900bddc6dbb,cpn1436
e50879c447ce5cde713c097ea1e205f5,cpn1437
32d638a411f2ce1f21901f6f1e31b879,cpn1438
20f6d1cd039e529a1b90a50682f71ac0,cpn1439
39cf30b649d2aad649d7b9d03d6d9a09,cpn1440
1ef80bcbadbe8b832c2dbb94fc15a4c4,cpn1441
68e55a19df1bd46c6a78b75532f6b161,cpn1442
f06fb03213eae2eeaefce628942954ef,cpn1443
3865bb7b13831d7ad8cfbf32faf91338,cpn1444
e045e2e90a9f60207277da624440da9d,cpn1445
4874ec7432406f3dd39e824a672571e6,cpn1446
ead383f2d3070818ae6203e88246d324,cpn1447
7d20d365ef8778abb26c69283b1af2f7,cpn1448
41d5d6100d5862788d227e20edaafede,cpn1449
0c84ed80dd49952fe86627de7afe86eb,cpn1450
b5fd347d24e353a5e81e64590fdf78de,cpn1451
9928b282a08cc78220e8d57ca8384f2e,cpn1452
e6ff8105f656a37335b5444af1c4a385,cpn1453
75e452ded3e4bb519838be82099f184e,cpn1454
a7b6c444599e084704551d9c0f097215,cpn1455
a80186960c181b7c25a32892c7134a82,cpn1456
d3b496d3530ecd70477b9143839c4ae5,cpn1457
f845837ea7e7ddb754add4b21bbcfb18,cpn1458
8466c7ab16e2c8f9e8b504ff1b18d296,cpn1459
c79d722e06f4e0a3f9fe7479d92c0d1b,cpn1460
c879161103f2930020c673ed8aa8c662,cpn1461
d996354ca7691e2ca94989afd09cf0d2,cpn1462
1c0bf380d7de19d61074d9ad6edc7d20,cpn1463
1d3523c89fbd0174991f0a22691ac4b8,cpn1464
79a0503eca56cad83e3f6e4217c52b6f,cpn1465
f7417fce40ed5256dd68b16a0f106bfe,cpn1466
1dfdcf80170f4948650da8a48fdbe6b5,cpn1467
53af62a87a7406a76da9d5e7e3faaa66,cpn1468
131bff4207c810376be67a413c1a141c,cpn1469
307ace2452eab3deae3c3d448e66cd4a,cpn1470
5add1eae4cf73c9fce13d095c9564184,cpn1471
c8c16f67030b9edd0f38e722057ffebd,cpn1472
5467557d02c026b771cdda358547ab10,cpn1473
19239a29d89af58df280f2b02dc42844,cpn1474
d3f4fd689557f68772ff1cb1d25274c7,cpn1475
0793d916dcada8dc4ad28079e75d9e2b,cpn1476
5df454c8569d08402816cde44cdc895b,cpn1477
ee6f5a0e9befbde2018c895edf803755,cpn1478
6bb5d3ca5750f5f09831077b384bdd6e,cpn1479
bbcf9886e4d41952b9d54e2652314982,cpn1480
7c42e0107fb81168b50cd4079d7ecf8d,cpn1481
7b9229487a1cc220b62afa61bc9a80a2,cpn1482
3065ce728d683f34a69f739890cd57e6,cpn1483
cb2af82cfafd5ae23d346d7e17e8e93c,cpn1484
05928357c74c4737bb60c9b776a6ad52,cpn1485
1dbdfe54087433a8c6ba9bb2647161be,cpn1486
1d26edff3ab270ac1f89af4de757bd63,cpn1487
ab976892db1ac96792e0e8262bafabd0,cpn1488
c7bc843cb550b35436dc14439f5124fa,cpn1489
1d1e408d0f839c18086a16d447e534af,cpn1490
053e48578a8d91f2cba9ca4941bfb43a,cpn1491
17ec3862d6f2bc34670e8b7d22a89921,cpn1492
178da11af1b51ac36ac4da756b9b91e4,cpn1493
e42366484791b8e3c02398967352afd3,cpn1494
7a9209d28a90fcbe5ffa0988f333b350,cpn1495
4e118334439a903efb50300860c165f6,cpn1496
612777d1a7106abd3484cf8c64bf8fe8,cpn1497
4209006a15a777a466024ba937979232,cpn1498
aa7f992bbcbebe287bb8111a950c3c15,cpn1499
479f6cb727b9b55a39020b5667aeee7b,cpn1500
6db8001b69edf7eeed9705cd3fb15451,cpn1501
b062cde9a8ebd22c42d1c8cfa93b71a5,cpn1502
d3752d80bf18eb40f5704ceb6d59e1d6,cpn1503
4e59cb6e5d7d5a63b26210a3c2702c86,cpn1504
b40d5902b88e209d02c3d2463686fa44,cpn1505
403d2f1e9a5cac80dc6005087cb44bd7,cpn1506
c34023d8cbb8ac2c4fda8c687759aa61,cpn1507
7f57c6f1fff16ac2ac7527a4b1bbdd6a,cpn1508
f726fca74beb367472d5ed5c6246e215,cpn1509
922935b6dc3d34b5fb6696f4238de629,cpn1510
d40bb78ace456b87723ff3272382a411,cpn1511
e5a0f869471fb566b476d5132ff4f99f,cpn1512
462a909a46b7e756ec07126d3bd2205e,cpn1513
1bb84c5ed6611e73eaffe30a2920f60e,cpn1514
eda6107d32ca35e8e50161134d2aa575,cpn1515
a31d3ffc4f33fc281e7b35cb2a39d738,cpn1516
ca71993fbf6ac32e55cead6ffd8968e4,cpn1517
7334fcf8d9e9d7daed9ae5139d7ab483,cpn1518
caa2e29ca45dfaf2bd48ecbdada70370,cpn1519
06db4608faae8b614f266f4745976d6d,cpn1520
269b241251f47fb461547c9afc71d2cd,cpn1521
47d7bb688cc5a27be3ecae9e099fcf27,cpn1522
5084560f7fbdce2744b7ad4b706f9cea,cpn1523
e5a7853442349a32b4d62534dcf2377c,cpn1524
51ddf6ed7e39f68f49daccbff407cb6c,cpn1525
c9a4fcb7d093e2f97929f26517cbb91f,cpn1526
a9acc7289f5f1d3a6030163edaab1136,cpn1527
fbdd1c67019ee0932b1316ed4c05950a,cpn1528
