"","orderID","orderTime","userID","couponsReceived","couponID1","price1","basePrice1","reward1","premiumProduct1","brand1","productGroup1","categoryIDs1","couponID2","price2","basePrice2","reward2","premiumProduct2","brand2","productGroup2","categoryIDs2","couponID3","price3","basePrice3","reward3","premiumProduct3","brand3","productGroup3","categoryIDs3","coupon1Used","coupon2Used","coupon3Used","basketValue"
"2876",2876,"2015-02-05 16:16:29",1916,"2015-02-03 21:44:15",101,7.41,1.85,1.26,0,4,3,8,1292,8.52,0,1.26,0,5,79,63,23,5.51,1.1,1.88,1,3,16,11,0,0,0,188.81
"2877",2877,"2015-02-05 16:23:07",1917,"2015-02-05 09:41:20",30,8.89,3.7,1.26,0,4,10,4,1910,5.84,1.17,1.57,0,9,92,60,89,15.7,15.7,1.26,0,5,28,27,0,0,0,195.52
"2878",2878,"2015-02-05 16:24:00",1918,"2015-02-05 15:48:43",450,2.73,1.82,1.57,0,5,54,15,1721,3.89,1.95,1.57,0,9,83,60,2302,5.51,0.92,1.57,0,5,138,61,0,1,0,225.39
"2879",2879,"2015-02-05 16:28:21",297,"2015-02-04 11:52:50",37,10,166.72,0.94,1,3,5,13,23,5.51,1.1,1.88,1,3,16,11,233,5.51,5.51,1.57,1,3,68,11,0,0,0,691.13
"2880",2880,"2015-02-05 16:31:08",200,"2015-02-05 15:21:33",61,2.96,0,1.26,1,3,11,13,1632,2.69,0.44,0.94,0,2,50,63,2272,3.66,0.73,1.26,1,3,90,11,1,1,0,210.15
"2881",2881,"2015-02-05 16:44:18",325,"2015-02-05 07:07:24",743,4.91,6.13,1.26,0,2,13,4,2048,3.98,0.99,1.26,0,2,60,2,3001,3.98,1.32,1.26,0,5,88,2,0,0,0,242.53
"2882",2882,"2015-02-05 16:48:29",1919,"2015-02-03 12:24:23",62,5.05,1.73,0.94,0,2,17,18,1726,5.97,0.99,1.26,0,5,79,63,623,3.38,1.93,0.94,0,5,7,2,0,0,0,159.17
"2883",2883,"2015-02-05 17:19:53",1920,"2015-02-03 13:14:11",53,5.51,0,1.26,0,4,11,18,1272,4.82,0.6,1.57,0,5,50,63,1719,2.64,2.64,1.57,1,3,123,74,0,0,0,196.45
"2884",2884,"2015-02-05 17:31:06",438,"2015-02-05 16:23:37",37,10,166.72,0.94,1,3,5,13,2049,5.51,3.67,1.57,0,5,73,2,1247,5.51,2.75,1.88,0,5,97,64,0,0,1,111.79
"2885",2885,"2015-02-05 17:52:01",1921,"2015-02-03 14:15:16",179,3.7,2.46,1.26,0,2,1,4,2050,2.32,0.46,0.94,0,2,80,2,283,3.66,0.73,1.26,1,3,32,13,0,0,0,209.37
"2886",2886,"2015-02-05 17:59:59",1158,"2015-02-05 16:18:52",64,6.76,2.41,1.57,0,4,31,4,1345,5.37,1.07,1.57,0,9,92,60,2369,3.52,2.2,1.26,0,5,65,2,0,0,0,399.05
"2887",2887,"2015-02-05 18:12:27",917,"2015-02-03 19:46:08",824,5,1.25,1.26,0,5,101,4,1381,9.82,1.31,3.14,0,2,57,63,1296,2.69,1.07,1.57,1,3,22,11,0,0,0,137.77
"2888",2888,"2015-02-05 18:15:26",1535,"2015-02-03 17:36:52",93,6.67,8.34,1.26,0,2,13,4,1881,6.02,1.2,1.57,0,2,66,63,1095,4.4,4.88,2.2,0,6,104,40,0,0,0,292.49
"2889",2889,"2015-02-05 18:19:31",262,"2015-02-03 13:21:04",30,8.89,3.7,1.26,0,4,10,4,1413,6.95,0.96,0.94,0,5,109,63,1560,3.66,0,0.94,1,3,68,11,0,0,0,262.39
"2890",2890,"2015-02-05 18:37:52",1922,"2015-02-03 13:43:38",133,8.66,5.09,1.26,0,2,53,8,2051,3.24,1.07,1.88,1,19,179,155,1095,4.4,4.88,2.2,0,6,104,40,1,1,0,185.66
"2891",2891,"2015-02-05 18:38:02",1923,"2015-02-04 19:08:26",825,5.51,1.57,1.26,0,9,77,51,1491,10.84,1.2,0.94,0,5,47,19,2503,15.7,0,0.63,0,5,158,34,0,0,0,280.92
"2892",2892,"2015-02-05 18:43:43",1924,"2015-02-03 20:53:32",222,2.5,4.17,0.94,0,10,1,4,1686,7.97,1.2,1.26,0,5,111,63,2458,6.95,1.16,1.26,0,5,88,7,0,0,0,337.37
"2893",2893,"2015-02-05 18:45:22",979,"2015-02-03 16:06:52",8,9.17,2.04,0.94,1,3,3,3,1340,5.65,1.13,1.57,0,2,175,63,1902,3.98,0.8,1.57,1,3,21,145,0,0,0,366.45
"2894",2894,"2015-02-05 18:51:14",1599,"2015-02-05 14:47:22",54,4.17,2.6,1.57,0,4,27,8,576,5.51,1.1,1.26,1,3,50,35,3002,2.73,1.09,3.14,1,3,6,171,0,0,0,122.4
"2895",2895,"2015-02-05 19:08:59",382,"2015-02-03 16:17:16",826,4.17,4.17,0.94,0,2,13,4,1445,4.26,0.7,1.26,1,3,127,35,1085,7.32,2.08,1.88,0,6,160,113,0,0,0,131.61
"2896",2896,"2015-02-05 19:18:27",516,"2015-02-03 16:11:25",28,9.63,9.63,1.26,1,3,13,3,1811,5.37,2.15,1.57,0,5,92,60,1746,3.33,1.33,1.57,0,6,42,40,0,0,0,242.66
"2897",2897,"2015-02-05 19:39:58",483,"2015-02-03 13:59:34",63,9.17,3.67,1.26,1,3,3,21,1684,4.26,0.93,1.26,1,3,111,35,2317,3.66,0.73,1.26,0,6,42,7,0,0,0,558.68
"2898",2898,"2015-02-05 19:42:51",1925,"2015-02-05 18:53:23",827,6.07,6.07,1.26,0,5,34,15,2052,4.45,1.11,1.57,0,5,117,61,3003,2.73,0.26,2.51,0,2,171,34,1,0,0,145.04
"2899",2899,"2015-02-05 20:16:53",1926,"2015-02-03 13:26:44",4,2.5,2.08,1.57,0,4,4,4,870,9.08,2.27,1.57,1,3,109,35,2749,2.96,2.82,1.57,1,10,99,167,0,0,0,305.78
"2900",2900,"2015-02-05 20:20:02",1927,"2015-02-03 21:42:16",710,14.45,1.6,1.26,1,3,93,62,540,13.34,1.48,1.26,0,5,47,19,1491,10.84,1.2,0.94,0,5,47,19,1,1,1,192.7
"2901",2901,"2015-02-05 20:26:39",1928,"2015-02-05 15:21:10",224,3.06,2.55,1.26,0,2,12,4,2053,2.73,1.82,1.26,0,5,39,15,298,12.64,4.21,1.26,0,7,1,4,1,0,0,177.51
"2902",2902,"2015-02-05 20:38:19",72,"2015-02-05 19:51:02",679,8.15,1.63,1.88,0,8,86,7,508,5.51,0,0.94,0,5,103,2,218,3.98,3.98,0.94,0,2,20,26,0,0,0,224.09
"2903",2903,"2015-02-05 20:42:41",1929,"2015-02-04 20:54:15",8,9.17,2.04,0.94,1,3,3,3,1637,7.97,1.59,1.88,0,6,66,147,1273,3.06,0.61,1.26,1,3,132,2,0,0,0,263.27
"2904",2904,"2015-02-05 20:51:27",1621,"2015-02-03 13:00:06",345,6.81,5.23,1.26,1,3,8,4,1641,7.97,1.59,1.88,0,6,111,148,23,5.51,1.1,1.88,1,3,16,11,1,0,0,188.11
"2905",2905,"2015-02-05 20:53:24",377,"2015-02-03 14:11:01",8,9.17,2.04,0.94,1,3,3,3,1270,3.66,0.73,1.57,1,3,50,125,1993,3.66,3.2,1.57,1,3,154,11,0,0,0,242.76
"2906",2906,"2015-02-05 20:53:39",412,"2015-02-05 20:35:47",511,3.01,0,1.57,0,2,96,45,2054,9.54,4.77,1.57,0,5,153,36,250,9.17,3.06,1.57,0,5,70,31,1,0,1,108.27
"2907",2907,"2015-02-05 21:00:41",1292,"2015-02-03 22:04:59",101,7.41,1.85,1.26,0,4,3,8,1684,4.26,0.93,1.26,1,3,111,35,2593,4.58,5.09,1.57,0,6,95,7,0,0,0,150
"2908",2908,"2015-02-05 21:06:13",1047,"2015-02-03 12:39:15",470,9.35,4.68,1.26,0,2,53,4,1430,7.78,3.11,1.57,0,5,109,63,1743,6.44,1.07,1.26,0,5,88,7,0,0,0,96.42
"2909",2909,"2015-02-05 21:11:16",1930,"2015-02-04 13:03:45",205,8.71,3.62,0.94,1,3,10,3,1740,7.36,1.02,1.88,0,2,111,63,2666,3.43,1.14,1.26,1,3,192,2,0,0,0,158.06
"2910",2910,"2015-02-05 21:12:19",1931,"2015-02-05 21:03:49",828,2.55,0.63,1.26,1,3,38,14,1474,11.99,4.8,1.57,1,3,109,138,155,7.22,2.89,2.2,0,6,16,40,1,1,0,558.87
"2911",2911,"2015-02-05 21:27:50",675,"2015-02-03 13:52:54",55,13.11,7.28,0.63,0,4,3,4,1194,5.93,4.56,1.26,0,6,160,113,1304,5.09,1.69,1.26,0,6,21,97,1,0,0,428.78
"2912",2912,"2015-02-05 21:33:39",1932,"2015-02-03 20:28:19",238,11.25,4.5,1.26,1,3,3,3,1126,4.17,0.83,1.26,1,3,50,117,1165,3.52,2.34,2.2,0,6,75,120,0,0,0,965.93
"2913",2913,"2015-02-05 22:01:30",1933,"2015-02-03 22:30:38",453,5.93,2.82,1.26,0,5,3,4,1370,4.58,1.83,1.57,0,5,131,63,1451,5.09,5.09,1.57,0,2,68,2,0,0,1,221.45
"2914",2914,"2015-02-05 22:13:12",1024,"2015-02-03 17:31:09",166,9.17,4.58,0,1,3,53,37,752,7.36,2.04,1.88,1,3,131,35,2657,4.91,0.56,1.57,1,3,60,11,0,0,0,124.3
"2915",2915,"2015-02-05 22:27:10",1934,"2015-02-05 22:22:50",107,9.17,152.82,1.57,1,3,5,13,1901,13.85,4.94,1.26,0,5,122,2,1646,6.95,5.51,1.57,0,5,122,27,1,0,0,285.55
"2916",2916,"2015-02-05 22:31:53",1935,"2015-02-03 13:02:37",214,2.73,2.27,1.26,0,10,26,12,1072,5.46,1.82,1.57,0,5,109,63,1483,6.44,3.58,1.57,0,6,104,40,0,0,0,234.51
"2917",2917,"2015-02-05 22:34:29",818,"2015-02-05 13:24:59",8,9.17,2.04,0.94,1,3,3,3,752,7.36,2.04,1.88,1,3,131,35,2660,6.3,2.52,1.88,0,6,172,2,0,0,0,380.76
"2918",2918,"2015-02-05 22:35:29",1936,"2015-02-05 21:49:46",206,9.08,2.27,0.63,1,3,9,3,953,3.43,0.48,2.2,1,3,90,11,2724,4.45,0.89,1.57,0,2,68,2,1,1,0,302.08
"2919",2919,"2015-02-05 22:48:36",233,"2015-02-03 19:26:43",144,4.82,1.71,0.63,0,2,9,8,2055,6.39,1.87,0.94,0,5,138,84,2831,5.74,1.02,1.88,0,5,88,2,0,0,0,305.37
"2920",2920,"2015-02-05 22:59:58",1001,"2015-02-03 12:32:26",40,5.97,1.99,1.57,0,4,10,4,1858,5.51,2.39,0.94,0,5,90,2,1677,5.09,12.74,1.88,0,5,2,2,0,1,0,193.34
"2921",2921,"2015-02-05 23:03:34",1937,"2015-02-05 22:51:59",829,4.17,1.85,1.88,0,5,138,99,882,4.17,2.78,1.57,0,15,143,30,3004,4.17,2.78,1.57,0,15,143,30,0,0,0,99.2
"2922",2922,"2015-02-05 23:07:59",1938,"2015-02-03 16:22:32",193,4.4,2.44,1.57,0,2,8,4,2056,3.33,16.67,1.57,1,3,100,11,1482,2.73,4.55,1.88,1,3,2,11,1,0,0,573.32
"2923",2923,"2015-02-05 23:14:55",1939,"2015-02-03 12:18:09",6,7.5,1.25,0.63,0,2,5,5,1889,3.89,0.65,1.88,0,2,50,63,1134,6.11,6.11,1.26,0,2,20,2,0,0,0,99.06
"2924",2924,"2015-02-05 23:27:58",1004,"2015-02-05 23:00:34",54,4.17,2.6,1.57,0,4,27,8,2057,3.66,2.44,1.26,0,5,90,64,335,3.43,0.69,1.57,0,5,42,40,1,1,1,138.93
"2925",2925,"2015-02-05 23:33:18",1940,"2015-02-04 21:44:01",8,9.17,2.04,0.94,1,3,3,3,1560,3.66,0,0.94,1,3,68,11,130,12.92,12.92,2.2,0,5,20,26,1,0,0,240.58
"2926",2926,"2015-02-06 01:27:33",945,"2015-02-03 13:29:29",16,3.66,0,1.57,0,4,11,9,791,4.26,0.85,2.51,0,5,16,64,2642,3.43,0.69,1.57,0,5,42,40,0,0,0,186.86
"2927",2927,"2015-02-06 02:30:07",795,"2015-02-06 02:20:59",830,10.84,1.2,0.94,0,5,47,19,847,10.84,1.2,0.94,0,5,47,19,237,6.67,1.67,1.26,0,5,47,19,0,0,0,185.61
"2928",2928,"2015-02-06 06:51:53",1941,"2015-02-03 12:09:57",16,3.66,0,1.57,0,4,11,9,1340,5.65,1.13,1.57,0,2,175,63,2084,6.85,8.57,2.2,0,5,97,2,1,1,0,415.08
"2929",2929,"2015-02-06 07:09:18",604,"2015-02-03 16:56:29",495,5.6,2.55,1.57,0,2,9,4,1348,8.29,2.07,1.57,0,5,111,63,3005,5.51,2.75,1.57,0,2,68,2,0,0,0,192.46
"2930",2930,"2015-02-06 09:02:04",1567,"2015-02-03 21:10:39",307,2.78,2.78,1.88,0,18,43,52,1700,3.43,0.69,1.57,0,5,42,40,335,3.43,0.69,1.57,0,5,42,40,1,0,0,225.02
"2931",2931,"2015-02-06 09:17:12",1942,"2015-02-06 08:32:55",37,10,166.72,0.94,1,3,5,13,1962,3.66,0,1.26,1,3,68,11,1152,4.54,0.69,2.2,0,5,2,64,0,0,1,366.68
"2932",2932,"2015-02-06 09:43:04",425,"2015-02-03 15:16:19",101,7.41,1.85,1.26,0,4,3,8,695,5.74,0.88,1.57,1,3,127,35,1687,3.52,4.14,1.88,0,6,75,97,0,0,0,194.22
"2933",2933,"2015-02-06 10:20:52",1067,"2015-02-03 21:03:07",108,14.82,8.22,0.63,0,4,15,32,1644,3.94,0.87,1.26,0,5,50,63,233,5.51,5.51,1.57,1,3,68,11,0,0,0,432.16
"2934",2934,"2015-02-06 10:26:54",790,"2015-02-03 16:41:39",831,5.09,5.09,2.51,0,2,100,2,2058,2.5,2.5,1.57,0,2,100,2,28,9.63,9.63,1.26,1,3,13,3,0,0,0,92.94
"2935",2935,"2015-02-06 10:31:45",1649,"2015-02-04 11:19:47",832,5.84,1.17,2.2,0,2,118,14,2059,2.69,1.79,1.57,1,3,119,11,799,17.55,3.51,0.94,0,5,122,2,0,0,0,132.86
"2936",2936,"2015-02-06 10:35:39",1943,"2015-02-06 10:04:17",4,2.5,2.08,1.57,0,4,4,4,920,5.37,2.23,1.57,0,5,98,63,1219,11.67,1.3,1.57,0,5,47,19,0,1,0,273.51
"2937",2937,"2015-02-06 10:47:03",213,"2015-02-06 10:45:38",108,14.82,8.22,0.63,0,4,15,32,1336,4.58,1.53,1.57,1,3,175,35,1824,4.35,2.18,1.57,1,3,97,11,0,0,1,95.4
"2938",2938,"2015-02-06 10:54:52",1944,"2015-02-03 12:12:46",182,6.67,1.8,1.26,0,2,10,32,1276,11.44,1.31,1.88,0,2,57,63,1207,8.8,0,1.57,0,5,19,2,0,1,1,216.31
"2939",2939,"2015-02-06 11:07:37",429,"2015-02-04 08:56:04",148,4.45,0,1.88,0,4,11,15,1819,4.4,0,1.57,0,5,146,2,3006,3.98,0.05,1.57,0,5,117,27,0,1,0,158.84
"2940",2940,"2015-02-06 11:23:51",1012,"2015-02-06 11:16:34",217,7.22,4.01,1.88,0,2,1,4,1303,2.69,0.44,1.26,0,2,50,63,1693,5.51,0.66,1.26,0,2,101,2,0,0,0,101.37
"2941",2941,"2015-02-06 11:23:57",1663,"2015-02-05 15:25:54",3,7.92,2.64,1.26,1,3,3,3,1744,8.71,1.44,1.88,0,2,109,63,2619,7.13,3.57,1.57,0,6,117,26,0,0,0,146.76
"2942",2942,"2015-02-06 11:30:52",23,"2015-02-06 10:35:32",98,4.35,2.9,1.26,0,2,26,8,1193,3.15,0.79,1.57,0,5,60,2,2896,3.52,0,1.57,0,5,141,36,1,1,1,144.72
"2943",2943,"2015-02-06 11:33:37",292,"2015-02-03 15:06:19",743,4.91,6.13,1.26,0,2,13,4,1248,5.74,1.15,3.14,0,5,16,64,888,5.88,2.45,1.57,0,5,86,2,0,0,0,251.05
"2944",2944,"2015-02-06 11:38:28",1945,"2015-02-05 12:57:28",97,8.29,8.29,1.26,1,3,13,8,881,7.97,3.19,1.57,0,5,109,80,1366,3.15,0,1.26,0,6,95,7,0,0,0,407.85
"2945",2945,"2015-02-06 11:40:42",1946,"2015-02-04 11:54:32",144,4.82,1.71,0.63,0,2,9,8,373,4.21,0.69,3.14,0,5,88,64,600,2.41,1.55,1.57,0,2,65,2,0,0,0,191.86
"2946",2946,"2015-02-06 11:51:24",6,"2015-02-04 20:16:40",833,2.41,2,1.57,0,2,33,15,692,3.1,1.1,0.94,1,3,98,35,972,5,2.08,1.57,0,9,108,51,0,0,0,135.97
"2947",2947,"2015-02-06 12:08:03",446,"2015-02-03 12:21:53",173,3.61,2.41,1.88,0,4,12,4,1441,2.96,0.59,0.94,1,3,50,35,2652,8.8,1.76,2.2,0,5,172,2,0,0,0,542.98
"2948",2948,"2015-02-06 12:13:23",800,"2015-02-03 19:35:04",834,5.28,0.58,1.57,0,5,25,19,2060,5.09,0,1.57,0,5,193,34,3007,9.17,0,1.88,0,5,134,36,1,0,0,322.78
"2949",2949,"2015-02-06 12:26:11",1947,"2015-02-03 15:07:20",38,4.58,0,1.26,1,3,11,13,1478,4.17,0.93,1.26,0,2,175,80,3008,2.41,0.69,1.57,0,2,59,2,0,0,0,193.58
"2950",2950,"2015-02-06 13:15:21",1227,"2015-02-03 14:20:33",8,9.17,2.04,0.94,1,3,3,3,1592,9.22,1.84,1.57,0,5,66,63,1165,3.52,2.34,2.2,0,6,75,120,0,1,1,285.55
"2951",2951,"2015-02-06 13:45:06",41,"2015-02-06 13:03:15",298,12.64,4.21,1.26,0,7,1,4,1442,4.26,1.42,3.14,0,5,175,63,1612,2.96,1.19,1.57,1,3,73,2,1,0,0,318.89
"2952",2952,"2015-02-06 13:50:09",1324,"2015-02-03 13:02:51",29,7.18,1.7,0.94,0,4,10,8,1477,6.07,0.92,0,0,2,98,63,794,10.56,1.17,1.57,0,5,136,19,0,0,0,268.83
"2953",2953,"2015-02-06 13:51:44",1274,"2015-02-06 13:42:49",835,8.06,2.69,1.57,0,5,47,61,213,10,166.72,0.94,1,3,5,13,1793,15,7.58,1.57,0,5,41,19,1,1,1,280.59
"2954",2954,"2015-02-06 13:52:23",1948,"2015-02-03 16:02:50",836,4.58,0,1.88,1,5,63,11,2061,2.73,4.96,1.57,0,5,63,2,3009,6.44,0.85,3.14,0,5,62,34,0,1,0,136.66
"2955",2955,"2015-02-06 14:02:03",1043,"2015-02-06 13:40:07",501,3.06,2.45,1.26,1,3,54,76,1320,6.67,0.94,1.57,1,3,88,11,1076,2.32,0.93,1.57,0,5,138,99,1,1,0,186.72
"2956",2956,"2015-02-06 14:12:34",398,"2015-02-06 12:45:27",837,4.45,2.22,0.94,1,1,17,22,2062,4.58,2.72,0.63,0,5,122,2,1862,3.43,0.78,1.26,0,2,101,2,0,0,0,278.37
"2957",2957,"2015-02-06 14:31:58",1949,"2015-02-03 12:40:19",108,14.82,8.22,0.63,0,4,15,32,1683,7.97,1.59,1.88,0,6,66,147,966,2.69,2.69,1.57,1,3,123,109,0,1,0,226.27
"2958",2958,"2015-02-06 14:40:45",185,"2015-02-03 17:10:14",4,2.5,2.08,1.57,0,4,4,4,1479,8.29,2.07,3.14,0,2,131,63,1563,5.19,1.04,1.57,0,5,30,64,1,0,0,385.11
"2959",2959,"2015-02-06 15:06:27",561,"2015-02-06 14:54:21",30,8.89,3.7,1.26,0,4,10,4,1674,3.33,1.9,1.57,0,5,111,63,2066,17.55,2.19,0.94,0,5,90,2,0,0,0,235.58
"2960",2960,"2015-02-06 15:15:56",1950,"2015-02-05 08:14:00",407,11.62,0.48,1.26,0,5,36,15,813,5.51,0.92,0.94,0,5,88,7,2338,4.45,0.94,1.26,0,5,183,2,1,0,0,600.22
"2961",2961,"2015-02-06 15:38:44",476,"2015-02-05 02:47:51",838,2.73,0.55,1.26,0,1,34,29,1272,4.82,0.6,1.57,0,5,50,63,1836,3.15,1.26,6.28,1,3,59,11,0,0,0,532.8
"2962",2962,"2015-02-06 16:14:10",1951,"2015-02-04 09:52:12",244,5.51,3.94,1.57,0,4,1,4,704,6.44,2.01,1.26,0,22,79,88,1365,3.24,0.65,1.57,1,3,88,11,0,0,0,187.83
"2963",2963,"2015-02-06 16:15:04",489,"2015-02-04 16:11:10",67,10.88,3.2,1.57,0,2,9,23,1377,6.44,0.89,1.57,0,2,111,63,2255,5.51,2.9,1.88,0,5,138,61,0,0,0,192
"2964",2964,"2015-02-06 16:16:13",297,"2015-02-04 11:52:50",37,10,166.72,0.94,1,3,5,13,23,5.51,1.1,1.88,1,3,16,11,233,5.51,5.51,1.57,1,3,68,11,1,0,0,533.91
"2965",2965,"2015-02-06 16:24:35",1952,"2015-02-04 17:14:18",470,9.35,4.68,1.26,0,2,53,4,1530,5.93,2.37,1.88,0,2,109,63,1837,7.87,4.49,1.57,0,5,146,2,1,0,0,151.06
"2966",2966,"2015-02-06 16:31:01",1436,"2015-02-03 12:20:46",839,3.33,3.33,1.26,0,5,18,39,662,5.19,1.57,1.57,0,5,98,63,2568,15.7,6.82,1.26,0,5,122,2,0,0,0,465.55
"2967",2967,"2015-02-06 16:35:50",1591,"2015-02-04 11:03:48",265,13.2,11.99,0.94,0,4,9,8,477,2.73,0.78,1.57,1,3,50,63,2174,4.54,1.33,1.88,0,6,59,143,0,0,0,107.12
"2968",2968,"2015-02-06 16:36:24",1953,"2015-02-06 16:30:55",132,6.44,0,1.57,0,5,52,36,2063,4.58,0.92,1.26,0,5,145,36,3010,3.98,1.99,0.94,0,5,82,36,0,0,1,364.18
"2969",2969,"2015-02-06 16:52:28",345,"2015-02-03 14:55:09",341,3.47,1.39,0.94,0,2,33,15,1991,4.54,1.51,1.26,0,5,60,111,2285,5.37,3.2,1.26,0,5,65,2,0,0,0,129.39
"2970",2970,"2015-02-06 16:53:06",697,"2015-02-03 21:06:47",63,9.17,3.67,1.26,1,3,3,21,1126,4.17,0.83,1.26,1,3,50,117,2021,4.58,2.29,3.14,1,3,30,11,0,0,0,371.04
"2971",2971,"2015-02-06 16:56:36",1954,"2015-02-03 12:46:17",516,14.5,6.9,0.94,0,2,3,8,1300,5.93,0.79,1.57,0,5,127,63,3011,17.55,3.51,0.94,0,5,122,2,0,0,0,305.55
"2972",2972,"2015-02-06 17:14:43",1955,"2015-02-06 17:03:22",840,2.73,4.55,1.88,0,10,114,2,1272,4.82,0.6,1.57,0,5,50,63,1873,3.43,2.14,1.26,0,5,114,2,1,0,1,190.75
"2973",2973,"2015-02-06 18:02:55",365,"2015-02-03 18:52:01",76,3.66,2.81,6.28,0,5,17,15,966,2.69,2.69,1.57,1,3,123,109,1971,7.36,1.83,0.94,0,5,76,2,0,0,0,266.1
"2974",2974,"2015-02-06 18:03:08",453,"2015-02-06 17:52:57",254,8.66,8.66,1.26,0,1,13,4,1305,12.92,4.46,1.57,0,5,131,63,1940,8.29,0,1.26,0,6,152,26,1,1,1,198.95
"2975",2975,"2015-02-06 18:07:15",1956,"2015-02-03 14:30:02",452,4.77,3.97,1.57,0,5,13,1,1536,5.37,0.89,1.88,0,5,127,63,1152,4.54,0.69,2.2,0,5,2,64,0,0,0,163.98
"2976",2976,"2015-02-06 18:25:05",1957,"2015-02-05 22:03:47",455,3.47,2.78,1.57,0,6,54,72,1040,21.26,2.5,0.63,0,5,86,64,810,3.66,0.73,1.57,0,5,138,95,1,0,0,141.2
"2977",2977,"2015-02-06 18:32:25",1091,"2015-02-06 17:41:38",274,6.44,2.14,0.94,0,5,26,4,548,2.73,0.45,0.63,0,2,50,80,2542,3.66,1.46,1.57,0,6,68,40,1,0,0,280.18
"2978",2978,"2015-02-06 18:38:34",50,"2015-02-04 02:23:53",8,9.17,2.04,0.94,1,3,3,3,1278,4.58,0.92,1.26,1,3,50,35,2403,7.36,1.47,2.2,0,5,20,26,0,0,0,109.99
"2979",2979,"2015-02-06 18:42:30",1958,"2015-02-05 18:23:19",61,2.96,0,1.26,1,3,11,13,1446,2.96,0.59,1.26,1,19,179,75,1366,3.15,0,1.26,0,6,95,7,1,0,0,220.34
"2980",2980,"2015-02-06 18:49:50",515,"2015-02-06 18:26:49",183,6.21,8.86,1.57,0,7,13,10,1552,4.58,0.92,0.94,1,3,88,11,2365,4.4,0.48,1.26,0,5,25,19,1,1,1,308.75
"2981",2981,"2015-02-06 18:51:20",496,"2015-02-06 18:45:36",213,10,166.72,0.94,1,3,5,13,2016,5.09,0.63,1.26,0,8,88,7,2876,3.61,0.72,0.94,0,5,42,2,1,1,1,187.46
"2982",2982,"2015-02-06 19:07:48",1959,"2015-02-03 20:22:52",841,4.91,1.22,1.57,0,5,109,100,526,12.83,3.2,1.26,0,6,71,78,1305,12.92,4.46,1.57,0,5,131,63,1,1,1,465.83
"2983",2983,"2015-02-06 19:16:28",1960,"2015-02-04 08:46:12",222,2.5,4.17,0.94,0,10,1,4,1396,8.06,1.57,1.26,0,5,111,63,931,4.54,1.51,0.63,1,3,146,11,1,0,0,188.34
"2984",2984,"2015-02-06 19:28:16",1961,"2015-02-06 18:29:36",558,6.67,2.67,1.57,0,5,17,15,1340,5.65,1.13,1.57,0,2,175,63,1273,3.06,0.61,1.26,1,3,132,2,1,0,0,346.95
"2985",2985,"2015-02-06 20:18:10",696,"2015-02-06 20:07:26",8,9.17,2.04,0.94,1,3,3,3,1577,4.45,1.78,1.57,1,3,92,75,1853,4.58,0,1.57,1,3,86,109,1,1,0,299.16
"2986",2986,"2015-02-06 20:23:49",1557,"2015-02-03 13:30:18",842,9.26,2.32,1.57,0,2,10,4,1643,2.73,1.13,1.57,0,5,50,63,2824,2.41,1.07,2.2,0,2,115,2,0,0,0,217.93
"2987",2987,"2015-02-06 20:31:35",1962,"2015-02-06 19:58:15",37,10,166.72,0.94,1,3,5,13,2064,3.98,0.16,1.88,0,5,171,34,223,2.82,2.82,1.26,1,3,33,13,1,0,1,185.93
"2988",2988,"2015-02-06 20:32:26",8,"2015-02-06 18:24:29",188,14.82,8.22,0.94,1,3,15,3,1399,3.66,1.46,1.57,0,5,42,134,1560,3.66,0,0.94,1,3,68,11,0,0,0,151.48
"2989",2989,"2015-02-06 20:47:37",1963,"2015-02-06 19:07:48",843,4.49,4.27,1.57,0,5,116,2,814,3.43,1.14,1.88,0,5,116,2,3012,2.32,15.43,1.26,0,2,116,2,0,0,0,216.45
"2990",2990,"2015-02-06 20:57:08",1615,"2015-02-06 20:44:56",41,6.44,0,0.94,1,3,11,13,2065,4.91,0,1.88,1,3,104,11,2111,3.89,0.56,2.2,1,3,90,11,0,0,0,135.69
"2991",2991,"2015-02-06 21:06:45",1964,"2015-02-03 13:04:23",8,9.17,2.04,0.94,1,3,3,3,2066,17.55,2.19,0.94,0,5,90,2,600,2.41,1.55,1.57,0,2,65,2,0,0,0,193.76
"2992",2992,"2015-02-06 21:51:19",1368,"2015-02-06 17:19:07",317,8.98,4.98,0.94,0,4,3,4,1681,5.37,1.51,1.57,0,5,98,63,656,5.93,3.11,1.88,0,6,104,40,0,0,0,230.21
"2993",2993,"2015-02-06 22:08:07",1965,"2015-02-06 19:25:32",91,10.98,3.43,1.57,0,2,9,4,1270,3.66,0.73,1.57,1,3,50,125,2035,3.66,0.73,0.94,1,3,90,11,0,0,0,154.77
"2994",2994,"2015-02-06 22:17:53",1966,"2015-02-03 14:03:18",458,5.37,1.85,1.26,0,2,17,15,1709,4.58,0.92,1.57,0,5,88,2,1838,2.08,0.42,0,0,5,90,26,0,0,0,153.43
"2995",2995,"2015-02-06 22:39:47",1639,"2015-02-03 12:47:10",353,5.37,3.58,1.88,0,5,8,4,1889,3.89,0.65,1.88,0,2,50,63,3013,3.52,17.6,1.57,0,5,63,2,0,0,0,170.19
