orderID,nCoupon1,nCoupon2,nCoupon3,nCoup1Col1,nCoup1Col2,nCoup1Col3,nCoup2Col1,nCoup2Col2,nCoup2Col3,nCoup3Col1,nCoup3Col2,nCoup3Col3,pCoup1Col1,pCoup1Col2,pCoup1Col3,pCoup2Col1,pCoup2Col2,pCoup2Col3,pCoup3Col1,pCoup3Col2,pCoup3Col3,nCoup1Batch,nCoup2Batch,nCoup3Batch,firstTimeCoup1Rec,firstTimeCoup2Rec,firstTimeCoup3Rec
6295,13,8,27,13,0,0,0,7,1,0,10,17,1,0,0,0,0.875,0.125,0,0.37037037037037,0.62962962962963,2,1,4,2015-01-07 17:28:58,2015-01-06 19:48:21,2015-01-06 20:19:26
6296,16,27,9,16,0,0,0,27,0,0,1,8,1,0,0,0,1,0,0,0.111111111111111,0.888888888888889,2,1,3,2015-01-06 15:20:21,2015-01-06 15:20:21,2015-01-06 15:20:21
6297,46,42,8,46,0,0,1,40,1,0,2,6,1,0,0,0.0238095238095238,0.952380952380952,0.0238095238095238,0,0.25,0.75,6,4,1,2015-01-06 15:26:41,2015-01-06 18:18:08,2015-01-06 15:35:41
6298,12,33,12,9,1,2,2,12,19,4,2,6,0.75,0.0833333333333333,0.166666666666667,0.0606060606060606,0.363636363636364,0.575757575757576,0.333333333333333,0.166666666666667,0.5,2,5,3,2015-01-12 11:06:53,2015-01-06 16:48:42,2015-01-06 16:22:42
6299,109,19,11,109,0,0,0,19,0,0,2,9,1,0,0,0,1,0,0,0.181818181818182,0.818181818181818,14,4,1,2015-01-06 15:06:22,2015-01-06 16:04:04,2015-01-06 16:40:25
6300,69,10,6,67,0,2,0,4,6,0,1,5,0.971014492753623,0,0.0289855072463768,0,0.4,0.6,0,0.166666666666667,0.833333333333333,20,3,1,2015-01-06 16:12:57,2015-01-06 20:33:10,2015-01-17 17:23:48
6301,17,10,112,16,0,1,0,10,0,4,25,83,0.941176470588235,0,0.0588235294117647,0,1,0,0.0357142857142857,0.223214285714286,0.741071428571429,2,3,21,2015-01-08 14:01:08,2015-01-07 09:10:24,2015-01-06 15:58:09
6302,24,21,44,24,0,0,2,18,1,1,12,31,1,0,0,0.0952380952380952,0.857142857142857,0.0476190476190476,0.0227272727272727,0.272727272727273,0.704545454545455,2,5,8,2015-01-08 09:40:20,2015-01-06 15:21:40,2015-01-06 19:10:25
6303,29,30,17,29,0,0,0,30,0,0,3,14,1,0,0,0,1,0,0,0.176470588235294,0.823529411764706,1,7,2,2015-01-06 15:13:02,2015-01-06 15:10:39,2015-01-08 09:39:13
6304,109,18,3,109,0,0,0,18,0,0,0,3,1,0,0,0,1,0,0,0,1,14,3,1,2015-01-06 15:06:22,2015-01-06 16:15:00,2015-01-31 16:30:31
6305,2,8,9,2,0,0,3,4,1,7,0,2,1,0,0,0.375,0.5,0.125,0.777777777777778,0,0.222222222222222,1,2,2,2015-02-10 14:33:02,2015-01-06 15:36:12,2015-01-13 20:28:09
6306,37,10,9,37,0,0,0,4,6,0,1,8,1,0,0,0,0.4,0.6,0,0.111111111111111,0.888888888888889,3,3,3,2015-01-06 22:24:26,2015-01-06 20:33:10,2015-01-06 15:20:21
6307,11,11,4,11,0,0,0,11,0,0,0,4,1,0,0,0,1,0,0,0,1,2,2,2,2015-01-06 15:31:50,2015-01-06 15:48:12,2015-01-13 08:01:27
6308,132,28,4,132,0,0,0,28,0,0,2,2,1,0,0,0,1,0,0,0.5,0.5,10,2,1,2015-01-06 15:16:43,2015-01-06 17:44:13,2015-02-17 20:24:24
6309,3,4,3,2,0,1,0,2,2,0,0,3,0.666666666666667,0,0.333333333333333,0,0.5,0.5,0,0,1,1,1,1,2015-01-13 20:37:47,2015-01-30 19:29:07,2015-01-13 17:29:59
6310,13,10,6,13,0,0,1,3,6,0,1,5,1,0,0,0.1,0.3,0.6,0,0.166666666666667,0.833333333333333,1,1,1,2015-01-06 15:12:33,2015-01-08 22:15:55,2015-01-27 19:55:26
6311,53,37,6,52,0,1,1,36,0,0,0,6,0.981132075471698,0,0.0188679245283019,0.027027027027027,0.972972972972973,0,0,0,1,9,3,2,2015-01-06 16:38:07,2015-01-09 13:02:04,2015-01-09 13:02:04
6312,12,96,3,9,1,2,12,17,67,0,0,3,0.75,0.0833333333333333,0.166666666666667,0.125,0.177083333333333,0.697916666666667,0,0,1,2,11,1,2015-01-12 11:06:53,2015-01-06 09:34:53,2015-02-17 15:16:45
6313,132,12,112,132,0,0,0,12,0,4,25,83,1,0,0,0,1,0,0.0357142857142857,0.223214285714286,0.741071428571429,10,2,21,2015-01-06 15:16:43,2015-01-13 14:11:27,2015-01-06 15:58:09
6314,22,25,16,22,0,0,0,25,0,2,7,7,1,0,0,0,1,0,0.125,0.4375,0.4375,19,4,2,2015-03-05 09:39:11,2015-01-06 19:30:49,2015-01-07 08:28:10
6315,24,18,22,24,0,0,0,18,0,0,2,20,1,0,0,0,1,0,0,0.0909090909090909,0.909090909090909,5,3,1,2015-01-06 15:18:22,2015-01-06 16:15:00,2015-01-06 16:09:33
6316,26,42,4,26,0,0,1,40,1,0,0,4,1,0,0,0.0238095238095238,0.952380952380952,0.0238095238095238,0,0,1,4,4,2,2015-01-06 18:16:00,2015-01-06 18:18:08,2015-01-08 08:28:09
6317,16,45,6,16,0,0,0,44,1,0,1,5,1,0,0,0,0.977777777777778,0.0222222222222222,0,0.166666666666667,0.833333333333333,5,12,1,2015-01-06 15:09:37,2015-01-06 15:10:10,2015-01-28 07:35:22
6318,13,19,21,13,0,0,0,19,0,0,1,20,1,0,0,0,1,0,0,0.0476190476190476,0.952380952380952,3,1,2,2015-01-06 16:36:08,2015-01-06 15:06:58,2015-01-06 15:26:55
6319,17,34,11,17,0,0,1,33,0,0,3,8,1,0,0,0.0294117647058824,0.970588235294118,0,0,0.272727272727273,0.727272727272727,2,8,2,2015-01-06 21:36:49,2015-01-06 15:54:15,2015-01-06 15:31:17
6320,2,10,7,2,0,0,1,9,0,0,1,6,1,0,0,0.1,0.9,0,0,0.142857142857143,0.857142857142857,1,3,3,2015-02-24 14:37:11,2015-01-17 10:54:51,2015-02-03 20:49:22
6321,14,7,9,10,3,1,2,1,4,5,1,3,0.714285714285714,0.214285714285714,0.0714285714285714,0.285714285714286,0.142857142857143,0.571428571428571,0.555555555555556,0.111111111111111,0.333333333333333,3,1,1,2015-01-06 19:41:28,2015-01-15 13:40:18,2015-01-08 10:50:19
6322,18,33,14,16,1,1,2,30,1,0,0,14,0.888888888888889,0.0555555555555556,0.0555555555555556,0.0606060606060606,0.909090909090909,0.0303030303030303,0,0,1,2,5,1,2015-01-06 15:15:12,2015-01-06 21:10:24,2015-01-07 21:37:34
6323,20,7,13,20,0,0,0,7,0,0,0,13,1,0,0,0,1,0,0,0,1,4,2,2,2015-01-06 15:10:39,2015-01-29 09:52:01,2015-01-07 20:13:30
6324,24,6,4,2,12,10,1,2,3,0,1,3,0.0833333333333333,0.5,0.416666666666667,0.166666666666667,0.333333333333333,0.5,0,0.25,0.75,4,1,1,2015-01-07 10:11:25,2015-01-11 16:19:52,2015-01-11 16:19:52
6325,25,8,28,25,0,0,0,8,0,1,4,23,1,0,0,0,1,0,0.0357142857142857,0.142857142857143,0.821428571428571,4,2,5,2015-01-06 15:10:07,2015-01-07 10:53:04,2015-01-06 18:09:31
6326,132,19,76,132,0,0,0,19,0,0,15,61,1,0,0,0,1,0,0,0.197368421052632,0.802631578947368,10,5,6,2015-01-06 15:16:43,2015-01-06 17:43:08,2015-01-06 15:44:30
6327,96,4,28,12,17,67,0,2,2,20,3,5,0.125,0.177083333333333,0.697916666666667,0,0.5,0.5,0.714285714285714,0.107142857142857,0.178571428571429,11,1,3,2015-01-06 09:34:53,2015-01-06 15:06:36,2015-01-06 15:06:36
6328,4,29,33,4,0,0,0,28,1,2,12,19,1,0,0,0,0.96551724137931,0.0344827586206897,0.0606060606060606,0.363636363636364,0.575757575757576,1,6,5,2015-01-06 16:25:25,2015-01-06 15:31:50,2015-01-06 16:48:42
6329,22,3,4,4,5,13,0,1,2,0,0,4,0.181818181818182,0.227272727272727,0.590909090909091,0,0.333333333333333,0.666666666666667,0,0,1,2,1,1,2015-01-13 14:45:18,2015-01-21 14:53:39,2015-01-27 20:52:53
6330,7,20,15,7,0,0,1,18,1,0,7,8,1,0,0,0.05,0.9,0.05,0,0.466666666666667,0.533333333333333,2,6,2,2015-01-14 00:17:38,2015-01-06 15:07:37,2015-01-06 15:21:53
6331,93,7,10,91,1,1,0,7,0,0,3,7,0.978494623655914,0.010752688172043,0.010752688172043,0,1,0,0,0.3,0.7,12,1,3,2015-01-06 15:06:58,2015-01-13 16:10:23,2015-01-06 15:52:21
6332,53,7,50,53,0,0,1,6,0,0,7,43,1,0,0,0.142857142857143,0.857142857142857,0,0,0.14,0.86,6,1,3,2015-01-06 09:29:16,2015-01-13 15:36:27,2015-01-06 15:17:06
6333,17,40,12,16,1,0,0,40,0,0,0,12,0.941176470588235,0.0588235294117647,0,0,1,0,0,0,1,1,1,3,2015-01-06 16:04:51,2015-01-06 16:04:51,2015-01-06 16:04:51
6334,35,19,6,35,0,0,0,19,0,0,2,4,1,0,0,0,1,0,0,0.333333333333333,0.666666666666667,6,1,2,2015-01-06 16:40:25,2015-01-07 16:03:08,2015-01-20 16:45:04
6335,46,56,23,46,0,0,2,54,0,1,2,20,1,0,0,0.0357142857142857,0.964285714285714,0,0.0434782608695652,0.0869565217391304,0.869565217391304,11,6,3,2015-01-07 12:17:51,2015-01-06 15:42:24,2015-01-07 12:17:51
6336,25,33,28,25,0,0,0,33,0,1,4,23,1,0,0,0,1,0,0.0357142857142857,0.142857142857143,0.821428571428571,4,7,5,2015-01-06 15:10:07,2015-01-06 16:23:40,2015-01-06 18:09:31
6337,46,33,5,46,0,0,0,33,0,0,1,4,1,0,0,0,1,0,0,0.2,0.8,11,7,1,2015-01-07 12:17:51,2015-01-06 16:23:40,2015-01-13 19:00:24
6338,132,19,112,132,0,0,0,19,0,4,25,83,1,0,0,0,1,0,0.0357142857142857,0.223214285714286,0.741071428571429,10,2,21,2015-01-06 15:16:43,2015-01-06 21:36:49,2015-01-06 15:58:09
6339,13,4,2,13,0,0,0,4,0,0,0,2,1,0,0,0,1,0,0,0,1,3,2,1,2015-01-07 16:01:26,2015-01-13 13:47:10,2015-01-06 15:20:47
6340,53,6,4,53,0,0,0,3,3,0,0,4,1,0,0,0,0.5,0.5,0,0,1,6,2,1,2015-01-06 09:29:16,2015-01-10 17:12:33,2015-01-20 14:27:01
6341,2,3,2,1,0,1,0,1,2,0,1,1,0.5,0,0.5,0,0.333333333333333,0.666666666666667,0,0.5,0.5,1,1,1,2015-01-21 19:32:13,2015-02-25 21:23:26,2015-01-07 11:38:17
6342,153,23,4,150,2,1,0,23,0,0,0,4,0.980392156862745,0.0130718954248366,0.0065359477124183,0,1,0,0,0,1,16,2,2,2015-01-06 15:05:40,2015-01-06 20:40:26,2015-02-03 12:34:39
6343,5,6,3,5,0,0,0,5,1,0,0,3,1,0,0,0,0.833333333333333,0.166666666666667,0,0,1,3,3,3,2015-01-13 13:51:35,2015-01-06 15:08:06,2015-03-10 21:37:26
6344,7,11,5,7,0,0,0,11,0,0,0,5,1,0,0,0,1,0,0,0,1,2,2,2,2015-01-14 00:17:38,2015-01-24 17:37:56,2015-01-07 18:41:52
6345,4,8,6,4,0,0,0,8,0,1,0,5,1,0,0,0,1,0,0.166666666666667,0,0.833333333333333,4,3,2,2015-03-10 16:25:21,2015-01-13 17:27:16,2015-02-24 17:00:27
6346,32,32,8,28,3,1,25,5,2,0,0,8,0.875,0.09375,0.03125,0.78125,0.15625,0.0625,0,0,1,7,2,1,2015-01-08 10:33:33,2015-01-06 15:14:20,2015-01-06 15:56:45
6347,17,18,11,17,0,0,4,8,6,0,2,9,1,0,0,0.222222222222222,0.444444444444444,0.333333333333333,0,0.181818181818182,0.818181818181818,3,4,4,2015-01-06 16:09:15,2015-01-06 17:37:17,2015-01-06 19:46:23
6348,31,4,16,28,0,3,0,4,0,0,4,12,0.903225806451613,0,0.0967741935483871,0,1,0,0,0.25,0.75,3,1,2,2015-01-07 13:33:35,2015-02-17 20:00:56,2015-01-06 17:02:49
6349,26,29,8,24,1,1,2,23,4,2,2,4,0.923076923076923,0.0384615384615385,0.0384615384615385,0.0689655172413793,0.793103448275862,0.137931034482759,0.25,0.25,0.5,4,3,2,2015-01-06 15:08:06,2015-01-06 15:17:06,2015-01-18 14:56:11
6350,16,35,6,16,0,0,0,34,1,0,2,4,1,0,0,0,0.971428571428571,0.0285714285714286,0,0.333333333333333,0.666666666666667,5,5,1,2015-01-06 15:09:37,2015-01-06 15:09:37,2015-01-06 15:43:24
6351,29,16,3,16,8,5,0,2,14,0,2,1,0.551724137931034,0.275862068965517,0.172413793103448,0,0.125,0.875,0,0.666666666666667,0.333333333333333,5,2,2,2015-01-07 07:24:18,2015-01-07 09:28:38,2015-02-10 21:19:34
6352,1,11,112,1,0,0,1,9,1,4,25,83,1,0,0,0.0909090909090909,0.818181818181818,0.0909090909090909,0.0357142857142857,0.223214285714286,0.741071428571429,1,3,21,2015-03-11 10:12:36,2015-01-06 16:30:42,2015-01-06 15:58:09
6353,28,16,36,1,4,23,0,1,15,0,8,28,0.0357142857142857,0.142857142857143,0.821428571428571,0,0.0625,0.9375,0,0.222222222222222,0.777777777777778,5,2,4,2015-01-06 18:09:31,2015-01-07 20:47:48,2015-01-06 16:39:56
6354,11,6,3,9,0,2,2,3,1,0,0,3,0.818181818181818,0,0.181818181818182,0.333333333333333,0.5,0.166666666666667,0,0,1,3,3,3,2015-01-18 09:39:41,2015-01-22 20:25:17,2015-03-10 15:06:35
6355,26,12,24,26,0,0,0,12,0,0,3,21,1,0,0,0,1,0,0,0.125,0.875,4,2,4,2015-01-06 18:16:00,2015-01-06 18:12:39,2015-01-07 09:10:24
6356,3,16,20,3,0,0,0,16,0,1,2,17,1,0,0,0,1,0,0.05,0.1,0.85,1,2,3,2015-01-14 13:33:22,2015-01-08 16:30:12,2015-01-06 15:06:58
6357,15,26,15,15,0,0,1,25,0,1,3,11,1,0,0,0.0384615384615385,0.961538461538462,0,0.0666666666666667,0.2,0.733333333333333,2,2,4,2015-02-12 19:03:52,2015-01-06 12:48:41,2015-01-06 17:05:00
6358,109,4,9,109,0,0,0,4,0,0,1,8,1,0,0,0,1,0,0,0.111111111111111,0.888888888888889,14,2,2,2015-01-06 15:06:22,2015-01-09 17:00:50,2015-01-27 16:19:26
6359,2,7,5,2,0,0,0,2,5,0,1,4,1,0,0,0,0.285714285714286,0.714285714285714,0,0.2,0.8,1,1,1,2015-02-08 20:58:17,2015-01-13 13:52:43,2015-01-28 17:46:51
6360,31,3,5,31,0,0,0,3,0,0,1,4,1,0,0,0,1,0,0,0.2,0.8,8,1,1,2015-01-06 16:44:30,2015-02-10 13:29:54,2015-02-10 20:02:48
6361,8,44,2,8,0,0,1,12,31,0,0,2,1,0,0,0.0227272727272727,0.272727272727273,0.704545454545455,0,0,1,2,8,2,2015-01-22 09:59:08,2015-01-06 19:10:25,2015-03-10 15:06:55
6362,17,24,48,17,0,0,0,24,0,2,12,34,1,0,0,0,1,0,0.0416666666666667,0.25,0.708333333333333,6,5,7,2015-01-06 15:08:13,2015-01-06 16:22:07,2015-01-06 15:30:43
6363,15,20,48,15,0,0,0,1,19,2,12,34,1,0,0,0,0.05,0.95,0.0416666666666667,0.25,0.708333333333333,2,3,7,2015-01-07 11:36:38,2015-01-06 15:47:38,2015-01-06 15:30:43
6364,14,25,11,3,4,7,1,13,11,0,3,8,0.214285714285714,0.285714285714286,0.5,0.04,0.52,0.44,0,0.272727272727273,0.727272727272727,2,3,3,2015-01-13 13:56:42,2015-01-06 20:40:38,2015-01-25 20:30:22
6365,18,26,4,18,0,0,0,26,0,0,2,2,1,0,0,0,1,0,0,0.5,0.5,4,4,1,2015-01-06 15:57:56,2015-01-06 15:31:43,2015-02-03 12:49:26
6366,21,7,23,21,0,0,0,7,0,1,2,20,1,0,0,0,1,0,0.0434782608695652,0.0869565217391304,0.869565217391304,1,1,3,2015-01-06 20:07:39,2015-01-13 14:47:27,2015-01-07 12:17:51
6367,5,2,4,2,2,1,0,2,0,0,1,3,0.4,0.4,0.2,0,1,0,0,0.25,0.75,2,1,1,2015-01-06 15:42:06,2015-01-06 15:42:06,2015-01-06 15:42:06
6368,87,68,19,83,2,2,0,68,0,0,3,16,0.954022988505747,0.0229885057471264,0.0229885057471264,0,1,0,0,0.157894736842105,0.842105263157895,7,6,3,2015-01-06 09:02:41,2015-01-06 15:05:40,2015-01-06 09:02:41
6369,5,35,8,5,0,0,0,6,29,0,4,4,1,0,0,0,0.171428571428571,0.828571428571429,0,0.5,0.5,1,13,1,2015-01-07 14:20:35,2015-01-06 15:22:25,2015-01-08 14:48:46
6370,32,4,2,25,3,4,0,1,3,0,0,2,0.78125,0.09375,0.125,0,0.25,0.75,0,0,1,3,1,1,2015-01-06 15:07:37,2015-01-06 20:02:19,2015-01-29 14:44:11
6371,22,50,27,21,1,0,0,50,0,0,6,21,0.954545454545455,0.0454545454545455,0,0,1,0,0,0.222222222222222,0.777777777777778,6,8,3,2015-01-06 18:49:24,2015-01-06 15:15:14,2015-01-11 08:20:13
6372,11,112,1,11,0,0,4,25,83,0,0,1,1,0,0,0.0357142857142857,0.223214285714286,0.741071428571429,0,0,1,2,21,1,2015-01-13 15:52:31,2015-01-06 15:58:09,2015-03-10 18:28:18
6373,3,23,16,3,0,0,0,23,0,0,1,15,1,0,0,0,1,0,0,0.0625,0.9375,1,1,2,2015-01-20 18:26:28,2015-01-14 17:37:30,2015-01-07 20:47:48
6374,69,41,33,67,0,2,3,38,0,2,12,19,0.971014492753623,0,0.0289855072463768,0.0731707317073171,0.926829268292683,0,0.0606060606060606,0.363636363636364,0.575757575757576,20,5,5,2015-01-06 16:12:57,2015-01-06 17:21:25,2015-01-06 16:48:42
6375,8,8,3,7,0,1,0,8,0,0,2,1,0.875,0,0.125,0,1,0,0,0.666666666666667,0.333333333333333,1,1,1,2015-01-06 20:19:26,2015-02-03 18:11:13,2015-01-27 14:21:06
6376,55,33,17,51,2,2,2,30,1,0,3,14,0.927272727272727,0.0363636363636364,0.0363636363636364,0.0606060606060606,0.909090909090909,0.0303030303030303,0,0.176470588235294,0.823529411764706,12,5,2,2015-01-06 15:23:15,2015-01-06 21:10:24,2015-01-08 09:39:13
6377,39,4,1,37,0,2,0,1,3,0,0,1,0.948717948717949,0,0.0512820512820513,0,0.25,0.75,0,0,1,1,1,1,2015-01-07 19:45:34,2015-02-17 18:10:41,2015-03-12 21:03:25
6378,19,19,9,19,0,0,0,19,0,1,2,6,1,0,0,0,1,0,0.111111111111111,0.222222222222222,0.666666666666667,2,2,1,2015-01-06 16:40:19,2015-01-06 21:36:49,2015-01-06 15:35:51
6379,16,2,4,16,0,0,0,1,1,1,2,1,1,0,0,0,0.5,0.5,0.25,0.5,0.25,1,1,1,2015-01-07 09:38:40,2015-01-08 12:45:32,2015-02-03 12:32:54
6380,15,11,22,15,0,0,0,11,0,0,4,18,1,0,0,0,1,0,0,0.181818181818182,0.818181818181818,4,2,2,2015-01-06 18:24:05,2015-01-27 17:14:30,2015-01-06 19:01:14
6381,87,27,12,83,2,2,0,10,17,1,3,8,0.954022988505747,0.0229885057471264,0.0229885057471264,0,0.37037037037037,0.62962962962963,0.0833333333333333,0.25,0.666666666666667,7,4,2,2015-01-06 09:02:41,2015-01-06 20:19:26,2015-01-07 10:40:30
6382,39,81,12,38,0,1,0,81,0,0,0,12,0.974358974358974,0,0.0256410256410256,0,1,0,0,0,1,4,8,3,2015-01-06 17:34:13,2015-01-06 13:13:12,2015-01-06 16:04:51
6383,53,6,10,52,1,0,0,6,0,0,0,10,0.981132075471698,0.0188679245283019,0,0,1,0,0,0,1,6,1,2,2015-01-06 16:33:20,2015-01-07 14:03:07,2015-02-17 17:43:01
6384,28,45,12,27,0,1,1,12,32,2,5,5,0.964285714285714,0,0.0357142857142857,0.0222222222222222,0.266666666666667,0.711111111111111,0.166666666666667,0.416666666666667,0.416666666666667,3,2,4,2015-02-12 11:03:05,2015-01-06 15:18:13,2015-01-06 18:51:35
6385,15,8,19,15,0,0,0,8,0,0,2,17,1,0,0,0,1,0,0,0.105263157894737,0.894736842105263,2,2,3,2015-01-07 11:36:38,2015-01-07 11:36:38,2015-01-06 16:53:17
6386,4,14,7,4,0,0,0,14,0,0,1,6,1,0,0,0,1,0,0,0.142857142857143,0.857142857142857,1,1,1,2015-02-17 17:00:16,2015-01-27 15:29:32,2015-01-13 15:08:48
6387,28,6,14,27,0,1,1,5,0,3,6,5,0.964285714285714,0,0.0357142857142857,0.166666666666667,0.833333333333333,0,0.214285714285714,0.428571428571429,0.357142857142857,3,2,3,2015-02-12 11:03:05,2015-01-13 16:26:19,2015-01-07 08:06:41
6388,109,3,1,109,0,0,0,3,0,0,0,1,1,0,0,0,1,0,0,0,1,14,1,1,2015-01-06 15:06:22,2015-02-26 01:50:09,2015-03-12 22:20:45
6389,87,15,6,83,2,2,0,15,0,3,1,2,0.954022988505747,0.0229885057471264,0.0229885057471264,0,1,0,0.5,0.166666666666667,0.333333333333333,7,2,3,2015-01-06 09:02:41,2015-01-06 17:27:50,2015-02-17 16:34:02
6390,32,3,62,32,0,0,0,3,0,1,11,50,1,0,0,0,1,0,0.0161290322580645,0.17741935483871,0.806451612903226,4,1,8,2015-01-06 17:21:25,2015-01-14 09:05:18,2015-01-06 15:55:03
6391,53,16,63,52,0,1,0,16,0,2,17,44,0.981132075471698,0,0.0188679245283019,0,1,0,0.0317460317460317,0.26984126984127,0.698412698412698,9,2,7,2015-01-06 16:38:07,2015-01-08 16:30:12,2015-01-06 15:13:38
6392,10,11,7,10,0,0,1,10,0,0,1,6,1,0,0,0.0909090909090909,0.909090909090909,0,0,0.142857142857143,0.857142857142857,3,3,3,2015-01-06 19:49:57,2015-01-06 17:38:55,2015-02-03 20:49:22
6393,11,2,7,11,0,0,0,1,1,0,3,4,1,0,0,0,0.5,0.5,0,0.428571428571429,0.571428571428571,1,1,2,2015-01-16 16:04:34,2015-02-17 21:16:20,2015-01-07 19:04:41
6394,69,3,3,67,0,2,0,1,2,0,0,3,0.971014492753623,0,0.0289855072463768,0,0.333333333333333,0.666666666666667,0,0,1,20,1,1,2015-01-06 16:12:57,2015-01-07 14:37:41,2015-02-24 16:57:37
6395,12,7,8,12,0,0,0,7,0,0,3,5,1,0,0,0,1,0,0,0.375,0.625,3,2,3,2015-01-06 16:53:17,2015-01-06 15:27:03,2015-01-11 20:55:50
6396,10,11,7,10,0,0,1,10,0,0,1,6,1,0,0,0.0909090909090909,0.909090909090909,0,0,0.142857142857143,0.857142857142857,3,3,3,2015-01-06 19:49:57,2015-01-06 17:38:55,2015-02-03 20:49:22
6397,24,10,5,24,0,0,0,10,0,0,0,5,1,0,0,0,1,0,0,0,1,5,2,1,2015-01-06 15:18:22,2015-01-06 22:28:38,2015-01-20 13:59:32
6398,7,53,5,7,0,0,1,51,1,0,4,1,1,0,0,0.0188679245283019,0.962264150943396,0.0188679245283019,0,0.8,0.2,1,4,1,2015-01-06 15:06:36,2015-01-06 18:35:00,2015-01-27 14:45:12
6399,12,3,3,11,0,1,0,1,2,0,2,1,0.916666666666667,0,0.0833333333333333,0,0.333333333333333,0.666666666666667,0,0.666666666666667,0.333333333333333,1,1,1,2015-01-07 15:46:01,2015-02-11 10:58:45,2015-01-06 17:19:19
6400,31,6,1,31,0,0,0,2,4,0,0,1,1,0,0,0,0.333333333333333,0.666666666666667,0,0,1,4,1,1,2015-01-06 16:20:54,2015-01-13 17:29:36,2015-03-13 06:18:34
6401,22,81,1,21,1,0,0,81,0,0,0,1,0.954545454545455,0.0454545454545455,0,0,1,0,0,0,1,6,8,1,2015-01-06 18:49:24,2015-01-06 13:13:12,2015-03-10 20:03:34
6402,5,8,14,5,0,0,2,5,1,3,6,5,1,0,0,0.25,0.625,0.125,0.214285714285714,0.428571428571429,0.357142857142857,1,1,3,2015-02-17 16:21:06,2015-01-06 19:39:43,2015-01-07 08:06:41
6403,24,10,17,24,0,0,1,9,0,0,4,13,1,0,0,0.1,0.9,0,0,0.235294117647059,0.764705882352941,5,1,4,2015-01-06 15:18:22,2015-01-06 15:15:16,2015-01-06 18:49:24
6404,4,45,62,4,0,0,0,44,1,1,11,50,1,0,0,0,0.977777777777778,0.0222222222222222,0.0161290322580645,0.17741935483871,0.806451612903226,4,12,8,2015-03-10 17:02:54,2015-01-06 15:10:10,2015-01-06 15:55:03
6405,52,50,21,51,0,1,0,50,0,0,4,17,0.980769230769231,0,0.0192307692307692,0,1,0,0,0.19047619047619,0.80952380952381,3,8,3,2015-01-06 15:41:27,2015-01-06 15:15:14,2015-01-07 05:13:55
6406,32,12,5,32,0,0,0,12,0,2,1,2,1,0,0,0,1,0,0.4,0.2,0.4,4,2,1,2015-01-06 17:21:25,2015-01-13 14:11:27,2015-01-06 16:12:31
6407,16,8,20,16,0,0,0,8,0,1,2,17,1,0,0,0,1,0,0.05,0.1,0.85,2,2,3,2015-01-06 15:20:21,2015-01-06 16:11:58,2015-01-06 15:06:58
6408,5,8,4,5,0,0,0,2,6,0,0,4,1,0,0,0,0.25,0.75,0,0,1,1,1,2,2015-01-09 07:56:15,2015-01-06 15:30:43,2015-01-09 07:56:15
6409,6,10,29,6,0,0,0,10,0,0,8,21,1,0,0,0,1,0,0,0.275862068965517,0.724137931034483,1,3,4,2015-01-06 20:35:08,2015-01-07 09:10:24,2015-01-06 15:26:12
6410,22,30,13,22,0,0,0,30,0,0,3,10,1,0,0,0,1,0,0,0.230769230769231,0.769230769230769,19,7,1,2015-03-05 09:39:11,2015-01-06 15:10:39,2015-01-07 07:58:09
6411,10,5,2,10,0,0,0,5,0,0,1,1,1,0,0,0,1,0,0,0.5,0.5,4,1,1,2015-01-20 16:18:03,2015-01-13 16:10:51,2015-02-10 13:33:26
6412,39,6,1,33,2,4,0,1,5,0,0,1,0.846153846153846,0.0512820512820513,0.102564102564103,0,0.166666666666667,0.833333333333333,0,0,1,3,3,1,2015-01-06 15:39:41,2015-02-10 12:35:38,2015-03-11 09:20:32
6413,4,1,4,4,0,0,0,1,0,0,2,2,1,0,0,0,1,0,0,0.5,0.5,1,1,1,2015-02-10 13:14:58,2015-03-11 11:24:56,2015-01-06 21:37:48
6414,3,29,19,3,0,0,1,28,0,0,2,17,1,0,0,0.0344827586206897,0.96551724137931,0,0,0.105263157894737,0.894736842105263,1,2,4,2015-01-09 12:37:12,2015-01-06 17:07:01,2015-01-06 21:49:47
6415,15,9,10,15,0,0,1,8,0,0,5,5,1,0,0,0.111111111111111,0.888888888888889,0,0,0.5,0.5,4,1,2,2015-01-06 18:24:05,2015-01-13 17:29:59,2015-01-06 18:52:36
6416,8,3,1,6,1,1,0,3,0,0,0,1,0.75,0.125,0.125,0,1,0,0,0,1,3,1,1,2015-01-06 17:20:33,2015-01-13 14:09:21,2015-03-13 09:03:38
6417,35,7,13,35,0,0,1,2,4,1,4,8,1,0,0,0.142857142857143,0.285714285714286,0.571428571428571,0.0769230769230769,0.307692307692308,0.615384615384615,6,3,1,2015-01-06 16:40:25,2015-01-06 16:55:30,2015-02-04 10:51:09
6418,6,112,12,6,0,0,4,25,83,0,5,7,1,0,0,0.0357142857142857,0.223214285714286,0.741071428571429,0,0.416666666666667,0.583333333333333,1,21,2,2015-01-06 16:55:24,2015-01-06 15:58:09,2015-01-06 16:55:24
