orderID,nCoupon1,nCoupon2,nCoupon3,nCoup1Col1,nCoup1Col2,nCoup1Col3,nCoup2Col1,nCoup2Col2,nCoup2Col3,nCoup3Col1,nCoup3Col2,nCoup3Col3,pCoup1Col1,pCoup1Col2,pCoup1Col3,pCoup2Col1,pCoup2Col2,pCoup2Col3,pCoup3Col1,pCoup3Col2,pCoup3Col3,nCoup1Batch,nCoup2Batch,nCoup3Batch,firstTimeCoup1Rec,firstTimeCoup2Rec,firstTimeCoup3Rec
2978,153,13,12,150,2,1,0,13,0,0,1,11,0.980392156862745,0.0130718954248366,0.0065359477124183,0,1,0,0,0.0833333333333333,0.916666666666667,19,2,1,2015-01-06 15:05:40,2015-01-06 15:26:41,2015-01-06 15:05:40
2979,31,12,35,31,0,0,0,12,0,0,6,29,1,0,0,0,1,0,0,0.171428571428571,0.828571428571429,6,2,4,2015-01-06 16:44:30,2015-01-07 12:29:30,2015-01-06 15:22:25
2980,15,7,3,14,1,0,0,3,4,0,1,2,0.933333333333333,0.0666666666666667,0,0,0.428571428571429,0.571428571428571,0,0.333333333333333,0.666666666666667,1,1,1,2015-01-07 20:41:23,2015-01-10 19:59:25,2015-02-06 18:26:49
2981,32,11,3,28,3,1,0,4,7,0,0,3,0.875,0.09375,0.03125,0,0.363636363636364,0.636363636363636,0,0,1,4,3,1,2015-01-08 10:33:33,2015-01-13 13:39:51,2015-01-27 14:08:45
2982,4,5,37,1,3,0,4,1,0,0,36,1,0.25,0.75,0,0.8,0.2,0,0,0.972972972972973,0.027027027027027,1,1,3,2015-02-03 20:22:52,2015-01-17 17:23:48,2015-01-06 15:22:25
2983,29,36,6,29,0,0,0,34,2,1,1,4,1,0,0,0,0.944444444444444,0.0555555555555556,0.166666666666667,0.166666666666667,0.666666666666667,6,3,3,2015-01-06 15:13:02,2015-01-07 07:53:15,2015-01-10 20:10:58
2984,2,30,29,2,0,0,0,30,0,0,8,21,1,0,0,0,1,0,0,0.275862068965517,0.724137931034483,1,4,5,2015-01-13 14:19:33,2015-01-06 15:10:39,2015-01-06 15:26:12
2985,153,12,20,150,2,1,0,12,0,0,1,19,0.980392156862745,0.0130718954248366,0.0065359477124183,0,1,0,0,0.05,0.95,19,3,5,2015-01-06 15:05:40,2015-01-06 21:04:15,2015-01-06 18:35:00
2986,2,7,4,2,0,0,0,7,0,0,0,4,1,0,0,0,1,0,0,0,1,2,2,1,2015-02-03 13:17:43,2015-01-13 20:12:48,2015-01-26 14:20:16
2987,39,1,7,33,2,4,0,1,0,6,0,1,0.846153846153846,0.0512820512820513,0.102564102564103,0,1,0,0.857142857142857,0,0.142857142857143,8,1,2,2015-01-06 15:39:41,2015-02-06 19:58:15,2015-01-08 12:04:09
2988,41,10,27,41,0,0,0,9,1,0,6,21,1,0,0,0,0.9,0.1,0,0.222222222222222,0.777777777777778,1,1,4,2015-01-06 15:15:14,2015-01-06 15:17:15,2015-01-11 08:20:13
2989,2,2,1,1,0,1,1,1,0,0,0,1,0.5,0,0.5,0.5,0.5,0,0,0,1,1,2,1,2015-02-06 19:07:48,2015-02-03 21:39:23,2015-02-06 19:07:48
2990,26,12,14,24,1,1,0,2,10,0,2,12,0.923076923076923,0.0384615384615385,0.0384615384615385,0,0.166666666666667,0.833333333333333,0,0.142857142857143,0.857142857142857,2,6,3,2015-01-06 15:08:06,2015-01-07 14:03:07,2015-01-06 15:50:07
2991,153,14,6,150,2,1,0,4,10,1,1,4,0.980392156862745,0.0130718954248366,0.0065359477124183,0,0.285714285714286,0.714285714285714,0.166666666666667,0.166666666666667,0.666666666666667,19,3,2,2015-01-06 15:05:40,2015-01-06 15:10:35,2015-01-21 15:42:09
2992,17,8,20,17,0,0,0,8,0,1,2,17,1,0,0,0,1,0,0.05,0.1,0.85,4,1,2,2015-01-06 15:23:35,2015-01-13 17:27:16,2015-01-06 15:06:58
2993,93,81,4,91,1,1,0,81,0,0,2,2,0.978494623655914,0.010752688172043,0.010752688172043,0,1,0,0,0.5,0.5,12,6,2,2015-01-06 15:06:58,2015-01-06 13:13:12,2015-02-03 12:49:26
2994,9,8,9,7,0,2,0,4,4,0,2,7,0.777777777777778,0,0.222222222222222,0,0.5,0.5,0,0.222222222222222,0.777777777777778,2,1,2,2015-01-13 20:28:09,2015-01-08 14:48:46,2015-01-06 18:08:42
2995,18,11,1,18,0,0,0,11,0,0,0,1,1,0,0,0,1,0,0,0,1,3,3,1,2015-01-06 16:22:07,2015-01-27 17:14:30,2015-02-03 12:47:10
2996,11,45,19,11,0,0,0,44,1,0,4,15,1,0,0,0,0.977777777777778,0.0222222222222222,0,0.210526315789474,0.789473684210526,4,3,2,2015-01-06 15:31:50,2015-01-06 15:10:10,2015-01-06 15:57:56
2997,5,10,2,1,2,2,4,2,4,0,1,1,0.2,0.4,0.4,0.4,0.2,0.4,0,0.5,0.5,1,1,1,2015-01-06 15:16:20,2015-02-07 00:14:39,2015-02-07 00:14:39
2998,16,26,1,16,0,0,1,25,0,0,0,1,1,0,0,0.0384615384615385,0.961538461538462,0,0,0,1,3,4,1,2015-01-07 09:38:40,2015-01-06 15:10:19,2015-02-03 12:40:30
2999,9,22,8,9,0,0,1,21,0,2,2,4,1,0,0,0.0454545454545455,0.954545454545455,0,0.25,0.25,0.5,2,3,1,2015-01-13 09:31:06,2015-01-13 13:41:52,2015-01-06 19:43:04
3000,10,23,4,10,0,0,0,23,0,0,1,3,1,0,0,0,1,0,0,0.25,0.75,1,2,1,2015-01-18 16:11:19,2015-01-06 16:59:51,2015-02-07 01:37:49
3001,23,19,5,23,0,0,1,18,0,0,1,4,1,0,0,0.0526315789473684,0.947368421052632,0,0,0.2,0.8,2,8,1,2015-01-06 15:33:04,2015-01-06 17:42:08,2015-02-07 06:07:03
3002,1,16,25,1,0,0,1,15,0,1,13,11,1,0,0,0.0625,0.9375,0,0.04,0.52,0.44,1,3,2,2015-02-03 17:44:46,2015-01-06 16:13:39,2015-01-06 20:40:38
3003,1,9,44,1,0,0,0,4,5,1,12,31,1,0,0,0,0.444444444444444,0.555555555555556,0.0227272727272727,0.272727272727273,0.704545454545455,1,1,4,2015-02-03 13:50:35,2015-01-11 20:57:18,2015-01-06 19:10:25
3004,22,42,14,21,0,1,1,40,1,0,2,12,0.954545454545455,0,0.0454545454545455,0.0238095238095238,0.952380952380952,0.0238095238095238,0,0.142857142857143,0.857142857142857,3,4,3,2015-01-06 15:50:07,2015-01-06 18:18:08,2015-01-06 15:50:07
3005,93,15,7,91,1,1,0,15,0,0,0,7,0.978494623655914,0.010752688172043,0.010752688172043,0,1,0,0,0,1,12,2,1,2015-01-06 15:06:58,2015-01-13 13:45:54,2015-01-06 17:19:25
3006,32,19,38,32,0,0,1,18,0,1,5,32,1,0,0,0.0526315789473684,0.947368421052632,0,0.0263157894736842,0.131578947368421,0.842105263157895,6,8,4,2015-01-06 17:21:25,2015-01-06 17:42:08,2015-01-06 15:17:30
3007,39,12,16,38,0,1,0,12,0,0,1,15,0.974358974358974,0,0.0256410256410256,0,1,0,0,0.0625,0.9375,19,4,3,2015-01-06 15:58:09,2015-01-06 21:48:38,2015-01-07 20:47:48
3008,23,6,3,23,0,0,0,2,4,0,0,3,1,0,0,0,0.333333333333333,0.666666666666667,0,0,1,6,1,1,2015-01-11 19:11:14,2015-01-06 22:28:40,2015-01-16 08:49:16
3009,13,16,4,3,4,6,4,9,3,0,0,4,0.230769230769231,0.307692307692308,0.461538461538462,0.25,0.5625,0.1875,0,0,1,6,1,1,2015-01-13 13:41:52,2015-01-11 22:39:02,2015-01-13 13:58:40
3010,39,33,11,38,0,1,0,33,0,0,3,8,0.974358974358974,0,0.0256410256410256,0,1,0,0,0.272727272727273,0.727272727272727,19,3,4,2015-01-06 15:58:09,2015-01-06 16:23:40,2015-01-08 11:51:03
3011,15,23,14,15,0,0,1,2,20,1,4,9,1,0,0,0.0434782608695652,0.0869565217391304,0.869565217391304,0.0714285714285714,0.285714285714286,0.642857142857143,1,4,3,2015-01-06 15:18:29,2015-01-08 14:01:08,2015-01-12 11:06:53
3012,17,19,8,17,0,0,0,19,0,1,1,6,1,0,0,0,1,0,0.125,0.125,0.75,4,3,1,2015-01-06 16:09:15,2015-01-06 16:04:04,2015-01-07 21:18:55
3013,22,48,10,22,0,0,2,12,34,0,1,9,1,0,0,0.0416666666666667,0.25,0.708333333333333,0,0.1,0.9,4,2,1,2015-01-06 15:17:06,2015-01-06 15:30:43,2015-01-13 16:27:48
3014,27,13,9,26,0,1,0,3,10,0,2,7,0.962962962962963,0,0.037037037037037,0,0.230769230769231,0.769230769230769,0,0.222222222222222,0.777777777777778,5,2,2,2015-01-06 16:09:33,2015-01-07 07:58:09,2015-01-06 18:08:42
3015,40,27,11,40,0,0,0,27,0,0,10,1,1,0,0,0,1,0,0,0.909090909090909,0.0909090909090909,3,4,3,2015-01-06 17:07:01,2015-01-06 17:17:32,2015-01-27 15:43:32
3016,7,20,6,3,0,4,11,3,6,0,3,3,0.428571428571429,0,0.571428571428571,0.55,0.15,0.3,0,0.5,0.5,1,1,1,2015-01-13 13:47:39,2015-01-06 15:07:12,2015-01-10 00:44:48
3017,48,3,7,47,0,1,0,1,2,0,3,4,0.979166666666667,0,0.0208333333333333,0,0.333333333333333,0.666666666666667,0,0.428571428571429,0.571428571428571,3,2,2,2015-01-06 18:09:31,2015-02-03 18:32:10,2015-01-29 18:20:33
3018,34,13,50,33,1,0,0,13,0,0,7,43,0.970588235294118,0.0294117647058824,0,0,1,0,0,0.14,0.86,8,2,6,2015-01-06 15:10:03,2015-01-06 16:37:40,2015-01-06 15:17:06
3019,31,14,112,31,0,0,1,13,0,4,25,83,1,0,0,0.0714285714285714,0.928571428571429,0,0.0357142857142857,0.223214285714286,0.741071428571429,3,4,12,2015-01-06 16:20:54,2015-01-20 11:08:07,2015-01-06 15:58:09
3020,2,1,1,1,1,0,0,1,0,0,0,1,0.5,0.5,0,0,1,0,0,0,1,1,1,1,2015-02-03 13:44:02,2015-02-03 13:44:02,2015-02-03 13:44:02
3021,9,33,23,9,0,0,2,30,1,0,7,16,1,0,0,0.0606060606060606,0.909090909090909,0.0303030303030303,0,0.304347826086957,0.695652173913043,2,3,4,2015-01-14 20:52:08,2015-01-06 21:10:24,2015-01-06 21:24:39
3022,1,3,1,1,0,0,0,1,2,0,0,1,1,0,0,0,0.333333333333333,0.666666666666667,0,0,1,1,1,1,2015-02-07 12:43:17,2015-02-07 12:43:17,2015-02-07 12:43:17
3023,8,2,1,4,2,2,0,1,1,0,0,1,0.5,0.25,0.25,0,0.5,0.5,0,0,1,1,1,1,2015-01-06 15:55:20,2015-02-03 13:06:20,2015-02-03 13:06:20
3024,15,3,2,15,0,0,0,3,0,0,0,2,1,0,0,0,1,0,0,0,1,2,1,1,2015-01-06 18:24:05,2015-01-14 09:05:18,2015-01-06 16:17:41
3025,29,15,7,29,0,0,0,7,8,0,0,7,1,0,0,0,0.466666666666667,0.533333333333333,0,0,1,5,3,2,2015-01-06 15:52:21,2015-01-06 15:21:53,2015-01-15 23:05:23
3026,1,1,5,1,0,0,0,1,0,0,0,5,1,0,0,0,1,0,0,0,1,1,1,2,2015-02-06 17:06:12,2015-02-06 17:06:12,2015-02-03 18:15:26
3027,5,28,11,1,2,2,20,3,5,0,4,7,0.2,0.4,0.4,0.714285714285714,0.107142857142857,0.178571428571429,0,0.363636363636364,0.636363636363636,1,3,3,2015-01-06 15:24:25,2015-01-06 15:06:36,2015-01-13 13:39:51
3028,12,4,3,12,0,0,0,1,3,0,1,2,1,0,0,0,0.25,0.75,0,0.333333333333333,0.666666666666667,1,2,2,2015-01-06 19:05:39,2015-01-14 06:17:43,2015-01-06 19:05:39
3029,132,12,33,132,0,0,0,12,0,2,12,19,1,0,0,0,1,0,0.0606060606060606,0.363636363636364,0.575757575757576,13,3,3,2015-01-06 15:16:43,2015-01-06 21:04:15,2015-01-06 16:48:42
3030,17,53,6,15,1,1,1,51,1,0,1,5,0.882352941176471,0.0588235294117647,0.0588235294117647,0.0188679245283019,0.962264150943396,0.0188679245283019,0,0.166666666666667,0.833333333333333,2,7,1,2015-01-20 14:02:17,2015-01-06 18:35:00,2015-01-06 18:24:36
3031,25,8,112,25,0,0,0,8,0,4,25,83,1,0,0,0,1,0,0.0357142857142857,0.223214285714286,0.741071428571429,1,1,12,2015-01-06 15:10:07,2015-01-07 10:53:04,2015-01-06 15:58:09
3032,29,13,62,29,0,0,1,12,0,1,11,50,1,0,0,0.0769230769230769,0.923076923076923,0,0.0161290322580645,0.17741935483871,0.806451612903226,5,2,7,2015-01-06 15:52:21,2015-01-07 13:08:17,2015-01-06 15:55:03
3033,48,1,10,47,0,1,0,1,0,3,1,6,0.979166666666667,0,0.0208333333333333,0,1,0,0.3,0.1,0.6,3,1,4,2015-01-06 18:09:31,2015-02-07 15:17:05,2015-01-20 14:04:55
3034,4,81,1,1,3,0,59,10,12,0,0,1,0.25,0.75,0,0.728395061728395,0.123456790123457,0.148148148148148,0,0,1,1,2,1,2015-01-06 18:55:14,2015-01-06 15:26:12,2015-02-03 16:00:14
3035,6,13,5,6,0,0,0,12,1,0,0,5,1,0,0,0,0.923076923076923,0.0769230769230769,0,0,1,1,2,2,2015-01-11 17:22:21,2015-01-06 15:10:24,2015-01-27 16:49:24
3036,132,40,12,132,0,0,0,40,0,0,1,11,1,0,0,0,1,0,0,0.0833333333333333,0.916666666666667,13,4,1,2015-01-06 15:16:43,2015-01-06 16:04:51,2015-01-06 15:55:49
3037,34,2,22,34,0,0,1,1,0,1,7,14,1,0,0,0.5,0.5,0,0.0454545454545455,0.318181818181818,0.636363636363636,3,1,3,2015-01-06 12:48:41,2015-02-03 12:59:43,2015-01-06 17:44:10
3038,17,16,1,17,0,0,0,16,0,0,0,1,1,0,0,0,1,0,0,0,1,4,3,1,2015-01-06 15:23:35,2015-01-08 16:30:12,2015-02-03 13:28:17
3039,153,21,3,150,2,1,0,21,0,0,0,3,0.980392156862745,0.0130718954248366,0.0065359477124183,0,1,0,0,0,1,19,2,1,2015-01-06 15:05:40,2015-01-08 08:31:10,2015-01-13 16:10:23
3040,55,29,19,51,2,2,1,28,0,0,3,16,0.927272727272727,0.0363636363636364,0.0363636363636364,0.0344827586206897,0.96551724137931,0,0,0.157894736842105,0.842105263157895,3,3,4,2015-01-06 15:23:15,2015-01-06 17:07:01,2015-01-06 09:02:41
3041,53,15,112,52,1,0,0,15,0,4,25,83,0.981132075471698,0.0188679245283019,0,0,1,0,0.0357142857142857,0.223214285714286,0.741071428571429,6,1,12,2015-01-06 16:33:20,2015-01-13 14:43:05,2015-01-06 15:58:09
3042,19,54,4,18,0,1,0,54,0,0,2,2,0.947368421052632,0,0.0526315789473684,0,1,0,0,0.5,0.5,1,7,1,2015-01-06 16:48:59,2015-01-06 09:29:16,2015-02-07 20:06:15
3043,17,21,2,14,3,0,3,8,10,1,0,1,0.823529411764706,0.176470588235294,0,0.142857142857143,0.380952380952381,0.476190476190476,0.5,0,0.5,5,2,1,2015-01-06 16:31:49,2015-01-06 23:09:25,2015-02-04 01:39:41
3044,2,6,13,2,0,0,1,2,3,1,0,12,1,0,0,0.166666666666667,0.333333333333333,0.5,0.0769230769230769,0,0.923076923076923,1,1,1,2015-01-20 15:38:56,2015-01-13 13:38:02,2015-02-04 12:58:09
3045,3,24,3,3,0,0,0,5,19,1,0,2,1,0,0,0,0.208333333333333,0.791666666666667,0.333333333333333,0,0.666666666666667,1,2,1,2015-01-28 22:30:33,2015-01-06 15:22:37,2015-02-03 19:29:51
3046,9,12,2,9,0,0,0,12,0,0,0,2,1,0,0,0,1,0,0,0,1,3,4,1,2015-01-07 14:50:33,2015-01-06 21:48:38,2015-01-27 21:27:12
3047,4,1,4,1,1,2,0,1,0,0,0,4,0.25,0.25,0.5,0,1,0,0,0,1,1,1,1,2015-01-07 19:10:09,2015-02-03 12:54:14,2015-01-13 15:23:31
3048,153,11,3,150,2,1,0,11,0,0,0,3,0.980392156862745,0.0130718954248366,0.0065359477124183,0,1,0,0,0,1,19,2,2,2015-01-06 15:05:40,2015-01-06 15:23:35,2015-02-04 08:10:25
3049,2,41,7,2,0,0,3,38,0,0,1,6,1,0,0,0.0731707317073171,0.926829268292683,0,0,0.142857142857143,0.857142857142857,2,3,3,2015-02-03 11:02:03,2015-01-06 17:21:25,2015-01-15 19:35:29
3050,10,22,14,9,0,1,0,22,0,2,6,6,0.9,0,0.1,0,1,0,0.142857142857143,0.428571428571429,0.428571428571429,2,3,3,2015-01-06 17:49:04,2015-01-13 14:06:32,2015-02-05 08:01:22
3051,16,24,8,16,0,0,0,7,17,1,0,7,1,0,0,0,0.291666666666667,0.708333333333333,0.125,0,0.875,2,1,1,2015-01-07 19:47:05,2015-01-06 16:20:54,2015-01-06 18:00:37
3052,17,2,3,14,3,0,0,1,1,0,2,1,0.823529411764706,0.176470588235294,0,0,0.5,0.5,0,0.666666666666667,0.333333333333333,5,1,2,2015-01-06 16:31:49,2015-02-03 16:51:51,2015-02-03 15:38:46
3053,93,33,31,91,1,1,2,30,1,0,2,29,0.978494623655914,0.010752688172043,0.010752688172043,0.0606060606060606,0.909090909090909,0.0303030303030303,0,0.0645161290322581,0.935483870967742,12,3,3,2015-01-06 15:06:58,2015-01-06 21:10:24,2015-01-06 15:15:12
3054,6,17,26,1,1,4,3,2,12,24,0,2,0.166666666666667,0.166666666666667,0.666666666666667,0.176470588235294,0.117647058823529,0.705882352941177,0.923076923076923,0,0.0769230769230769,1,3,3,2015-01-07 16:03:08,2015-01-06 19:39:29,2015-01-13 14:09:21
3055,87,9,12,83,2,2,0,9,0,0,0,12,0.954022988505747,0.0229885057471264,0.0229885057471264,0,1,0,0,0,1,4,3,2,2015-01-06 09:02:41,2015-01-06 16:13:16,2015-01-09 22:41:17
3056,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,2015-02-03 20:03:31,2015-02-03 20:03:31,2015-02-03 20:03:31
3057,34,8,23,34,0,0,0,8,0,0,7,16,1,0,0,0,1,0,0,0.304347826086957,0.695652173913043,3,2,4,2015-01-06 12:48:41,2015-02-03 13:43:38,2015-01-06 21:24:39
3058,16,9,5,16,0,0,1,8,0,2,0,3,1,0,0,0.111111111111111,0.888888888888889,0,0.4,0,0.6,4,2,2,2015-01-06 15:20:21,2015-01-13 17:29:59,2015-01-07 20:49:09
3059,16,9,5,16,0,0,1,8,0,2,0,3,1,0,0,0.111111111111111,0.888888888888889,0,0.4,0,0.6,4,2,2,2015-01-06 15:20:21,2015-01-13 17:29:59,2015-01-07 20:49:09
3060,15,3,1,15,0,0,0,2,1,0,0,1,1,0,0,0,0.666666666666667,0.333333333333333,0,0,1,2,1,1,2015-01-06 18:24:05,2015-01-31 22:51:50,2015-02-03 16:22:18
3061,23,12,5,23,0,0,10,2,0,2,0,3,1,0,0,0.833333333333333,0.166666666666667,0,0.4,0,0.6,2,1,1,2015-01-13 17:50:10,2015-01-07 10:40:14,2015-01-13 14:00:05
3062,35,34,12,35,0,0,1,33,0,0,6,6,1,0,0,0.0294117647058824,0.970588235294118,0,0,0.5,0.5,4,3,1,2015-01-06 16:40:25,2015-01-06 15:54:15,2015-01-06 15:20:24
3063,17,7,2,17,0,0,0,7,0,0,0,2,1,0,0,0,1,0,0,0,1,2,2,1,2015-01-06 21:36:49,2015-01-06 15:06:17,2015-01-09 10:02:38
3064,16,8,96,16,0,0,0,2,6,12,17,67,1,0,0,0,0.25,0.75,0.125,0.177083333333333,0.697916666666667,3,2,11,2015-01-07 09:38:40,2015-01-06 15:06:17,2015-01-06 09:34:53
3065,11,62,16,10,1,0,1,11,50,0,1,15,0.909090909090909,0.0909090909090909,0,0.0161290322580645,0.17741935483871,0.806451612903226,0,0.0625,0.9375,1,7,3,2015-01-06 16:37:30,2015-01-06 15:55:03,2015-01-07 20:47:48
3066,3,2,2,1,2,0,1,1,0,0,1,1,0.333333333333333,0.666666666666667,0,0.5,0.5,0,0,0.5,0.5,2,1,1,2015-02-04 12:20:21,2015-02-08 13:26:17,2015-01-19 11:35:01
3067,39,12,5,38,0,1,0,12,0,0,0,5,0.974358974358974,0,0.0256410256410256,0,1,0,0,0,1,19,2,2,2015-01-06 15:58:09,2015-01-07 07:35:08,2015-02-03 12:46:17
3068,14,54,16,13,0,1,0,54,0,0,2,14,0.928571428571429,0,0.0714285714285714,0,1,0,0,0.125,0.875,5,7,4,2015-01-06 22:28:54,2015-01-06 09:29:16,2015-01-06 15:22:12
3069,93,6,13,91,1,1,0,6,0,0,3,10,0.978494623655914,0.010752688172043,0.010752688172043,0,1,0,0,0.230769230769231,0.769230769230769,12,1,2,2015-01-06 15:06:58,2015-01-07 20:11:48,2015-01-07 07:58:09
3070,9,13,10,3,3,3,3,4,6,2,1,7,0.333333333333333,0.333333333333333,0.333333333333333,0.230769230769231,0.307692307692308,0.461538461538462,0.2,0.1,0.7,2,6,2,2015-01-13 16:38:27,2015-01-13 13:41:52,2015-01-08 15:11:45
3071,12,32,7,10,2,0,1,27,4,1,2,4,0.833333333333333,0.166666666666667,0,0.03125,0.84375,0.125,0.142857142857143,0.285714285714286,0.571428571428571,1,3,2,2015-01-07 10:03:19,2015-01-06 19:52:17,2015-01-06 20:21:43
3072,2,23,7,2,0,0,0,6,17,0,2,5,1,0,0,0,0.260869565217391,0.739130434782609,0,0.285714285714286,0.714285714285714,1,1,1,2015-02-08 13:59:20,2015-01-06 15:10:03,2015-01-22 18:56:01
3073,8,6,12,8,0,0,0,6,0,0,2,10,1,0,0,0,1,0,0,0.166666666666667,0.833333333333333,1,1,6,2015-01-18 15:30:53,2015-01-07 08:22:53,2015-01-07 14:03:07
3074,1,14,62,1,0,0,0,5,9,1,11,50,1,0,0,0,0.357142857142857,0.642857142857143,0.0161290322580645,0.17741935483871,0.806451612903226,1,3,7,2015-02-08 14:32:10,2015-01-07 12:50:06,2015-01-06 15:55:03
3075,9,1,4,8,0,1,0,1,0,0,0,4,0.888888888888889,0,0.111111111111111,0,1,0,0,0,1,1,1,1,2015-01-06 20:10:29,2015-02-03 12:34:39,2015-02-03 12:34:39
3076,5,9,4,2,3,0,8,1,0,3,0,1,0.4,0.6,0,0.888888888888889,0.111111111111111,0,0.75,0,0.25,1,1,1,2015-01-13 13:53:56,2015-01-06 17:27:47,2015-01-06 21:32:42
3077,1,19,16,1,0,0,0,19,0,0,2,14,1,0,0,0,1,0,0,0.125,0.875,1,3,4,2015-02-03 14:05:00,2015-01-06 17:53:50,2015-01-06 15:22:12
3078,17,8,12,14,3,0,0,7,1,1,3,8,0.823529411764706,0.176470588235294,0,0,0.875,0.125,0.0833333333333333,0.25,0.666666666666667,5,1,3,2015-01-06 16:31:49,2015-01-13 14:48:36,2015-01-06 16:13:58
3079,23,6,14,23,0,0,0,6,0,2,2,10,1,0,0,0,1,0,0.142857142857143,0.142857142857143,0.714285714285714,2,1,1,2015-01-06 15:33:04,2015-02-04 05:26:21,2015-01-06 15:40:35
3080,8,26,4,8,0,0,0,26,0,1,1,2,1,0,0,0,1,0,0.25,0.25,0.5,1,2,2,2015-01-06 20:24:09,2015-01-06 15:31:43,2015-02-03 13:18:11
3081,34,36,12,33,1,0,0,34,2,0,2,10,0.970588235294118,0.0294117647058824,0,0,0.944444444444444,0.0555555555555556,0,0.166666666666667,0.833333333333333,8,3,2,2015-01-06 15:10:03,2015-01-07 07:53:15,2015-01-06 15:10:07
3082,8,1,5,6,1,1,0,1,0,0,2,3,0.75,0.125,0.125,0,1,0,0,0.4,0.6,1,1,1,2015-01-06 15:19:12,2015-02-08 15:14:11,2015-01-12 17:51:10
3083,25,7,12,24,0,1,0,3,4,0,7,5,0.96,0,0.04,0,0.428571428571429,0.571428571428571,0,0.583333333333333,0.416666666666667,3,2,1,2015-01-06 19:26:01,2015-01-29 18:20:33,2015-01-07 09:54:32
3084,2,9,76,1,1,0,0,9,0,0,15,61,0.5,0.5,0,0,1,0,0,0.197368421052632,0.802631578947368,1,5,4,2015-02-07 17:58:00,2015-01-07 08:22:43,2015-01-06 15:44:30
3085,42,7,3,1,40,1,0,7,0,0,1,2,0.0238095238095238,0.952380952380952,0.0238095238095238,0,1,0,0,0.333333333333333,0.666666666666667,4,2,2,2015-01-06 18:18:08,2015-01-13 20:12:48,2015-01-06 15:38:05
3086,5,53,11,5,0,0,1,51,1,0,3,8,1,0,0,0.0188679245283019,0.962264150943396,0.0188679245283019,0,0.272727272727273,0.727272727272727,1,7,4,2015-01-06 15:13:23,2015-01-06 18:35:00,2015-01-08 11:51:03
3087,4,1,3,2,0,2,0,1,0,1,0,2,0.5,0,0.5,0,1,0,0.333333333333333,0,0.666666666666667,1,1,1,2015-02-08 16:36:14,2015-02-08 16:36:14,2015-01-24 15:29:46
3088,53,5,3,52,1,0,0,1,4,1,0,2,0.981132075471698,0.0188679245283019,0,0,0.2,0.8,0.333333333333333,0,0.666666666666667,6,2,1,2015-01-06 16:33:20,2015-02-03 12:09:57,2015-01-29 09:56:38
3089,3,13,12,3,0,0,1,4,8,0,2,10,1,0,0,0.0769230769230769,0.307692307692308,0.615384615384615,0,0.166666666666667,0.833333333333333,1,1,4,2015-01-07 16:22:48,2015-02-04 10:51:09,2015-01-08 12:45:32
3090,39,15,8,38,0,1,0,15,0,0,2,6,0.974358974358974,0,0.0256410256410256,0,1,0,0,0.25,0.75,2,1,2,2015-01-06 17:34:13,2015-01-11 13:46:40,2015-01-06 15:06:17
3091,17,7,18,17,0,0,0,7,0,0,1,17,1,0,0,0,1,0,0,0.0555555555555556,0.944444444444444,4,1,2,2015-01-06 16:09:15,2015-01-07 17:12:50,2015-01-06 15:18:17
3092,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,2015-02-04 17:44:19,2015-02-04 17:44:19,2015-02-04 17:44:19
3093,17,7,63,17,0,0,0,7,0,2,17,44,1,0,0,0,1,0,0.0317460317460317,0.26984126984127,0.698412698412698,4,1,10,2015-01-06 15:23:35,2015-01-06 15:58:37,2015-01-06 15:13:38
3094,7,4,9,7,0,0,0,4,0,0,3,6,1,0,0,0,1,0,0,0.333333333333333,0.666666666666667,3,1,3,2015-01-08 01:32:37,2015-01-27 15:16:40,2015-01-22 13:29:19
3095,53,8,13,52,0,1,0,8,0,1,3,9,0.981132075471698,0,0.0188679245283019,0,1,0,0.0769230769230769,0.230769230769231,0.692307692307692,2,2,1,2015-01-06 16:38:07,2015-01-13 16:31:25,2015-01-11 13:19:55
3096,18,45,14,18,0,0,0,45,0,0,0,14,1,0,0,0,1,0,0,0,1,2,3,2,2015-01-06 15:19:29,2015-01-06 15:58:09,2015-01-07 21:37:34
3097,9,3,11,4,4,1,0,1,2,2,4,5,0.444444444444444,0.444444444444444,0.111111111111111,0,0.333333333333333,0.666666666666667,0.181818181818182,0.363636363636364,0.454545454545455,1,1,1,2015-01-13 13:58:40,2015-01-06 20:36:02,2015-01-06 15:17:26
3098,17,19,3,14,3,0,0,19,0,0,0,3,0.823529411764706,0.176470588235294,0,0,1,0,0,0,1,5,3,2,2015-01-06 16:31:49,2015-01-06 16:04:04,2015-02-04 08:10:25
3099,69,26,8,67,0,2,1,25,0,1,3,4,0.971014492753623,0,0.0289855072463768,0.0384615384615385,0.961538461538462,0,0.125,0.375,0.5,2,4,1,2015-01-06 16:12:57,2015-01-06 12:48:41,2015-01-23 11:24:10
3100,63,9,6,2,17,44,1,2,6,0,2,4,0.0317460317460317,0.26984126984127,0.698412698412698,0.111111111111111,0.222222222222222,0.666666666666667,0,0.333333333333333,0.666666666666667,10,2,1,2015-01-06 15:13:38,2015-01-08 07:52:48,2015-02-03 13:06:47
