orderID,nCoupon1Used,nCoupon2Used,nCoupon3Used,pCoupon1Used,pCoupon2Used,pCoupon3Used,nCoup1Col1Used,nCoup1Col2Used,nCoup1Col3Used,nCoup2Col1Used,nCoup2Col2Used,nCoup2Col3Used,nCoup3Col1Used,nCoup3Col2Used,nCoup3Col3Used,pCoup1Col1Used,pCoup1Col2Used,pCoup1Col3Used,pCoup2Col1Used,pCoup2Col2Used,pCoup2Col3Used,pCoup3Col1Used,pCoup3Col2Used,pCoup3Col3Used
2616,1,7,8,0.2,0.583333333333333,0.5,1,0,0,4,2,1,4,1,3,1,0,0,0.571428571428571,0.285714285714286,0.142857142857143,0.5,0.125,0.375
2617,0,12,0,0,0.444444444444444,0,0,0,0,0,4,8,0,0,0,,,,0,0.333333333333333,0.666666666666667,,,
2618,1,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,
2619,3,6,1,0.107142857142857,0.142857142857143,0.2,3,0,0,0,6,0,0,0,1,1,0,0,0,1,0,0,0,1
2620,3,1,1,0.214285714285714,0.0625,0.1,3,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
2621,2,3,2,0.142857142857143,0.0882352941176471,0.166666666666667,2,0,0,0,3,0,1,0,1,1,0,0,0,1,0,0.5,0,0.5
2622,1,13,3,0.166666666666667,0.333333333333333,0.230769230769231,1,0,0,1,3,9,0,0,3,1,0,0,0.0769230769230769,0.230769230769231,0.692307692307692,0,0,1
2623,3,2,2,0.1875,0.133333333333333,0.166666666666667,3,0,0,0,2,0,0,2,0,1,0,0,0,1,0,0,1,0
2624,12,2,1,0.324324324324324,0.333333333333333,0.125,12,0,0,0,1,1,0,0,1,1,0,0,0,0.5,0.5,0,0,1
2625,1,2,1,0.0909090909090909,0.4,0.0833333333333333,1,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
2626,18,1,4,0.72,0.166666666666667,0.0930232558139535,15,2,1,1,0,0,4,0,0,0.833333333333333,0.111111111111111,0.0555555555555556,1,0,0,1,0,0
2627,1,9,3,0.0625,0.321428571428571,0.12,1,0,0,0,8,1,0,1,2,1,0,0,0,0.888888888888889,0.111111111111111,0,0.333333333333333,0.666666666666667
2628,0,7,1,0,0.318181818181818,0.111111111111111,0,0,0,3,2,2,0,0,1,,,,0.428571428571429,0.285714285714286,0.285714285714286,0,0,1
2629,1,0,0,0.0909090909090909,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,
2630,7,1,1,0.148936170212766,0.111111111111111,0.0909090909090909,7,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
2631,4,2,0,0.4,0.0909090909090909,0,4,0,0,0,1,1,0,0,0,1,0,0,0,0.5,0.5,,,
2632,3,1,0,1,0.5,0,1,0,2,0,1,0,0,0,0,0.333333333333333,0,0.666666666666667,0,1,0,,,
2633,5,4,9,0.185185185185185,0.571428571428571,0.128571428571429,5,0,0,0,4,0,0,1,8,1,0,0,0,1,0,0,0.111111111111111,0.888888888888889
2634,2,1,4,0.117647058823529,0.142857142857143,0.125,2,0,0,0,1,0,0,1,3,1,0,0,0,1,0,0,0.25,0.75
2635,0,1,8,0,0.2,0.285714285714286,0,0,0,0,0,1,1,1,6,,,,0,0,1,0.125,0.125,0.75
2636,0,3,0,0,0.333333333333333,0,0,0,0,1,1,1,0,0,0,,,,0.333333333333333,0.333333333333333,0.333333333333333,,,
2637,2,12,0,0.333333333333333,0.244897959183673,0,2,0,0,0,12,0,0,0,0,1,0,0,0,1,0,,,
2638,1,2,1,0.111111111111111,0.0833333333333333,0.2,1,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
2639,1,1,1,0.333333333333333,1,0.333333333333333,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
2640,0,1,1,0,0.333333333333333,0.111111111111111,0,0,0,0,1,0,0,0,1,,,,0,1,0,0,0,1
2641,7,1,0,0.1,0.142857142857143,0,7,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
2642,5,5,1,0.217391304347826,0.454545454545455,0.5,5,0,0,0,3,2,0,0,1,1,0,0,0,0.6,0.4,0,0,1
2643,0,5,1,0,0.277777777777778,1,0,0,0,0,3,2,0,0,1,,,,0,0.6,0.4,0,0,1
2644,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,,,,0,1,0,,,
2645,1,3,7,0.0303030303030303,1,0.466666666666667,1,0,0,0,3,0,0,1,6,1,0,0,0,1,0,0,0.142857142857143,0.857142857142857
2646,0,6,9,0,0.272727272727273,0.105882352941176,0,0,0,0,3,3,1,1,7,,,,0,0.5,0.5,0.111111111111111,0.111111111111111,0.777777777777778
2647,4,3,4,0.333333333333333,0.428571428571429,0.2,4,0,0,0,3,0,0,2,2,1,0,0,0,1,0,0,0.5,0.5
2648,0,0,1,0,0,0.5,0,0,0,0,0,0,0,1,0,,,,,,,0,1,0
2649,3,0,24,0.6,0,0.263736263736264,2,1,0,0,0,0,2,5,17,0.666666666666667,0.333333333333333,0,,,,0.0833333333333333,0.208333333333333,0.708333333333333
2650,7,1,0,0.318181818181818,0.142857142857143,0,7,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
2651,3,0,0,0.214285714285714,0,0,3,0,0,0,0,0,0,0,0,1,0,0,,,,,,
2652,28,1,2,0.345679012345679,0.2,0.666666666666667,26,1,1,0,1,0,0,0,2,0.928571428571429,0.0357142857142857,0.0357142857142857,0,1,0,0,0,1
2653,6,6,24,0.25,0.230769230769231,0.263736263736264,6,0,0,0,6,0,2,5,17,1,0,0,0,1,0,0.0833333333333333,0.208333333333333,0.708333333333333
2654,4,1,6,0.222222222222222,0.0714285714285714,0.272727272727273,4,0,0,0,1,0,0,1,5,1,0,0,0,1,0,0,0.166666666666667,0.833333333333333
2655,0,5,1,0,0.357142857142857,0.5,0,0,0,0,2,3,0,0,1,,,,0,0.4,0.6,0,0,1
2656,4,2,0,0.285714285714286,0.222222222222222,0,3,0,1,0,2,0,0,0,0,0.75,0,0.25,0,1,0,,,
2657,3,0,0,0.107142857142857,0,0,3,0,0,0,0,0,0,0,0,1,0,0,,,,,,
2658,14,5,0,0.175,0.147058823529412,0,14,0,0,0,5,0,0,0,0,1,0,0,0,1,0,,,
2659,5,2,0,0.217391304347826,0.285714285714286,0,5,0,0,0,1,1,0,0,0,1,0,0,0,0.5,0.5,,,
2660,1,0,2,0.1,0,0.25,1,0,0,0,0,0,1,0,1,1,0,0,,,,0.5,0,0.5
2661,1,2,1,0.2,0.333333333333333,0.142857142857143,1,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,1,0
2662,8,0,0,0.205128205128205,0,0,8,0,0,0,0,0,0,0,0,1,0,0,,,,,,
2663,0,0,14,0,0,0.259259259259259,0,0,0,0,0,0,0,5,9,,,,,,,0,0.357142857142857,0.642857142857143
2664,44,2,3,0.321167883211679,0.153846153846154,0.15,43,0,1,0,2,0,0,1,2,0.977272727272727,0,0.0227272727272727,0,1,0,0,0.333333333333333,0.666666666666667
2665,7,0,1,0.148936170212766,0,0.037037037037037,7,0,0,0,0,0,0,0,1,1,0,0,,,,0,0,1
2666,7,0,0,0.291666666666667,0,0,5,2,0,0,0,0,0,0,0,0.714285714285714,0.285714285714286,0,,,,,,
2667,1,8,4,0.25,0.5,0.285714285714286,1,0,0,2,4,2,1,1,2,1,0,0,0.25,0.5,0.25,0.25,0.25,0.5
2668,9,2,2,0.257142857142857,0.166666666666667,0.5,9,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1
2669,4,3,0,0.148148148148148,0.111111111111111,0,4,0,0,0,3,0,0,0,0,1,0,0,0,1,0,,,
2670,1,3,1,0.333333333333333,1,0.0769230769230769,1,0,0,0,3,0,0,0,1,1,0,0,0,1,0,0,0,1
2671,10,8,0,0.434782608695652,0.16,0,10,0,0,0,8,0,0,0,0,1,0,0,0,1,0,,,
2672,1,4,1,0.0769230769230769,0.173913043478261,1,1,0,0,0,4,0,0,0,1,1,0,0,0,1,0,0,0,1
2673,24,5,3,0.19672131147541,0.454545454545455,0.0833333333333333,24,0,0,0,5,0,0,0,3,1,0,0,0,1,0,0,0,1
2674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2675,28,3,0,0.345679012345679,0.428571428571429,0,26,1,1,0,3,0,0,0,0,0.928571428571429,0.0357142857142857,0.0357142857142857,0,1,0,,,
2676,24,0,3,0.19672131147541,0,0.15,24,0,0,0,0,0,0,1,2,1,0,0,,,,0,0.333333333333333,0.666666666666667
2677,1,3,5,0.333333333333333,0.375,0.106382978723404,1,0,0,0,3,0,0,0,5,1,0,0,0,1,0,0,0,1
2678,1,0,3,0.037037037037037,0,0.333333333333333,0,0,1,0,0,0,0,2,1,0,0,1,,,,0,0.666666666666667,0.333333333333333
2679,8,2,0,0.333333333333333,0.133333333333333,0,8,0,0,0,2,0,0,0,0,1,0,0,0,1,0,,,
2680,5,5,3,0.15625,0.131578947368421,0.130434782608696,5,0,0,0,5,0,0,1,2,1,0,0,0,1,0,0,0.333333333333333,0.666666666666667
2681,14,2,0,0.175,0.222222222222222,0,14,0,0,0,2,0,0,0,0,1,0,0,0,1,0,,,
2682,0,1,0,0,0.2,0,0,0,0,0,1,0,0,0,0,,,,0,1,0,,,
2683,11,2,3,0.354838709677419,0.222222222222222,0.12,11,0,0,0,2,0,0,1,2,1,0,0,0,1,0,0,0.333333333333333,0.666666666666667
2684,7,2,1,0.1,0.105263157894737,0.25,7,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
2685,5,1,1,0.217391304347826,0.5,0.2,5,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
2686,9,8,20,0.257142857142857,0.5,0.555555555555556,9,0,0,2,4,2,17,1,2,1,0,0,0.25,0.5,0.25,0.85,0.05,0.1
2687,4,0,1,0.235294117647059,0,0.0714285714285714,3,0,1,0,0,0,0,0,1,0.75,0,0.25,,,,0,0,1
2688,4,3,3,0.166666666666667,0.130434782608696,0.136363636363636,4,0,0,0,1,2,0,0,3,1,0,0,0,0.333333333333333,0.666666666666667,0,0,1
2689,3,3,1,0.1875,0.230769230769231,0.166666666666667,3,0,0,1,0,2,0,0,1,1,0,0,0.333333333333333,0,0.666666666666667,0,0,1
2690,0,2,2,0,0.4,0.0909090909090909,0,0,0,0,1,1,0,1,1,,,,0,0.5,0.5,0,0.5,0.5
2691,3,1,2,0.111111111111111,0.0714285714285714,0.5,3,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0.5,0.5
2692,5,6,3,0.217391304347826,0.153846153846154,0.176470588235294,5,0,0,0,6,0,2,0,1,1,0,0,0,1,0,0.666666666666667,0,0.333333333333333
2693,3,2,0,0.15,0.117647058823529,0,2,0,1,0,2,0,0,0,0,0.666666666666667,0,0.333333333333333,0,1,0,,,
2694,1,0,0,0.0555555555555556,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,
2695,44,8,0,0.321167883211679,0.16,0,43,0,1,0,8,0,0,0,0,0.977272727272727,0,0.0227272727272727,0,1,0,,,
2696,1,1,0,0.0769230769230769,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
2697,4,11,0,0.2,0.150684931506849,0,4,0,0,0,11,0,0,0,0,1,0,0,0,1,0,,,
2698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2699,8,1,4,0.205128205128205,0.0909090909090909,0.285714285714286,8,0,0,0,1,0,0,0,4,1,0,0,0,1,0,0,0,1
2700,2,3,6,0.666666666666667,0.230769230769231,0.375,1,0,1,0,2,1,1,1,4,0.5,0,0.5,0,0.666666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.666666666666667
2701,1,10,2,0.0769230769230769,0.204081632653061,0.153846153846154,1,0,0,0,10,0,0,0,2,1,0,0,0,1,0,0,0,1
2702,28,2,0,0.345679012345679,0.5,0,26,1,1,0,2,0,0,0,0,0.928571428571429,0.0357142857142857,0.0357142857142857,0,1,0,,,
2703,4,0,1,0.125,0,0.0909090909090909,4,0,0,0,0,0,0,0,1,1,0,0,,,,0,0,1
2704,20,4,0,0.210526315789474,0.285714285714286,0,20,0,0,0,4,0,0,0,0,1,0,0,0,1,0,,,
2705,3,0,0,0.107142857142857,0,0,3,0,0,0,0,0,0,0,0,1,0,0,,,,,,
2706,2,6,4,0.5,0.272727272727273,0.235294117647059,2,0,0,0,6,0,0,0,4,1,0,0,0,1,0,0,0,1
2707,6,0,1,0.2,0,0.2,6,0,0,0,0,0,0,0,1,1,0,0,,,,0,0,1
2708,1,5,1,0.333333333333333,0.227272727272727,0.2,1,0,0,0,4,1,0,0,1,1,0,0,0,0.8,0.2,0,0,1
2709,1,8,2,0.0625,0.16,0.333333333333333,1,0,0,0,8,0,0,1,1,1,0,0,0,1,0,0,0.5,0.5
2710,0,0,1,0,0,0.1,0,0,0,0,0,0,0,1,0,,,,,,,0,1,0
2711,10,2,2,0.263157894736842,0.08,0.117647058823529,10,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1
2712,5,1,1,0.227272727272727,0.111111111111111,0.0714285714285714,4,0,1,0,0,1,0,1,0,0.8,0,0.2,0,0,1,0,1,0
2713,0,1,2,0,1,0.181818181818182,0,0,0,0,1,0,0,1,1,,,,0,1,0,0,0.5,0.5
2714,4,1,2,0.266666666666667,0.0454545454545455,0.166666666666667,4,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0
2715,2,5,0,0.0625,0.3125,0,2,0,0,1,4,0,0,0,0,1,0,0,0.2,0.8,0,,,
2716,3,1,3,0.111111111111111,0.0526315789473684,0.142857142857143,3,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,1
2717,5,1,1,0.263157894736842,0.166666666666667,0.1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
2718,5,2,1,0.217391304347826,0.111111111111111,1,5,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
2719,3,1,1,0.111111111111111,1,0.166666666666667,3,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2721,2,3,0,0.222222222222222,0.6,0,2,0,0,0,3,0,0,0,0,1,0,0,0,1,0,,,
2722,10,0,0,0.344827586206897,0,0,7,0,3,0,0,0,0,0,0,0.7,0,0.3,,,,,,
2723,2,1,0,0.222222222222222,0.111111111111111,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
2724,0,4,0,0,0.363636363636364,0,0,0,0,0,1,3,0,0,0,,,,0,0.25,0.75,,,
2725,2,0,0,0.117647058823529,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,,,,,
2726,8,8,1,0.205128205128205,0.16,0.1,8,0,0,0,8,0,0,0,1,1,0,0,0,1,0,0,0,1
2727,1,0,2,0.25,0,0.4,1,0,0,0,0,0,0,1,1,1,0,0,,,,0,0.5,0.5
2728,13,6,0,0.464285714285714,0.142857142857143,0,10,0,3,0,6,0,0,0,0,0.769230769230769,0,0.230769230769231,0,1,0,,,
2729,2,8,1,0.222222222222222,0.242424242424242,0.0625,2,0,0,0,7,1,0,0,1,1,0,0,0,0.875,0.125,0,0,1
2730,1,0,1,0.142857142857143,0,0.142857142857143,1,0,0,0,0,0,0,1,0,1,0,0,,,,0,1,0
2731,3,0,1,0.5,0,0.25,2,0,1,0,0,0,0,0,1,0.666666666666667,0,0.333333333333333,,,,0,0,1
2732,3,0,3,0.1875,0,0.272727272727273,3,0,0,0,0,0,0,1,2,1,0,0,,,,0,0.333333333333333,0.666666666666667
2733,20,3,9,0.210526315789474,0.176470588235294,0.105882352941176,20,0,0,0,3,0,1,1,7,1,0,0,0,1,0,0.111111111111111,0.111111111111111,0.777777777777778
2734,1,1,0,0.25,0.333333333333333,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
2735,6,2,0,0.214285714285714,0.153846153846154,0,6,0,0,0,1,1,0,0,0,1,0,0,0,0.5,0.5,,,
2736,3,0,1,0.214285714285714,0,0.5,3,0,0,0,0,0,0,0,1,1,0,0,,,,0,0,1
2737,5,2,1,0.294117647058824,0.0833333333333333,0.0833333333333333,5,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
2738,0,1,2,0,0.0454545454545455,0.125,0,0,0,0,1,0,0,0,2,,,,0,1,0,0,0,1
2739,11,2,0,0.366666666666667,0.666666666666667,0,11,0,0,1,1,0,0,0,0,1,0,0,0.5,0.5,0,,,
2740,0,2,1,0,0.666666666666667,1,0,0,0,0,2,0,0,0,1,,,,0,1,0,0,0,1
2741,1,6,0,0.0666666666666667,0.153846153846154,0,1,0,0,0,6,0,0,0,0,1,0,0,0,1,0,,,
2742,8,0,0,0.266666666666667,0,0,0,7,1,0,0,0,0,0,0,0,0.875,0.125,,,,,,
2743,2,0,1,0.2,0,0.25,1,0,1,0,0,0,0,0,1,0.5,0,0.5,,,,0,0,1
2744,2,4,5,0.333333333333333,0.133333333333333,0.25,2,0,0,0,4,0,0,1,4,1,0,0,0,1,0,0,0.2,0.8
2745,4,1,2,0.571428571428571,1,1,4,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0.5,0,0.5
2746,20,0,8,0.555555555555556,0,0.186046511627907,17,1,2,0,0,0,0,4,4,0.85,0.05,0.1,,,,0,0.5,0.5
2747,8,5,0,0.205128205128205,0.147058823529412,0,8,0,0,0,5,0,0,0,0,1,0,0,0,1,0,,,
2748,4,1,0,0.148148148148148,1,0,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
2749,1,0,9,0.0303030303030303,0,0.128571428571429,1,0,0,0,0,0,0,1,8,1,0,0,,,,0,0.111111111111111,0.888888888888889
2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2751,1,1,0,0.0769230769230769,0.125,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,,,
2752,0,3,1,0,0.230769230769231,0.111111111111111,0,0,0,0,3,0,0,1,0,,,,0,1,0,0,1,0
2753,1,1,0,0.0625,0.1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
2754,0,6,9,0,0.272727272727273,0.105882352941176,0,0,0,0,3,3,1,1,7,,,,0,0.5,0.5,0.111111111111111,0.111111111111111,0.777777777777778
2755,5,4,1,0.25,0.111111111111111,0.0625,5,0,0,0,4,0,0,0,1,1,0,0,0,1,0,0,0,1
2756,3,2,0,0.230769230769231,0.4,0,2,1,0,1,0,1,0,0,0,0.666666666666667,0.333333333333333,0,0.5,0,0.5,,,
2757,3,2,2,0.111111111111111,0.25,0.5,3,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1
2758,5,0,1,0.263157894736842,0,0.25,5,0,0,0,0,0,0,0,1,1,0,0,,,,0,0,1
2759,4,2,0,0.148148148148148,0.166666666666667,0,4,0,0,0,2,0,0,0,0,1,0,0,0,1,0,,,
2760,2,5,2,0.1,0.357142857142857,0.285714285714286,2,0,0,0,5,0,0,0,2,1,0,0,0,1,0,0,0,1
2761,6,1,3,0.214285714285714,0.25,0.15,6,0,0,0,0,1,0,1,2,1,0,0,0,0,1,0,0.333333333333333,0.666666666666667
2762,7,0,0,0.205882352941176,0,0,6,1,0,0,0,0,0,0,0,0.857142857142857,0.142857142857143,0,,,,,,
2763,2,0,3,0.142857142857143,0,0.1875,2,0,0,0,0,0,0,2,1,1,0,0,,,,0,0.666666666666667,0.333333333333333
2764,0,1,1,0,0.0588235294117647,0.25,0,0,0,0,1,0,0,0,1,,,,0,1,0,0,0,1
2765,0,2,2,0,0.5,0.166666666666667,0,0,0,1,1,0,0,2,0,,,,0.5,0.5,0,0,1,0
2766,2,0,1,0.0952380952380952,0,0.25,2,0,0,0,0,0,0,1,0,1,0,0,,,,0,1,0
2767,2,0,0,0.333333333333333,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,,,,,
2768,2,0,0,0.0952380952380952,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,,,,,
2769,3,1,0,0.15,0.25,0,2,0,1,0,1,0,0,0,0,0.666666666666667,0,0.333333333333333,0,1,0,,,
2770,0,2,1,0,0.666666666666667,0.25,0,0,0,0,1,1,0,0,1,,,,0,0.5,0.5,0,0,1
2771,4,6,8,0.333333333333333,0.272727272727273,0.5,4,0,0,0,6,0,2,4,2,1,0,0,0,1,0,0.25,0.5,0.25
2772,3,10,0,0.3,0.204081632653061,0,3,0,0,0,10,0,0,0,0,1,0,0,0,1,0,,,
2773,1,0,1,0.25,0,0.166666666666667,0,1,0,0,0,0,0,0,1,0,1,0,,,,0,0,1
2774,0,2,24,0,0.333333333333333,0.263736263736264,0,0,0,0,2,0,2,5,17,,,,0,1,0,0.0833333333333333,0.208333333333333,0.708333333333333
2775,2,0,3,0.4,0,0.333333333333333,2,0,0,0,0,0,0,2,1,1,0,0,,,,0,0.666666666666667,0.333333333333333
2776,1,1,28,0.166666666666667,0.333333333333333,0.345679012345679,1,0,0,0,1,0,26,1,1,1,0,0,0,1,0,0.928571428571429,0.0357142857142857,0.0357142857142857
2777,8,0,0,0.16,0,0,0,8,0,0,0,0,0,0,0,0,1,0,,,,,,
2778,0,3,1,0,0.428571428571429,0.2,0,0,0,1,2,0,0,0,1,,,,0.333333333333333,0.666666666666667,0,0,0,1
2779,7,1,1,0.205882352941176,0.0909090909090909,0.25,6,1,0,0,1,0,0,0,1,0.857142857142857,0.142857142857143,0,0,1,0,0,0,1
2780,44,0,1,0.321167883211679,0,0.1,43,0,1,0,0,0,0,0,1,0.977272727272727,0,0.0227272727272727,,,,0,0,1
2781,8,2,1,0.205128205128205,0.2,0.0833333333333333,8,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
2782,0,0,1,0,0,0.0666666666666667,0,0,0,0,0,0,0,1,0,,,,,,,0,1,0
2783,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,,,,0,1,0,0,0,1
2784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2785,2,1,0,0.25,0.142857142857143,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
2786,44,5,8,0.321167883211679,0.555555555555556,0.186046511627907,43,0,1,0,5,0,0,4,4,0.977272727272727,0,0.0227272727272727,0,1,0,0,0.5,0.5
2787,28,3,0,0.345679012345679,0.115384615384615,0,26,1,1,0,3,0,0,0,0,0.928571428571429,0.0357142857142857,0.0357142857142857,0,1,0,,,
2788,4,3,24,1,0.6,0.263736263736264,2,0,2,2,1,0,2,5,17,0.5,0,0.5,0.666666666666667,0.333333333333333,0,0.0833333333333333,0.208333333333333,0.708333333333333
2789,8,0,1,0.2,0,0.25,8,0,0,0,0,0,0,1,0,1,0,0,,,,0,1,0
2790,1,5,2,0.0303030303030303,0.357142857142857,0.25,1,0,0,1,4,0,0,0,2,1,0,0,0.2,0.8,0,0,0,1
2791,11,1,1,0.354838709677419,0.333333333333333,0.0454545454545455,11,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
2792,6,1,1,0.157894736842105,0.0526315789473684,0.0555555555555556,6,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
2793,2,2,1,0.142857142857143,0.222222222222222,0.1,2,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
2794,17,0,5,0.68,0,0.135135135135135,13,3,1,0,0,0,0,2,3,0.764705882352941,0.176470588235294,0.0588235294117647,,,,0,0.4,0.6
2795,0,5,5,0,0.357142857142857,0.106382978723404,0,0,0,1,4,0,0,0,5,,,,0.2,0.8,0,0,0,1
2796,3,10,3,0.333333333333333,0.204081632653061,0.375,3,0,0,0,10,0,0,1,2,1,0,0,0,1,0,0,0.333333333333333,0.666666666666667
2797,8,2,2,0.205128205128205,0.0833333333333333,0.666666666666667,8,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1
2798,1,2,0,0.333333333333333,0.153846153846154,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,,,
2799,4,6,2,0.2,0.142857142857143,0.333333333333333,4,0,0,0,6,0,0,1,1,1,0,0,0,1,0,0,0.5,0.5
2800,6,4,5,0.25,0.307692307692308,0.135135135135135,6,0,0,0,4,0,0,2,3,1,0,0,0,1,0,0,0.4,0.6
2801,3,3,0,0.214285714285714,0.25,0,3,0,0,0,3,0,0,0,0,1,0,0,0,1,0,,,
2802,2,1,0,0.4,0.333333333333333,0,1,0,1,0,0,1,0,0,0,0.5,0,0.5,0,0,1,,,
2803,3,3,0,0.214285714285714,0.25,0,3,0,0,0,3,0,0,0,0,1,0,0,0,1,0,,,
2804,28,24,1,0.345679012345679,0.263736263736264,0.142857142857143,26,1,1,2,5,17,0,1,0,0.928571428571429,0.0357142857142857,0.0357142857142857,0.0833333333333333,0.208333333333333,0.708333333333333,0,1,0
2805,2,0,0,0.333333333333333,0,0,0,2,0,0,0,0,0,0,0,0,1,0,,,,,,
2806,5,3,0,0.185185185185185,0.75,0,5,0,0,1,0,2,0,0,0,1,0,0,0.333333333333333,0,0.666666666666667,,,
2807,9,5,9,0.375,0.3125,0.692307692307692,6,2,1,3,1,1,0,7,2,0.666666666666667,0.222222222222222,0.111111111111111,0.6,0.2,0.2,0,0.777777777777778,0.222222222222222
2808,2,0,1,1,0,0.142857142857143,2,0,0,0,0,0,0,0,1,1,0,0,,,,0,0,1
2809,2,1,5,1,0.0833333333333333,0.357142857142857,1,1,0,1,0,0,0,2,3,0.5,0.5,0,1,0,0,0,0.4,0.6
2810,8,3,3,0.205128205128205,0.272727272727273,0.272727272727273,8,0,0,0,1,2,0,0,3,1,0,0,0,0.333333333333333,0.666666666666667,0,0,1
2811,28,5,2,0.345679012345679,0.357142857142857,0.25,26,1,1,0,5,0,0,0,2,0.928571428571429,0.0357142857142857,0.0357142857142857,0,1,0,0,0,1
2812,0,1,3,0,0.0434782608695652,0.333333333333333,0,0,0,0,1,0,0,0,3,,,,0,1,0,0,0,1
2813,2,1,1,0.222222222222222,0.111111111111111,0.142857142857143,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
2814,0,1,3,0,0.0434782608695652,0.333333333333333,0,0,0,0,1,0,0,0,3,,,,0,1,0,0,0,1
2815,8,1,0,0.470588235294118,0.0666666666666667,0,8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
2816,8,0,2,0.205128205128205,0,0.1,8,0,0,0,0,0,0,0,2,1,0,0,,,,0,0,1
2817,7,2,0,0.205882352941176,0.153846153846154,0,6,1,0,0,2,0,0,0,0,0.857142857142857,0.142857142857143,0,0,1,0,,,
2818,3,6,0,0.214285714285714,0.153846153846154,0,3,0,0,0,6,0,0,0,0,1,0,0,0,1,0,,,
2819,1,5,3,0.1,0.384615384615385,0.1875,1,0,0,1,2,2,2,0,1,1,0,0,0.2,0.4,0.4,0.666666666666667,0,0.333333333333333
2820,1,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,
2821,2,0,0,0.166666666666667,0,0,1,1,0,0,0,0,0,0,0,0.5,0.5,0,,,,,,
2822,6,1,0,0.25,0.0769230769230769,0,6,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
2823,17,2,2,0.68,0.1,0.285714285714286,13,3,1,0,0,2,0,0,2,0.764705882352941,0.176470588235294,0.0588235294117647,0,0,1,0,0,1
2824,2,1,1,0.333333333333333,0.5,0.5,0,1,1,0,1,0,0,0,1,0,0.5,0.5,0,1,0,0,0,1
2825,5,0,6,0.454545454545455,0,0.2,5,0,0,0,0,0,0,1,5,1,0,0,,,,0,0.166666666666667,0.833333333333333
2826,1,3,0,0.0588235294117647,0.157894736842105,0,1,0,0,0,3,0,0,0,0,1,0,0,0,1,0,,,
